Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
114,Kansas NCAA,34,29,5,0.853,21.39,7.24,,12.0,2.0,,13,0,,8,2,,80.6,65.3,,,28.2,62.1,0.454,6.47,19.8,0.326,17.7,26.9,0.656,,42.5,17.6,9.5,6.0,15.6,19.1
115,Kansas City,27,12,15,0.444,-9.6,-9.0,,10.0,8.0,,7,6,,5,8,,69.9,70.5,,,24.8,57.4,0.433,4.04,14.6,0.277,16.3,25.1,0.647,,39.3,13.5,8.22,3.0,17.4,19.0
116,Kansas State NCAA,29,17,12,0.586,7.75,7.71,,7.0,7.0,,10,4,,5,6,,67.9,67.7,,,23.6,56.1,0.42,4.41,13.2,0.335,16.4,25.3,0.648,,38.1,12.9,6.79,4.17,16.2,18.4
117,Kent State,27,14,13,0.519,0.68,0.72,,8.0,10.0,,10,4,,3,8,,76.0,74.9,,40.0,26.8,59.9,0.447,5.85,15.6,0.376,16.6,22.3,0.741,,36.5,15.9,6.74,2.7,14.9,22.6
118,Kentucky NCAA,36,34,2,0.944,32.14,10.05,,16.0,0.0,,13,0,,8,0,,91.4,69.4,,40.0,33.3,68.4,0.487,7.39,18.6,0.397,17.5,24.5,0.713,,41.7,21.8,12.1,4.89,15.4,20.3
119,La Salle,30,6,24,0.2,-1.74,5.53,,3.0,13.0,,4,7,,1,11,,63.4,70.7,,40.3,22.4,60.2,0.372,7.87,25.2,0.313,10.7,16.9,0.632,,34.0,12.1,6.67,2.1,12.3,17.5
120,Lafayette,27,7,20,0.259,-12.36,-7.16,,4.0,8.0,,7,4,,0,14,,67.9,73.0,,,23.0,56.7,0.406,7.44,23.0,0.324,14.4,21.0,0.685,,35.1,11.6,6.85,3.11,15.5,20.3
121,Lamar,27,12,15,0.444,-2.79,-0.27,,7.0,11.0,,11,4,,1,10,,73.0,72.6,,40.0,25.8,59.3,0.435,4.48,13.6,0.329,16.9,25.7,0.658,,38.7,12.1,7.59,1.56,17.6,20.1
122,Lehigh,27,4,23,0.148,-18.81,-7.23,,2.0,10.0,,4,8,,0,14,,68.0,78.5,,40.2,23.3,56.2,0.415,5.04,15.4,0.326,16.3,24.8,0.658,,34.8,10.4,5.89,2.48,15.8,21.4
123,Liberty,29,17,12,0.586,-5.7,-7.59,,9.0,5.0,,11,4,,5,7,,68.3,65.1,,,23.8,52.5,0.453,6.07,17.4,0.349,14.7,20.5,0.715,,34.8,14.3,6.28,5.34,14.3,18.3
124,Little Rock,30,23,7,0.767,6.28,-1.04,,14.0,4.0,,15,2,,8,5,,76.5,67.8,,,27.2,58.5,0.466,5.17,13.6,0.379,16.9,24.5,0.688,,37.8,13.5,7.17,3.63,13.1,18.8
125,Long Beach State,28,17,11,0.607,4.16,0.42,,12.0,6.0,,10,3,,7,6,,74.8,69.4,,40.7,26.6,57.6,0.462,5.68,16.6,0.342,15.8,25.0,0.634,,37.1,14.4,10.1,2.43,,21.8
126,Long Island University,28,9,19,0.321,-17.63,-6.4,,5.0,13.0,,5,7,,3,12,,77.1,87.1,,,28.6,75.5,0.378,6.71,23.6,0.284,13.3,22.1,0.6,,42.8,13.8,11.3,3.54,,22.7
127,Louisiana,28,16,12,0.571,1.28,0.09,,9.0,9.0,,12,2,,3,9,,75.5,71.3,,,26.0,62.3,0.418,7.82,23.8,0.329,15.7,23.8,0.662,,35.9,13.2,11.7,4.36,15.6,15.8
128,Louisiana State,29,12,17,0.414,2.49,5.13,,4.0,12.0,,11,7,,1,7,,78.1,79.3,,,27.9,65.9,0.423,6.69,21.2,0.316,15.6,23.2,0.673,,41.4,15.1,9.41,3.52,16.6,21.2
129,Louisiana Tech,28,11,17,0.393,-4.05,-1.2,,6.0,12.0,,7,5,,2,9,,62.1,64.5,,40.7,22.2,53.0,0.418,3.71,13.0,0.286,14.0,21.6,0.647,,35.5,11.5,5.82,2.18,15.9,21.1
130,Louisiana-Monroe NCAA,30,16,14,0.533,-2.53,-3.63,,13.0,5.0,,8,3,,6,9,,77.3,75.2,,40.3,28.5,62.6,0.455,7.5,19.8,0.379,12.8,18.5,0.689,,34.3,14.2,8.97,4.73,15.2,16.9
131,Louisville NCAA,34,22,12,0.647,15.18,9.85,,10.0,4.0,,10,4,,8,5,,76.5,71.2,,,27.2,56.1,0.485,6.47,18.2,0.355,15.6,23.1,0.678,,33.7,15.1,8.91,4.06,16.0,18.6
132,Loyola (IL),27,8,19,0.296,-6.61,-1.61,,5.0,11.0,,6,6,,2,12,,68.7,72.7,,40.7,24.9,57.0,0.436,5.93,17.3,0.343,13.0,20.7,0.63,,34.7,14.0,7.89,3.04,16.6,21.3
133,Loyola (MD),27,12,15,0.444,-4.28,-2.2,,8.0,6.0,,6,6,,5,7,,66.9,67.2,,40.6,24.3,54.9,0.442,4.48,13.1,0.343,13.9,21.9,0.633,,33.5,12.0,9.11,4.0,17.3,22.7
134,Loyola Marymount,29,18,11,0.621,-1.0,-0.89,,8.0,6.0,,11,3,,6,7,,69.7,68.7,,40.0,23.9,51.4,0.464,4.55,13.9,0.328,17.4,25.4,0.688,,37.7,12.2,6.21,2.66,18.8,18.3
135,Maine,28,15,13,0.536,-4.2,-5.48,,11.0,7.0,,7,5,,6,6,,68.6,67.3,,41.1,24.9,59.5,0.418,5.61,16.5,0.34,13.3,22.8,0.583,,40.4,14.4,8.07,2.32,17.0,19.4
136,Manhattan,29,17,12,0.586,4.03,-1.38,,9.0,5.0,,10,2,,7,9,,67.6,62.1,,,23.3,52.8,0.442,4.59,13.8,0.333,16.3,23.7,0.691,,37.9,12.9,6.72,3.28,16.1,17.3
137,Marist,29,22,7,0.759,-1.02,-8.61,,14.0,4.0,,13,2,,8,5,,72.2,64.6,,,23.8,54.1,0.44,6.41,18.6,0.344,18.1,25.6,0.709,,39.9,14.5,5.69,5.59,15.4,16.4
138,Marquette NCAA,31,23,8,0.742,14.45,4.93,,10.0,4.0,,16,0,,5,5,,72.9,63.4,,,25.5,58.7,0.435,6.94,19.3,0.359,14.8,20.8,0.714,,39.5,14.9,5.35,5.35,13.5,18.6
139,Marshall,28,17,11,0.607,1.96,-3.82,,8.0,6.0,,11,2,,4,7,,91.4,84.5,,40.2,33.1,66.9,0.495,10.1,25.4,0.399,15.1,21.8,0.692,,38.7,16.0,9.93,3.43,17.0,22.8
140,Maryland NCAA,30,17,13,0.567,15.0,9.93,,8.0,8.0,,12,4,,3,5,,81.3,76.3,,40.3,28.7,63.9,0.449,6.17,18.1,0.34,17.8,26.1,0.683,,38.6,17.6,11.0,2.93,16.9,21.7
141,Maryland-Baltimore County,27,5,22,0.185,-17.13,-6.17,,3.0,11.0,,3,8,,2,14,,59.1,70.0,,40.2,19.8,51.5,0.385,5.48,16.6,0.331,14.0,19.7,0.707,,32.5,11.6,6.78,1.89,16.0,20.8
142,Maryland-Eastern Shore,27,11,16,0.407,-20.25,-13.21,,6.0,10.0,,8,2,,1,13,,65.1,69.3,,,23.1,56.5,0.41,4.3,13.5,0.319,14.5,23.0,0.631,,35.4,9.3,8.19,2.22,14.2,17.6
143,Massachusetts NCAA,37,35,2,0.946,21.38,8.92,,15.0,1.0,,10,1,,12,0,,74.8,62.4,,40.5,26.8,59.1,0.454,4.32,12.4,0.35,16.9,24.8,0.68,,40.1,15.1,8.41,6.27,13.2,17.4
144,McNeese State,27,15,12,0.556,-2.81,-6.7,,11.0,7.0,,11,3,,4,8,,78.5,74.6,,40.2,28.0,60.3,0.463,4.81,15.3,0.316,17.7,26.9,0.659,,34.3,16.2,12.2,3.33,15.6,19.3
145,Memphis NCAA,30,22,8,0.733,14.35,6.58,,11.0,3.0,,16,1,,5,6,,73.5,65.7,,40.3,28.0,61.1,0.457,6.1,17.7,0.345,11.5,18.6,0.618,,37.5,16.4,9.43,5.27,14.5,16.9
146,Mercer,29,15,14,0.517,-10.16,-6.82,,7.0,9.0,,7,5,,5,8,,75.7,77.3,,,26.6,61.9,0.43,5.9,19.5,0.303,16.6,24.5,0.677,,40.8,14.9,6.48,4.38,15.8,16.8
147,Miami (FL),28,15,13,0.536,7.77,7.42,,8.0,10.0,,12,4,,2,8,,67.3,66.9,,40.5,23.8,56.3,0.423,5.18,16.3,0.319,14.4,22.9,0.629,,38.8,14.0,8.0,4.32,17.0,18.7
148,Miami (OH),29,21,8,0.724,10.61,0.82,,12.0,6.0,,12,2,,7,6,,74.8,63.9,,40.2,26.2,58.3,0.45,6.48,16.2,0.399,15.8,22.7,0.699,,37.8,12.1,7.59,3.28,13.4,19.2
149,Michigan NCAA,32,20,12,0.625,15.02,8.55,,10.0,8.0,,13,2,,6,7,,71.3,64.9,,,25.9,58.6,0.442,4.91,14.9,0.33,14.7,21.8,0.672,,38.9,13.0,6.72,3.63,16.5,21.3
150,Michigan State,32,16,16,0.5,6.79,9.04,,9.0,9.0,,10,5,,6,9,,62.1,64.2,,,22.9,53.4,0.428,3.75,11.7,0.322,12.6,18.8,0.667,,37.6,12.6,4.88,2.28,16.2,17.7
151,Middle Tennessee,27,15,12,0.556,-5.0,-5.96,,9.0,7.0,,10,4,,5,7,,74.0,72.5,,40.2,26.3,57.4,0.458,4.85,13.6,0.357,16.6,23.5,0.707,,35.2,14.0,5.81,1.93,14.1,19.1
152,Milwaukee,27,9,18,0.333,-6.36,-2.05,,5.0,11.0,,5,7,,4,10,,70.8,73.6,,,25.1,59.6,0.421,5.78,16.7,0.345,14.9,21.8,0.684,,35.4,12.7,9.78,2.33,16.6,24.3
153,Minnesota,32,19,13,0.594,8.67,6.92,,10.0,8.0,,12,5,,5,7,,69.6,67.8,,,25.2,59.3,0.425,4.84,15.0,0.323,14.3,22.3,0.641,,39.0,15.1,7.22,3.31,15.3,20.8
154,Mississippi,27,12,15,0.444,5.9,4.9,,6.0,10.0,,10,3,,1,10,,69.9,67.3,,,25.0,62.0,0.403,5.52,17.3,0.318,14.4,22.8,0.631,,40.1,14.2,8.78,2.44,16.8,21.4
155,Mississippi State NCAA,34,26,8,0.765,16.19,8.72,,10.0,6.0,,10,3,,7,4,,73.1,65.6,,,25.9,54.2,0.478,6.29,16.4,0.384,14.9,21.0,0.711,,39.0,15.3,6.53,5.15,17.1,16.3
156,Mississippi Valley State NCAA,29,22,7,0.759,-5.56,-11.92,,11.0,3.0,,9,1,,9,4,,85.7,76.5,,40.2,31.9,69.0,0.463,5.72,18.1,0.316,16.2,26.2,0.619,,48.3,13.8,8.31,3.76,17.9,17.9
157,Missouri,33,18,15,0.545,7.17,5.08,,6.0,8.0,,14,2,,3,9,,77.7,75.6,,40.3,26.5,56.1,0.472,4.67,11.8,0.394,20.0,28.8,0.694,,39.3,14.6,5.73,3.12,17.1,20.7
158,Missouri State,28,16,12,0.571,4.35,1.6,,11.0,7.0,,9,5,,6,6,,74.9,72.1,,,27.2,59.8,0.455,5.68,15.2,0.373,14.8,21.9,0.674,,39.0,17.4,7.0,3.14,14.3,18.9
159,Monmouth NCAA,30,20,10,0.667,-1.89,-5.56,,14.0,4.0,,11,3,,9,6,,68.8,65.2,,,24.5,52.4,0.467,4.23,11.8,0.36,15.7,22.6,0.694,,33.0,15.3,7.83,3.4,13.6,16.7
160,Montana,28,20,8,0.714,2.71,-3.13,,10.0,4.0,,15,1,,5,6,,75.9,68.7,,40.2,26.4,54.2,0.487,4.64,13.3,0.349,18.4,26.3,0.7,,35.8,17.3,7.89,3.39,16.5,19.6
161,Montana State NCAA,30,21,9,0.7,7.48,-2.45,,11.0,3.0,,16,1,,5,7,,80.8,69.9,,40.5,29.9,60.0,0.499,6.9,18.9,0.366,14.1,20.7,0.681,,37.3,20.9,7.27,2.97,15.1,16.5
162,Morehead State,27,7,20,0.259,-15.48,-1.56,,2.0,14.0,,7,7,,0,12,,73.8,82.5,,,25.9,65.7,0.394,8.41,23.8,0.353,13.6,19.9,0.682,,36.6,15.3,7.63,3.41,16.1,20.9
163,Morgan State,27,7,20,0.259,-19.34,-8.04,,6.0,10.0,,5,4,,2,16,,68.6,80.0,,,25.8,64.4,0.401,5.67,18.6,0.305,11.3,18.6,0.608,,33.3,15.4,10.4,2.81,15.4,22.5
164,Mount St. Mary's,29,21,8,0.724,0.83,-5.86,,16.0,2.0,,12,1,,9,7,,75.6,68.9,,,27.8,62.3,0.446,8.79,23.1,0.38,11.2,15.4,0.723,,31.8,16.6,9.52,4.07,11.3,17.4
165,Murray State,29,19,10,0.655,1.5,-2.9,,12.0,4.0,,10,3,,7,6,,80.2,73.3,,40.0,29.1,63.4,0.458,5.69,17.0,0.335,16.3,22.6,0.724,,39.3,13.8,8.59,3.76,14.3,21.5
166,Navy,27,15,12,0.556,-10.02,-8.18,,9.0,3.0,,10,5,,5,6,,65.6,65.3,,,24.2,59.4,0.408,4.22,13.2,0.319,13.0,20.6,0.631,,40.4,13.4,7.56,2.85,15.9,21.4
167,NC State,31,15,16,0.484,14.08,7.98,,3.0,13.0,,9,7,,4,7,,81.2,74.8,,,28.5,65.1,0.438,9.42,26.1,0.361,14.7,20.1,0.735,,39.3,17.7,7.71,3.71,14.1,18.1
168,Nebraska,35,21,14,0.6,10.29,5.58,,4.0,10.0,,11,5,,4,7,,80.2,75.5,,,28.8,59.7,0.482,5.03,14.1,0.356,17.7,25.6,0.689,,38.7,17.4,8.34,5.29,17.9,22.4
169,Nevada,29,16,13,0.552,0.45,0.04,,9.0,9.0,,9,5,,6,7,,73.1,72.7,,,25.7,59.7,0.43,5.55,19.5,0.284,16.2,23.8,0.682,,36.4,13.9,6.79,2.86,15.1,20.1
170,Nevada-Las Vegas,26,10,16,0.385,-2.35,-0.5,,7.0,11.0,,9,6,,1,10,,67.0,68.9,,,24.4,55.6,0.439,5.42,15.5,0.351,12.8,22.4,0.573,,35.2,13.7,6.92,1.31,15.7,19.9
171,New Hampshire,27,6,21,0.222,-12.29,-4.03,,5.0,13.0,,4,8,,2,11,,74.1,82.3,,,25.8,60.1,0.429,6.44,18.8,0.343,16.1,23.5,0.683,,36.6,14.6,6.81,2.56,17.0,21.7
172,New Mexico NCAA,33,28,5,0.848,11.55,3.42,,14.0,4.0,,19,1,,8,3,,77.8,69.5,,,26.9,54.6,0.493,6.67,17.5,0.381,17.2,24.7,0.699,,36.5,15.6,6.91,4.15,14.5,18.4
173,New Mexico State,26,11,15,0.423,-3.13,0.48,,8.0,10.0,,8,6,,3,9,,68.0,70.5,,,23.5,59.2,0.398,6.31,21.3,0.297,14.6,21.8,0.67,,36.2,10.9,6.73,2.42,13.3,18.8
174,New Orleans NCAA,30,21,9,0.7,5.96,1.46,,14.0,4.0,,11,2,,8,5,,72.6,68.1,,,26.0,57.2,0.455,6.3,17.5,0.359,14.3,21.6,0.661,,38.0,15.0,6.93,2.67,16.5,20.0
175,Niagara,28,13,15,0.464,-8.08,-4.26,,6.0,8.0,,5,5,,4,8,,63.6,67.4,,,22.1,54.1,0.41,5.07,15.6,0.324,14.2,21.4,0.666,,34.3,13.1,7.79,3.68,16.9,20.0
176,Nicholls State,26,5,21,0.192,-15.73,-3.77,,5.0,13.0,,3,6,,2,13,,66.3,78.3,,,23.7,59.7,0.397,4.58,14.7,0.311,14.3,22.2,0.648,,36.5,11.3,7.46,3.12,17.2,23.1
177,North Carolina NCAA,32,21,11,0.656,18.02,11.42,,10.0,6.0,,11,3,,7,5,,77.6,71.0,,40.3,28.7,58.4,0.492,7.34,18.5,0.396,12.8,19.2,0.67,,38.8,17.5,5.38,3.44,13.4,14.7
178,North Carolina A&T,27,10,17,0.37,-21.04,-11.25,,7.0,9.0,,8,5,,1,10,,66.6,74.6,,,24.3,56.0,0.434,4.78,14.6,0.328,13.3,21.3,0.623,,35.6,11.6,6.56,5.67,19.5,22.6
179,North Texas,28,15,13,0.536,-4.92,-5.71,,12.0,6.0,,9,3,,5,9,,67.3,66.7,,,22.9,51.0,0.449,5.79,15.0,0.386,15.7,23.8,0.66,,33.5,13.4,6.18,2.29,14.6,17.9
180,Northeastern,28,4,24,0.143,-15.7,-3.42,,2.0,16.0,,0,11,,3,12,,65.1,77.4,,,24.0,59.6,0.403,3.57,12.9,0.278,13.5,21.4,0.628,,36.9,9.93,6.36,2.11,17.1,22.6
181,Northeastern Illinois,27,14,13,0.519,-11.31,-10.39,,10.0,8.0,,9,3,,5,10,,78.1,76.8,,,28.1,68.2,0.413,6.11,19.1,0.32,15.7,24.8,0.634,,38.2,15.0,11.9,2.89,14.8,23.6
182,Northern Arizona,26,6,20,0.231,-13.09,-3.05,,3.0,11.0,,5,7,,1,13,,66.4,74.4,,,24.8,56.1,0.441,4.5,15.0,0.3,12.4,18.8,0.658,,32.8,14.2,8.38,1.81,18.6,18.5
183,Northern Illinois NCAA,30,20,10,0.667,4.37,-3.59,,10.0,6.0,,10,3,,7,6,,75.0,66.0,,,27.1,59.9,0.452,6.57,18.8,0.349,14.3,21.7,0.657,,40.5,15.5,6.6,3.6,13.0,16.7
184,Northern Iowa,27,14,13,0.519,2.68,1.05,,8.0,10.0,,9,5,,5,7,,77.1,75.5,,,26.0,58.5,0.444,7.56,20.0,0.377,17.7,25.1,0.705,,35.8,12.7,8.37,3.41,15.4,20.1
185,Northwestern,27,7,20,0.259,-3.72,5.95,,2.0,16.0,,3,10,,4,10,,64.0,73.7,,40.6,22.4,55.5,0.404,5.56,17.5,0.318,13.6,21.2,0.642,,33.9,12.1,5.63,2.63,14.8,19.7
186,Northwestern State,26,5,21,0.192,-13.79,-6.23,,3.0,15.0,,3,9,,2,12,,67.7,75.3,,,23.0,57.1,0.403,3.88,12.8,0.304,17.7,26.2,0.678,,39.2,13.2,5.96,2.08,16.2,22.0
187,Notre Dame,27,9,18,0.333,5.99,10.65,,4.0,14.0,,6,7,,3,10,,66.8,71.4,,40.2,24.4,56.8,0.43,4.7,15.7,0.299,13.2,21.2,0.622,,37.5,15.0,6.93,2.74,17.0,22.0
188,Ohio,30,16,14,0.533,4.21,2.55,,11.0,7.0,,10,3,,3,9,,74.0,71.7,,,27.2,59.1,0.46,3.9,13.2,0.296,15.8,22.7,0.697,,40.2,12.8,5.3,5.0,15.7,19.6
189,Ohio State,27,10,17,0.37,3.21,7.35,,3.0,15.0,,7,7,,2,10,,67.0,71.1,,40.0,24.1,54.4,0.443,4.11,12.3,0.335,14.6,21.9,0.667,,33.3,13.7,7.85,2.19,19.0,21.9
190,Oklahoma NCAA,30,17,13,0.567,12.79,6.83,,8.0,6.0,,11,4,,5,6,,79.0,73.1,,,28.8,64.8,0.444,6.9,19.2,0.359,14.6,20.6,0.709,,40.7,16.1,6.7,2.73,12.9,19.2
191,Oklahoma State,27,17,10,0.63,12.08,6.08,,7.0,7.0,,12,3,,4,5,,70.2,63.9,,40.4,26.5,57.5,0.461,5.04,13.8,0.365,12.1,21.3,0.569,,35.9,16.4,8.56,2.07,14.6,18.6
192,Old Dominion,31,18,13,0.581,-0.27,-0.24,,12.0,4.0,,9,3,,8,6,,71.3,71.3,,,25.3,54.4,0.465,5.13,15.0,0.341,15.6,22.7,0.687,,36.4,15.7,7.16,5.35,16.5,20.6
193,Oral Roberts,27,18,9,0.667,-0.31,-4.91,,,,,13,4,,7,5,,75.7,68.3,,,28.0,57.1,0.491,6.41,16.6,0.387,13.2,21.0,0.63,,36.6,17.5,9.48,3.22,17.6,19.6
194,Oregon,29,16,13,0.552,7.56,7.21,,9.0,9.0,,8,5,,6,6,,76.3,72.0,,,26.3,59.8,0.439,7.24,20.2,0.358,16.5,25.5,0.646,,38.2,14.9,7.28,2.9,16.7,19.0
195,Oregon State,27,4,23,0.148,-2.33,9.01,,2.0,16.0,,3,9,,1,11,,56.2,67.3,,,20.1,49.9,0.404,4.81,15.4,0.313,11.1,17.7,0.629,,28.8,11.2,6.96,1.52,16.8,19.3
196,Pacific,27,15,12,0.556,3.98,-0.56,,11.0,7.0,,11,2,,4,7,,72.8,67.9,,,25.3,57.6,0.439,8.93,23.3,0.384,13.3,20.4,0.649,,37.1,16.3,6.56,3.44,14.4,20.5
197,Penn State NCAA,28,21,7,0.75,17.08,6.33,,12.0,6.0,,14,0,,5,6,,74.8,64.1,,,26.0,55.5,0.468,7.04,17.2,0.409,15.8,22.9,0.688,,38.5,16.9,7.36,5.11,15.5,17.5
198,Pennsylvania,27,17,10,0.63,0.7,-4.86,,12.0,2.0,,9,2,,7,3,,68.7,63.1,,,23.6,57.8,0.408,6.48,19.3,0.337,15.1,23.3,0.647,,41.0,12.8,7.26,3.33,10.7,18.7
199,Pepperdine,28,10,18,0.357,-6.58,-0.84,,2.0,12.0,,2,8,,6,7,,69.7,74.8,,,26.0,56.8,0.458,3.61,10.9,0.33,14.0,21.4,0.655,,35.0,12.2,6.25,3.11,16.5,20.0
200,Pittsburgh,27,10,17,0.37,10.97,9.6,,5.0,13.0,,8,9,,2,7,,72.1,70.8,,40.4,25.2,60.7,0.415,7.56,21.3,0.355,14.2,20.9,0.682,,36.2,15.4,8.67,3.59,16.3,23.0
201,Portland NCAA,30,19,11,0.633,1.75,-0.18,,7.0,7.0,,11,2,,4,8,,76.2,72.2,,,28.5,64.1,0.444,4.8,15.4,0.312,14.5,20.7,0.702,,35.3,16.4,8.57,2.03,14.1,20.7
202,Prairie View,27,4,23,0.148,-31.97,-5.97,,0.0,14.0,,4,7,,0,15,,82.0,99.9,,,31.0,73.3,0.424,5.96,21.2,0.281,14.0,23.3,0.598,,40.5,13.5,9.56,1.63,21.1,24.6
203,Princeton NCAA,29,22,7,0.759,2.53,-4.15,,12.0,2.0,,9,2,,8,4,,59.1,51.7,,,20.7,44.0,0.47,7.31,21.1,0.346,10.5,15.2,0.689,,26.8,12.0,5.48,1.9,11.3,17.2
204,Providence,30,18,12,0.6,12.84,9.44,,9.0,9.0,,11,5,,6,6,,78.2,74.8,,40.2,27.5,63.3,0.434,6.37,19.1,0.333,16.9,23.5,0.717,,38.8,15.9,9.0,3.43,15.6,20.7
205,Purdue NCAA,32,26,6,0.813,17.25,8.5,,15.0,3.0,,13,1,,9,2,,73.1,64.3,,40.0,25.5,54.2,0.471,4.91,13.8,0.356,17.2,25.5,0.673,,35.8,16.3,8.03,3.53,15.3,18.1
206,Radford,27,14,13,0.519,-7.36,-7.56,,8.0,6.0,,10,3,,4,9,,74.7,71.8,,,28.1,59.6,0.472,5.85,15.0,0.391,12.6,17.1,0.734,,35.1,13.4,8.19,3.44,17.6,19.2
207,Rhode Island,34,20,14,0.588,8.85,3.53,,8.0,8.0,,10,5,,8,8,,76.4,71.1,,,27.1,62.4,0.435,6.44,18.2,0.354,15.8,23.2,0.678,,38.8,15.5,8.03,4.97,13.6,19.7
208,Rice,28,14,14,0.5,0.76,1.76,,5.0,9.0,,7,5,,3,8,,68.3,69.3,,,23.9,55.1,0.435,4.64,12.2,0.381,15.8,24.0,0.655,,36.8,11.9,5.86,2.96,14.0,18.6
209,Richmond,28,8,20,0.286,-5.7,0.27,,3.0,13.0,,4,8,,2,12,,68.8,74.7,,,24.8,55.0,0.45,6.21,16.9,0.369,13.0,19.0,0.687,,34.1,12.8,5.5,3.07,16.7,19.4
210,Rider,30,19,11,0.633,-0.57,-5.27,,12.0,6.0,,11,2,,8,8,,74.6,69.9,,,26.2,57.7,0.455,6.1,16.8,0.364,16.0,22.0,0.728,,34.7,17.2,7.33,4.57,14.0,19.8
211,Robert Morris,28,5,23,0.179,-17.71,-7.08,,2.0,16.0,,3,9,,2,14,,64.7,73.7,,,22.9,56.8,0.402,6.64,18.0,0.37,12.3,17.9,0.69,,34.5,11.9,4.89,1.07,16.8,21.6
212,Rutgers,27,9,18,0.333,5.31,10.62,,6.0,12.0,,7,7,,1,10,,71.3,74.5,,,24.1,59.8,0.403,7.15,19.4,0.368,16.0,22.1,0.722,,35.4,13.2,7.56,3.52,14.0,20.0
213,Sacramento State,27,7,20,0.259,-14.28,-2.04,,2.0,4.0,,6,8,,1,11,,67.3,78.2,,,24.0,59.8,0.402,6.15,21.3,0.288,13.1,20.7,0.633,,38.2,12.5,7.67,4.37,20.0,19.4
214,Saint Francis (PA),27,13,14,0.481,-11.62,-5.99,,11.0,7.0,,7,4,,6,10,,65.7,71.3,,,22.8,54.7,0.417,6.19,16.9,0.365,13.9,19.7,0.704,,34.1,13.4,6.52,3.19,17.9,19.0
215,Saint Joseph's,32,19,13,0.594,7.38,4.16,,9.0,7.0,,10,2,,6,9,,73.6,70.4,,41.3,25.0,58.6,0.427,6.41,18.7,0.343,17.2,24.1,0.714,,38.8,12.9,6.09,2.34,14.1,20.2
216,Saint Louis,30,16,14,0.533,4.89,4.53,,4.0,10.0,,13,3,,1,10,,64.6,64.1,,40.7,21.2,52.6,0.403,6.03,16.9,0.358,16.1,23.9,0.672,,34.3,12.8,5.83,1.53,13.4,16.3
217,Saint Mary's (CA),27,12,15,0.444,-1.24,0.02,,5.0,9.0,,6,7,,5,7,,71.8,73.0,,40.9,23.8,54.0,0.441,8.63,24.0,0.36,15.5,23.7,0.654,,34.3,16.5,6.67,2.56,16.9,21.7
218,Saint Peter's,27,15,12,0.556,0.26,-4.63,,5.0,9.0,,8,4,,6,7,,67.9,63.0,,,25.2,55.3,0.455,4.56,11.3,0.403,13.0,18.6,0.701,,36.0,14.6,7.52,3.04,15.4,20.2
219,Sam Houston,27,11,16,0.407,-7.63,-5.95,,9.0,9.0,,6,7,,5,8,,73.2,75.1,,,24.7,54.9,0.45,6.89,18.2,0.378,16.9,24.4,0.692,,35.9,18.0,7.37,4.0,16.1,21.2
220,Samford,27,16,11,0.593,-6.62,-7.74,,11.0,5.0,,10,2,,4,8,,68.7,65.6,,,20.6,49.1,0.42,9.0,23.4,0.384,18.5,24.8,0.746,,33.3,10.9,4.3,1.78,12.1,19.3
221,San Diego,28,14,14,0.5,-1.53,0.06,,6.0,8.0,,9,6,,4,7,,68.1,68.9,,,23.4,51.4,0.455,5.89,16.0,0.369,15.4,22.8,0.676,,31.4,14.4,6.54,2.32,14.8,19.4
222,San Diego State,29,15,14,0.517,4.01,3.05,,8.0,10.0,,11,4,,3,10,,75.9,74.3,,,27.3,61.2,0.447,5.41,15.8,0.344,15.8,21.9,0.72,,35.3,15.7,8.76,2.31,15.7,18.5
223,San Francisco,27,15,12,0.556,0.33,0.73,,8.0,6.0,,10,5,,3,6,,65.1,64.0,,,22.3,50.8,0.44,4.59,14.3,0.322,15.9,22.6,0.7,,34.3,12.5,7.59,1.15,15.0,17.2
224,San Jose State NCAA,30,13,17,0.433,-3.16,1.2,,9.0,9.0,,8,5,,2,8,,72.0,76.4,,,26.1,58.5,0.445,3.3,12.6,0.262,16.6,25.4,0.653,,35.9,14.1,6.93,3.07,17.7,19.9
225,Santa Clara NCAA,29,20,9,0.69,8.81,4.09,,10.0,4.0,,10,3,,6,4,,70.8,66.1,,,23.7,56.2,0.421,6.69,18.4,0.363,16.8,24.1,0.698,,36.8,13.9,6.9,2.31,14.7,19.5
226,Seton Hall,28,12,16,0.429,7.06,10.88,,7.0,11.0,,10,5,,1,9,,73.4,77.2,,40.0,26.6,62.3,0.427,4.25,14.7,0.29,15.9,24.8,0.64,,37.4,13.3,8.75,3.86,16.1,19.6
227,Siena,27,5,22,0.185,-11.34,-2.38,,1.0,13.0,,4,10,,1,10,,62.3,71.2,,,21.6,57.9,0.373,6.37,19.1,0.333,12.7,19.4,0.656,,36.0,13.3,6.15,2.19,15.4,19.9
228,South Alabama,27,12,15,0.444,-2.91,-1.19,,7.0,11.0,,10,3,,0,10,,57.3,58.2,,,21.2,48.7,0.436,3.37,10.2,0.33,11.5,17.7,0.65,,32.0,12.4,7.0,2.19,14.9,17.9
