Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
255,Tennessee-Martin,27,7,20,0.259,-16.71,-4.36,,5.0,13.0,,5,6,,2,12,,1709.0,2002,,68.8,90.3,0.332,0.295,0.517,44.3,59.6,10.7,7.4,0.49,22.6,28.3,0.216
256,Texas,31,14,17,0.452,4.53,6.47,,6.0,10.0,,9,5,,3,9,,2463.0,2523,,,102.9,0.364,0.357,0.523,49.6,50.8,9.6,13.9,0.49,18.0,37.6,0.248
257,Texas A&M,27,7,20,0.259,0.04,2.37,,1.0,15.0,,7,8,,0,10,,2026.0,2089,,78.3,95.4,0.366,0.232,0.485,50.3,60.7,13.6,8.1,0.463,17.7,36.0,0.212
258,Texas Southern,31,15,16,0.484,-9.81,-7.33,,12.0,4.0,,7,3,,5,7,,2328.0,2357,,74.1,99.8,0.401,0.359,0.506,48.8,57.8,10.3,4.0,0.466,17.7,36.6,0.273
259,Texas State,28,17,11,0.607,-5.66,-8.21,,10.0,6.0,,9,3,,6,6,,2038.0,1951,,69.8,103.3,0.426,0.223,0.542,54.1,53.6,10.0,6.2,0.496,19.4,38.6,0.311
260,Texas Tech,27,13,14,0.481,4.07,5.37,,7.0,9.0,,8,5,,5,8,,2088.0,2123,,72.9,104.2,0.411,0.353,0.551,47.5,55.0,8.4,6.2,0.516,17.1,28.0,0.285
261,Texas-Rio Grande Valley,27,3,24,0.111,-18.45,0.96,,3.0,15.0,,3,8,,0,15,,1951.0,2549,,,89.0,0.302,0.367,0.489,41.0,54.9,12.6,2.8,0.464,20.0,27.4,0.192
262,The Citadel,28,15,13,0.536,-8.53,-9.03,,6.0,8.0,,9,5,,5,7,,1816.0,1741,,65.3,98.9,0.405,0.237,0.522,51.2,58.7,8.3,10.7,0.48,18.6,34.9,0.284
263,Toledo,27,15,12,0.556,4.55,0.2,,10.0,8.0,,10,3,,5,9,,1905.0,1749,,70.5,99.6,0.45,0.342,0.521,53.5,56.3,10.6,6.2,0.476,19.5,36.6,0.313
264,Towson,28,8,20,0.286,-5.98,-3.7,,4.0,14.0,,5,8,,1,12,,1784.0,1848,,66.3,95.3,0.394,0.319,0.538,48.6,58.2,12.0,6.1,0.504,22.3,30.5,0.268
265,Troy,27,7,20,0.259,-23.07,-9.87,,5.0,11.0,,5,6,,1,12,,1914.0,2201,,76.8,91.9,0.279,0.379,0.457,48.7,45.2,11.7,8.2,0.425,17.6,35.8,0.185
266,Tulane,29,7,22,0.241,-3.41,2.38,,2.0,14.0,,5,9,,1,10,,1931.0,2099,,72.8,89.6,0.378,0.284,0.464,50.5,53.9,12.8,12.8,0.43,20.9,39.4,0.234
267,Tulsa,31,19,12,0.613,6.41,3.18,,9.0,5.0,,11,4,,6,6,,2114.0,2013,,68.6,98.2,0.405,0.375,0.535,52.5,64.3,10.9,12.8,0.499,22.5,37.8,0.277
268,UAB,33,21,12,0.636,6.88,4.66,,10.0,6.0,,11,4,,7,6,,2482.0,2381,,,101.6,0.44,0.261,0.528,51.4,52.8,10.4,7.1,0.49,19.5,37.7,0.297
269,UC Irvine,27,9,18,0.333,-8.07,0.49,,6.0,10.0,,7,8,,2,10,,1681.0,1877,,,91.1,0.367,0.366,0.509,45.2,58.2,12.1,5.2,0.462,21.3,27.7,0.271
270,UC Santa Barbara,26,7,19,0.269,-7.47,-0.31,,4.0,12.0,,5,9,,2,10,,1861.0,1977,,70.9,100.0,0.347,0.253,0.535,52.0,53.3,9.1,5.8,0.501,20.7,38.2,0.243
271,UCF,28,17,11,0.607,-5.09,-7.94,,11.0,5.0,,8,5,,8,6,,2130.0,1998,,73.8,102.6,0.376,0.233,0.539,52.2,54.4,12.4,10.1,0.511,19.2,37.5,0.249
272,UCLA NCAA,33,24,9,0.727,13.03,10.99,,12.0,6.0,,14,2,,7,5,,2743.0,2654,,76.8,107.8,0.452,0.244,0.561,50.2,53.2,11.2,7.8,0.532,18.4,37.8,0.3
273,UNC Asheville,28,19,9,0.679,-4.27,-5.95,,11.0,1.0,,12,0,,7,7,,2002.0,1872,,,101.6,0.472,0.232,0.53,52.5,55.4,12.2,14.7,0.497,20.7,41.7,0.304
274,UNC Greensboro,28,9,19,0.321,-12.69,-4.45,,6.0,9.0,,6,7,,2,11,,1783.0,1986,,66.1,95.5,0.326,0.242,0.504,51.7,54.0,8.5,5.5,0.468,20.8,38.6,0.229
275,UNC Wilmington,31,20,11,0.645,0.4,-0.08,,13.0,3.0,,9,0,,8,11,,1920.0,1905,,62.1,98.9,0.325,0.294,0.501,48.5,58.5,11.4,5.1,0.47,15.8,31.5,0.216
276,UT Arlington,29,13,16,0.448,-11.35,-7.5,,8.0,8.0,,7,5,,4,10,,2078.0,2150,,,102.5,0.358,0.329,0.527,49.2,57.7,9.7,4.2,0.493,18.1,36.0,0.247
277,Utah NCAA,34,30,4,0.882,17.08,4.9,,12.0,2.0,,13,0,,10,3,,2381.0,1959,,63.1,111.1,0.478,0.278,0.576,57.8,56.1,9.1,9.3,0.532,18.0,38.2,0.349
278,Utah State NCAA,33,25,8,0.758,6.54,1.44,,13.0,3.0,,14,0,,7,7,,2375.0,2140,,64.7,108.8,0.422,0.183,0.559,54.4,41.1,8.4,5.8,0.523,17.1,36.7,0.296
279,UTEP,26,12,14,0.462,0.57,2.99,,3.0,11.0,,10,6,,2,7,,1670.0,1710,,65.2,97.1,0.416,0.293,0.494,52.0,54.0,8.7,9.3,0.456,16.5,32.1,0.271
280,UTSA,27,16,11,0.593,-5.93,-9.77,,10.0,6.0,,8,4,,7,6,,2050.0,1953,,73.7,102.5,0.426,0.311,0.532,49.9,55.4,10.9,10.0,0.508,18.7,35.7,0.263
281,Valparaiso NCAA,33,23,10,0.697,1.76,-2.66,,13.0,3.0,,10,3,,7,5,,2440.0,2257,,67.5,109.1,0.412,0.273,0.557,53.6,61.7,9.6,7.2,0.521,18.3,40.1,0.29
282,Vanderbilt,33,20,13,0.606,11.68,7.01,,7.0,9.0,,13,3,,5,8,,2470.0,2316,,,104.5,0.369,0.301,0.553,49.3,52.8,13.8,6.3,0.52,18.9,35.6,0.261
283,Vermont,27,16,11,0.593,-2.67,-6.79,,11.0,7.0,,11,2,,5,8,,2005.0,1884,,70.8,102.9,0.416,0.282,0.514,51.0,55.0,10.1,11.7,0.475,16.6,36.7,0.28
284,Villanova,29,12,17,0.414,6.75,9.06,,8.0,10.0,,8,6,,3,10,,2025.0,2092,,69.9,98.3,0.258,0.362,0.512,47.5,62.5,9.8,10.4,0.49,19.6,35.9,0.169
285,Virginia,30,11,19,0.367,6.03,10.33,,3.0,13.0,,6,7,,1,9,,1972.0,2101,,66.8,96.4,0.331,0.323,0.52,53.0,59.0,6.6,10.1,0.494,20.7,34.2,0.216
286,Virginia Commonwealth,28,9,19,0.321,-5.01,-1.73,,4.0,12.0,,7,7,,1,11,,1787.0,1879,,66.5,95.6,0.329,0.342,0.499,52.0,58.1,9.8,9.9,0.468,20.2,37.2,0.218
287,VMI,27,14,13,0.519,-11.27,-5.66,,8.0,7.0,,9,4,,5,8,,2037.0,2022,,75.5,97.7,0.312,0.344,0.499,47.7,53.4,13.4,7.7,0.47,17.3,33.8,0.205
288,Virginia Tech,27,10,17,0.37,3.21,4.66,,5.0,11.0,,8,6,,2,7,,1787.0,1826,,66.8,98.7,0.323,0.275,0.512,51.2,52.2,9.2,11.6,0.481,19.0,37.2,0.218
289,Wagner,29,13,16,0.448,-11.54,-7.33,,7.0,9.0,,8,4,,2,11,,2129.0,2215,,76.2,95.1,0.357,0.258,0.494,47.7,59.4,11.8,7.4,0.465,19.7,35.8,0.225
290,Wake Forest,30,16,14,0.533,9.62,10.36,,7.0,9.0,,12,6,,3,6,,1974.0,1996,,64.7,101.2,0.403,0.388,0.52,50.3,46.2,6.7,8.9,0.478,18.1,35.6,0.282
291,Washington NCAA,30,20,10,0.667,10.28,8.28,,11.0,7.0,,12,2,,6,7,,2359.0,2299,,74.5,104.7,0.438,0.241,0.565,51.7,54.9,8.7,8.1,0.53,20.2,36.8,0.304
292,Washington State,29,10,19,0.345,4.98,7.79,,3.0,15.0,,5,6,,4,9,,2082.0,2087,,73.2,96.8,0.433,0.262,0.529,51.9,51.4,8.6,7.8,0.49,21.8,35.1,0.296
293,Weber State,27,14,13,0.519,-0.19,-1.1,,12.0,4.0,,9,2,,4,9,,1957.0,1925,,70.0,103.0,0.342,0.308,0.533,52.6,55.2,11.4,3.6,0.497,18.3,37.6,0.244
294,West Virginia NCAA,33,24,9,0.727,16.24,6.95,,11.0,7.0,,13,1,,4,6,,2647.0,2282,,73.5,108.8,0.309,0.231,0.518,51.9,50.9,16.7,9.2,0.499,14.8,41.4,0.189
295,Western Carolina,27,12,15,0.444,-10.7,-6.36,,6.0,9.0,,8,4,,3,9,,1946.0,1979,,72.3,98.8,0.29,0.276,0.504,46.2,58.9,11.0,3.9,0.47,16.4,32.4,0.208
296,Western Illinois,27,16,11,0.593,-8.13,-6.69,,11.0,5.0,,11,1,,4,8,,1918.0,1896,,68.5,102.7,0.367,0.289,0.522,52.2,63.0,10.9,4.9,0.49,17.6,39.2,0.247
297,Western Kentucky,29,10,19,0.345,-5.28,-1.31,,6.0,12.0,,6,8,,3,10,,1905.0,2020,,71.1,91.2,0.348,0.281,0.503,48.8,51.6,11.4,10.0,0.475,22.9,35.3,0.222
298,Western Michigan NCAA,29,21,8,0.724,10.28,1.9,,14.0,4.0,,11,2,,8,4,,2286.0,2043,,72.9,107.6,0.376,0.3,0.57,46.8,55.4,12.9,6.0,0.532,17.6,31.2,0.28
299,Wichita State,31,16,15,0.516,0.95,1.89,,11.0,7.0,,10,5,,5,6,,1970.0,1999,,67.6,92.5,0.416,0.376,0.472,48.7,57.8,12.0,5.5,0.436,17.6,32.7,0.26
300,William & Mary,27,20,7,0.741,3.31,-4.0,,13.0,3.0,,12,1,,7,5,,1888.0,1668,,67.6,102.5,0.403,0.352,0.53,49.7,60.4,11.7,10.7,0.5,17.4,32.5,0.263
301,Winthrop,27,7,20,0.259,-20.09,-8.59,,4.0,8.0,,4,9,,3,10,,1711.0,1912,,69.5,90.8,0.319,0.345,0.467,47.1,57.5,11.6,8.1,0.439,18.4,34.3,0.197
302,Wisconsin,31,12,19,0.387,7.19,9.22,,3.0,13.0,,7,8,,2,9,,1877.0,1940,,64.0,93.8,0.413,0.277,0.497,49.1,54.0,9.4,9.9,0.449,18.6,30.8,0.291
303,Wofford,27,9,18,0.333,-16.06,-4.85,,6.0,8.0,,8,3,,1,15,,1746.0,1892,,,91.1,0.295,0.348,0.473,48.6,53.4,9.5,7.4,0.445,20.5,34.2,0.187
304,Wright State,28,10,18,0.357,-4.35,1.51,,3.0,11.0,,6,7,,3,10,,1881.0,2009,,72.8,91.9,0.403,0.221,0.503,50.4,49.0,10.1,6.5,0.466,22.1,35.4,0.266
305,Wyoming,28,19,9,0.679,5.53,1.57,,9.0,5.0,,13,2,,4,6,,1786.0,1656,,62.5,100.7,0.534,0.341,0.534,51.6,55.0,8.9,8.1,0.477,18.1,32.2,0.384
306,Xavier NCAA,30,22,8,0.733,19.46,4.76,,11.0,5.0,,14,1,,5,5,,2506.0,2065,,74.2,112.2,0.495,0.278,0.579,53.7,58.3,15.8,7.5,0.533,19.0,42.5,0.365
307,Yale,26,12,14,0.462,-9.71,-6.79,,7.0,7.0,,7,5,,3,8,,1693.0,1742,,66.8,94.8,0.463,0.359,0.543,50.0,56.1,12.0,5.0,0.492,22.8,28.6,0.34
308,Youngstown State,29,20,9,0.69,-1.92,-7.66,,11.0,5.0,,10,3,,7,5,,2098.0,1872,,67.6,106.5,0.342,0.325,0.527,53.5,56.1,8.9,9.1,0.498,17.5,41.0,0.228
