Rk,School,G,W,L,W-L%,SRS,SOS,Conf_W,Conf_L,Home_W,Home_L,Away_W,Away_L,Tm.,Opp.,MP,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
114,Idaho,31,15,16,0.484,-0.19,0.48,6.0,10.0,8,6,6,10,71.2,70.6,40.2,25.5,57.5,0.444,6.55,18.6,0.352,12.9,18.5,0.699,10.9,33.4,11.8,7.32,3.23,12.8,18.8
115,Idaho State,29,7,22,0.241,-10.29,0.13,4.0,12.0,6,6,1,16,66.4,75.0,40.9,25.6,54.9,0.467,8.0,21.4,0.373,15.8,22.3,0.707,11.6,32.1,15.9,7.03,3.76,11.1,16.9
116,Illinois,36,21,15,0.583,11.58,9.58,10.0,8.0,13,5,7,4,70.8,66.8,40.6,23.3,58.2,0.4,7.42,23.1,0.321,12.9,18.5,0.696,11.3,34.4,12.8,6.14,1.69,12.0,16.8
117,Illinois State,33,22,11,0.667,5.73,1.16,11.0,7.0,15,2,6,8,69.2,64.1,40.2,22.5,53.1,0.423,6.82,19.9,0.342,12.3,16.7,0.738,9.27,31.4,11.5,5.88,3.0,13.5,18.7
118,Illinois-Chicago,30,8,22,0.267,-7.58,0.94,3.0,15.0,7,7,1,15,62.5,70.3,40.0,24.0,54.5,0.44,6.77,19.5,0.348,15.6,22.2,0.703,12.0,39.1,14.2,5.83,3.33,14.4,18.0
119,Indiana,31,10,21,0.323,0.76,9.37,4.0,14.0,8,9,1,8,66.2,71.5,40.3,24.8,55.8,0.444,6.0,18.2,0.33,15.9,23.0,0.692,12.5,35.5,14.2,7.1,5.19,14.0,20.3
120,Indiana State,32,17,15,0.531,1.11,2.4,9.0,9.0,11,3,5,10,66.0,66.3,40.6,23.2,55.8,0.415,6.34,18.9,0.335,13.7,20.5,0.667,12.0,35.8,11.9,5.84,2.31,11.5,17.7
121,Iona,31,21,10,0.677,2.31,-1.85,12.0,6.0,11,3,8,4,66.1,62.0,40.2,20.3,50.8,0.399,5.26,16.1,0.326,16.1,24.0,0.671,11.4,35.9,10.4,7.23,4.68,16.3,18.0
122,Iowa,32,10,22,0.313,2.12,8.09,4.0,14.0,9,9,1,10,60.5,66.0,40.2,24.3,53.0,0.459,6.13,17.9,0.341,11.3,15.8,0.713,9.16,31.8,13.7,6.69,3.41,10.9,16.4
123,Iowa State,32,15,17,0.469,9.6,8.37,4.0,12.0,11,7,3,7,70.3,67.9,39.4,25.0,59.9,0.418,6.44,19.1,0.337,11.4,15.9,0.719,11.7,35.3,12.0,7.22,2.97,12.3,17.9
124,IU Indy,36,25,11,0.694,1.63,-4.08,15.0,3.0,11,3,10,5,74.5,67.2,40.7,24.3,56.5,0.43,7.14,20.3,0.352,11.5,16.8,0.684,11.5,31.3,13.7,6.42,2.97,14.5,18.5
125,Jackson State,32,19,13,0.594,-13.21,-10.66,17.0,1.0,9,3,9,8,63.4,65.3,40.3,21.6,53.6,0.402,5.72,17.8,0.321,16.4,25.2,0.652,11.4,35.4,10.6,7.25,3.84,13.3,19.9
126,Jacksonville,33,20,13,0.606,-1.71,-2.3,14.0,6.0,8,3,10,10,69.8,67.5,40.0,22.7,52.6,0.432,5.55,16.3,0.34,16.6,24.1,0.688,11.0,34.0,11.8,6.55,3.33,16.3,19.8
127,Jacksonville State,30,11,19,0.367,-8.18,-4.22,7.0,11.0,10,7,1,12,69.6,71.5,40.2,24.9,56.3,0.441,6.4,17.1,0.374,15.3,22.4,0.686,11.9,35.4,13.9,7.23,3.0,13.4,18.3
128,James Madison,33,13,20,0.394,-4.96,-1.52,4.0,14.0,9,5,2,13,67.0,69.9,40.0,25.4,60.0,0.424,6.06,17.9,0.338,13.0,18.7,0.695,13.0,36.0,13.9,7.7,2.55,12.1,17.5
129,Kansas NCAA,36,33,3,0.917,24.68,8.25,15.0,1.0,18,0,9,2,81.6,64.2,40.3,22.5,59.5,0.379,6.36,19.2,0.331,12.8,18.7,0.686,12.8,33.6,12.4,6.5,3.69,13.9,20.0
130,Kansas City,30,12,18,0.4,-13.88,-4.75,6.0,12.0,7,7,5,10,66.7,70.2,40.0,23.8,49.5,0.48,5.3,14.5,0.365,17.4,24.2,0.719,8.47,32.8,12.4,5.83,4.33,14.4,19.3
131,Kansas State NCAA,37,29,8,0.784,19.88,10.28,11.0,5.0,13,3,7,2,79.7,69.8,40.5,23.1,55.1,0.419,5.65,16.6,0.34,18.1,25.8,0.701,12.2,34.5,11.9,6.92,3.35,16.9,24.2
132,Kennesaw State,33,13,20,0.394,-10.08,-3.69,7.0,13.0,8,6,3,12,66.1,70.1,40.3,26.2,58.4,0.448,6.58,18.8,0.349,11.2,17.1,0.654,13.7,37.5,15.3,7.33,2.73,14.3,15.9
133,Kent State,34,24,10,0.706,5.28,0.74,13.0,3.0,14,2,9,6,70.1,65.1,40.3,22.7,52.9,0.429,5.79,18.1,0.319,13.9,19.7,0.706,10.2,34.7,12.8,5.71,3.44,15.4,19.1
134,Kentucky NCAA,38,35,3,0.921,21.13,6.82,14.0,2.0,18,0,7,2,79.3,64.9,40.4,23.0,60.9,0.378,6.45,20.6,0.313,12.4,18.1,0.688,12.8,33.6,11.0,6.87,3.13,14.0,20.9
135,La Salle,30,12,18,0.4,-0.28,2.46,4.0,12.0,6,7,4,8,70.4,73.1,40.0,26.2,60.1,0.436,6.93,20.1,0.344,13.7,20.1,0.68,12.5,34.5,15.7,8.13,3.8,11.7,18.0
136,Lafayette,32,19,13,0.594,-7.96,-8.99,8.0,6.0,13,3,6,10,72.5,71.5,40.2,26.3,57.7,0.456,7.72,20.0,0.387,11.1,16.5,0.673,12.2,35.4,13.6,5.91,2.31,14.6,19.0
137,Lamar,32,14,18,0.438,-11.11,-4.22,5.0,11.0,13,5,1,13,68.8,71.5,40.2,25.7,57.9,0.444,6.06,17.4,0.348,14.1,20.9,0.673,11.3,34.0,15.0,8.28,3.91,13.8,21.7
138,Lehigh NCAA,33,22,11,0.667,-3.33,-7.79,10.0,4.0,15,2,7,8,75.1,70.6,40.3,25.3,59.2,0.427,7.15,20.6,0.347,12.9,18.3,0.708,10.9,35.1,14.5,6.64,3.42,13.7,20.5
139,Liberty,31,15,16,0.484,-13.22,-7.25,10.0,8.0,8,6,5,9,67.5,68.2,40.0,24.7,58.3,0.424,6.94,22.1,0.313,11.8,18.7,0.633,11.8,34.9,15.1,7.32,2.77,13.5,19.7
140,Lipscomb,30,17,13,0.567,-2.07,-3.07,14.0,6.0,9,5,8,7,79.1,75.2,40.3,27.9,59.7,0.467,7.87,20.8,0.378,11.6,18.4,0.629,11.2,34.0,15.1,6.47,3.43,13.8,19.5
141,Little Rock,30,8,22,0.267,-10.06,-2.23,4.0,14.0,8,6,0,14,67.6,73.1,40.3,25.0,56.8,0.441,7.63,21.6,0.353,15.4,22.1,0.698,11.3,35.4,15.1,5.23,3.4,12.0,19.8
142,Long Beach State,33,17,16,0.515,-0.42,1.55,8.0,8.0,8,3,6,10,71.0,71.1,40.5,26.0,58.8,0.442,5.97,18.9,0.316,13.2,19.0,0.691,12.2,37.5,13.5,5.97,3.18,15.4,18.9
143,Long Island University,31,14,17,0.452,-11.56,-8.25,11.0,7.0,10,3,4,13,69.7,71.8,40.8,26.0,60.0,0.434,7.13,20.1,0.354,12.6,18.9,0.666,12.0,37.2,14.6,6.68,4.52,12.7,20.1
144,Longwood,31,12,19,0.387,-14.69,-3.74,,,9,3,3,14,74.1,78.6,40.0,27.5,57.5,0.48,5.45,14.9,0.367,18.1,26.4,0.685,11.6,38.3,13.6,7.23,4.39,16.3,16.5
145,Louisiana,30,13,17,0.433,-4.74,-4.74,10.0,8.0,10,4,3,12,68.1,67.5,40.0,22.3,52.2,0.428,5.53,15.9,0.349,17.3,24.6,0.702,11.7,34.7,10.6,4.77,2.07,14.8,18.9
146,Louisiana State,31,11,20,0.355,0.97,5.93,2.0,14.0,11,7,0,9,61.5,66.4,40.2,23.3,54.1,0.43,6.58,19.0,0.346,13.3,19.9,0.665,11.7,35.0,10.6,6.94,4.06,12.4,17.2
147,Louisiana Tech,35,24,11,0.686,2.89,-0.4,9.0,7.0,12,2,9,8,73.1,69.8,40.3,25.7,58.9,0.436,6.71,19.0,0.354,11.6,16.7,0.695,11.4,34.6,12.6,6.66,2.89,13.6,19.0
148,Louisiana-Monroe,31,12,19,0.387,-10.75,-5.3,6.0,12.0,8,6,3,12,68.0,71.7,40.0,24.9,53.7,0.464,6.68,17.7,0.378,15.3,21.8,0.7,10.5,31.8,14.2,6.97,3.48,14.3,20.8
149,Louisville NCAA,33,20,13,0.606,14.08,7.99,11.0,7.0,15,4,4,7,75.9,69.8,40.5,23.8,55.5,0.429,6.21,17.9,0.347,16.0,22.8,0.702,13.1,35.0,13.5,6.58,2.12,15.3,19.5
150,Loyola (IL),30,14,16,0.467,-4.85,0.56,5.0,13.0,9,6,5,10,64.8,67.2,40.2,24.1,55.8,0.432,6.77,19.4,0.348,12.3,17.4,0.705,11.0,33.2,13.7,6.63,3.13,11.4,18.6
151,Loyola (MD),30,13,17,0.433,-5.23,-4.09,6.0,12.0,6,7,7,9,65.0,66.1,40.2,21.6,54.5,0.397,5.1,15.3,0.334,17.7,24.9,0.711,12.9,35.1,11.0,7.13,3.9,13.1,19.2
152,Loyola Marymount,34,18,16,0.529,-1.47,1.32,7.0,7.0,9,6,6,8,75.8,75.9,40.3,25.8,58.7,0.44,6.76,17.4,0.388,17.5,23.9,0.732,12.7,36.2,13.6,6.29,3.44,13.7,19.8
153,Maine,30,19,11,0.633,-6.53,-6.26,11.0,5.0,9,3,10,7,64.4,62.1,40.2,22.2,56.1,0.395,6.53,20.5,0.318,11.3,16.4,0.686,11.6,35.6,12.9,6.63,3.8,14.4,18.7
154,Manhattan,31,11,20,0.355,-4.68,-2.97,4.0,14.0,6,8,4,12,65.5,67.2,40.2,22.6,54.8,0.413,6.06,18.2,0.334,15.9,22.9,0.697,12.2,38.5,12.4,5.13,3.81,14.6,18.9
155,Marist,30,1,29,0.033,-17.21,-2.85,1.0,17.0,1,12,0,16,56.1,70.5,40.2,24.8,54.0,0.459,6.83,19.3,0.354,14.1,20.2,0.699,11.2,36.6,12.9,7.53,4.13,12.0,15.5
156,Marquette NCAA,34,22,12,0.647,15.17,8.23,11.0,7.0,13,4,6,5,73.1,64.6,40.6,24.4,54.1,0.45,5.09,15.6,0.325,10.9,15.9,0.681,10.5,32.8,13.7,5.62,3.71,14.4,17.2
157,Marshall,34,24,10,0.706,7.8,1.57,11.0,5.0,15,4,8,5,79.9,69.0,40.4,24.4,61.6,0.396,5.62,17.6,0.319,14.6,20.9,0.7,13.5,36.4,12.0,6.29,2.65,13.4,20.4
158,Maryland NCAA,33,24,9,0.727,17.75,7.95,13.0,3.0,15,1,7,3,79.7,68.3,40.5,24.5,62.2,0.394,6.7,19.7,0.34,12.6,18.2,0.693,14.8,37.9,11.6,5.61,3.52,15.1,18.6
159,Maryland-Baltimore County,30,4,26,0.133,-16.92,-6.19,3.0,13.0,0,13,4,12,63.1,73.8,40.3,25.3,57.1,0.442,7.3,19.9,0.367,16.0,22.7,0.705,13.3,40.2,14.0,5.47,4.77,12.7,16.4
160,Maryland-Eastern Shore,32,11,21,0.344,-16.18,-7.38,8.0,8.0,6,6,4,12,60.8,69.3,40.2,25.0,56.6,0.443,5.66,19.0,0.298,13.5,20.7,0.653,11.8,35.8,13.3,6.34,2.94,12.1,17.5
161,Massachusetts,32,12,20,0.375,-1.76,3.4,5.0,11.0,7,6,3,11,70.7,74.9,40.3,26.3,60.0,0.439,7.06,19.2,0.369,15.1,22.6,0.669,12.4,37.4,16.0,6.81,4.66,12.3,18.5
162,McNeese State,30,10,20,0.333,-11.82,-4.34,5.0,11.0,7,5,3,13,67.7,70.2,40.0,22.5,51.4,0.438,6.37,17.7,0.36,18.7,26.5,0.707,11.8,34.2,12.5,7.37,3.47,14.2,16.3
163,Memphis,34,24,10,0.706,11.74,3.65,13.0,3.0,17,3,6,4,75.4,65.7,40.0,22.6,53.9,0.419,4.94,15.0,0.329,15.6,22.2,0.701,12.5,34.8,11.9,5.06,3.47,15.1,19.3
164,Mercer,33,16,17,0.485,-5.05,-1.2,10.0,10.0,10,6,4,11,76.2,75.1,40.2,26.9,60.7,0.443,6.39,19.5,0.329,14.9,21.5,0.694,12.3,34.8,13.3,7.21,3.52,12.5,20.5
165,Miami (FL),33,20,13,0.606,11.35,7.01,4.0,12.0,12,4,2,8,72.4,64.7,40.0,22.3,54.9,0.407,6.36,19.2,0.331,13.7,19.5,0.701,11.2,32.8,12.6,7.24,3.18,13.6,17.7
166,Miami (OH),32,14,18,0.438,0.56,1.43,9.0,7.0,10,3,2,13,62.4,63.3,40.5,22.1,52.8,0.419,5.66,16.6,0.341,13.3,19.4,0.688,11.0,32.9,12.1,6.81,3.44,10.5,16.8
167,Michigan,32,15,17,0.469,10.04,9.37,7.0,11.0,10,6,3,8,64.3,61.6,40.3,23.5,53.1,0.443,5.53,17.3,0.32,9.03,13.4,0.675,10.9,34.8,13.4,5.16,3.03,14.1,16.0
168,Michigan State NCAA,37,28,9,0.757,15.33,8.17,14.0,4.0,15,2,8,4,71.8,63.8,40.1,22.4,55.2,0.406,6.7,20.4,0.328,12.3,17.4,0.709,10.1,30.0,12.5,6.57,2.54,12.4,17.6
169,Middle Tennessee,33,19,14,0.576,-1.99,-3.33,13.0,5.0,12,4,7,8,69.2,64.7,40.0,21.5,48.3,0.445,5.45,16.2,0.336,16.3,24.2,0.673,8.33,31.3,10.8,5.42,3.0,14.9,19.0
170,Milwaukee,34,20,14,0.588,1.23,0.52,10.0,8.0,10,4,7,8,69.7,68.1,40.3,24.5,55.9,0.438,6.18,18.9,0.328,12.9,18.5,0.701,9.21,33.0,12.1,6.53,2.41,11.6,21.0
171,Minnesota NCAA,35,21,14,0.6,15.64,7.32,9.0,9.0,14,3,3,7,72.4,64.1,40.4,22.3,55.6,0.4,7.14,21.0,0.341,12.4,18.2,0.68,11.8,33.7,13.1,6.57,2.63,14.2,17.5
172,Mississippi,35,24,11,0.686,13.46,5.77,9.0,7.0,15,4,6,4,78.4,70.7,40.6,24.3,59.5,0.409,6.49,19.4,0.334,15.5,22.7,0.684,12.9,37.6,13.7,5.89,3.8,14.1,18.1
173,Mississippi State,36,24,12,0.667,12.55,4.6,9.0,7.0,13,4,5,6,72.8,64.9,40.4,24.1,62.0,0.389,6.42,19.7,0.325,10.3,15.4,0.666,12.4,37.1,11.6,6.61,3.06,11.4,17.6
174,Mississippi Valley State,32,9,23,0.281,-19.69,-9.88,8.0,10.0,6,3,3,15,64.3,72.3,40.3,25.2,55.6,0.453,6.75,19.7,0.343,15.2,23.0,0.662,11.6,36.8,14.5,7.75,3.41,15.3,18.8
175,Missouri NCAA,34,23,11,0.676,17.39,6.36,10.0,6.0,16,2,4,6,77.3,66.2,40.3,22.8,55.6,0.41,5.44,17.2,0.317,15.2,21.6,0.702,13.8,38.2,11.2,6.0,3.09,19.4,18.9
176,Missouri State,36,24,12,0.667,7.57,1.4,8.0,10.0,19,2,4,9,71.4,65.3,40.4,22.6,52.3,0.433,6.31,16.8,0.376,13.7,19.2,0.712,9.14,31.2,11.3,5.92,3.5,12.9,18.5
177,Monmouth,31,12,19,0.387,-11.2,-7.82,8.0,10.0,8,6,4,11,63.7,66.6,40.0,23.3,52.5,0.443,6.19,18.9,0.328,13.9,20.7,0.67,10.6,35.9,14.1,7.61,3.97,14.9,17.5
178,Montana NCAA,32,22,10,0.688,3.93,-2.35,10.0,6.0,14,2,7,7,69.6,61.3,40.0,21.6,51.7,0.417,5.66,15.7,0.36,12.5,19.0,0.655,9.94,30.0,9.97,5.63,2.56,12.6,17.6
179,Montana State,29,15,14,0.517,-3.18,-2.45,10.0,6.0,9,5,6,9,68.7,67.7,41.4,23.2,53.9,0.43,6.48,18.7,0.347,14.8,20.1,0.738,11.6,35.4,11.8,5.55,3.07,13.2,18.1
180,Morehead State,35,24,11,0.686,3.51,-3.07,15.0,3.0,15,2,7,7,71.6,63.3,40.3,21.0,48.9,0.429,6.34,17.6,0.361,15.0,22.1,0.68,8.69,29.4,12.4,6.97,3.46,16.0,18.8
181,Morgan State NCAA,37,27,10,0.73,-1.18,-6.15,15.0,1.0,11,1,12,7,76.0,70.4,40.5,24.4,57.7,0.423,4.86,14.9,0.325,16.8,24.9,0.675,13.2,36.5,11.6,5.89,4.16,14.3,20.5
182,Mount St. Mary's,31,16,15,0.516,-4.38,-6.28,12.0,6.0,10,3,6,12,66.0,63.2,40.3,23.1,56.4,0.409,4.81,15.7,0.306,12.3,17.9,0.686,12.5,37.1,11.7,5.94,2.84,15.4,20.1
183,Murray State NCAA,36,31,5,0.861,8.69,-3.89,17.0,1.0,15,0,11,4,76.5,60.4,40.0,21.1,54.6,0.387,5.42,16.3,0.333,12.7,18.3,0.694,11.8,30.3,11.1,6.5,2.72,16.8,18.6
184,Navy,30,13,17,0.433,-12.01,-7.91,7.0,7.0,10,4,3,12,71.3,75.4,40.5,25.5,56.5,0.451,6.27,18.0,0.349,18.2,25.8,0.704,12.3,39.6,15.1,6.17,3.5,16.6,21.0
185,NC State,36,20,16,0.556,8.47,7.3,5.0,11.0,10,7,5,8,66.6,64.5,40.1,23.4,55.3,0.423,4.5,14.6,0.309,13.3,20.2,0.657,12.3,35.5,11.4,7.22,3.72,13.2,18.2
186,Nebraska,33,15,18,0.455,6.6,6.66,2.0,14.0,12,6,1,10,66.5,65.7,40.3,22.0,51.0,0.431,7.06,18.9,0.373,14.7,21.2,0.694,9.52,32.7,11.9,5.67,3.7,14.0,18.2
187,Nevada,34,21,13,0.618,6.5,2.56,11.0,5.0,15,1,5,10,79.5,75.0,40.3,27.5,62.7,0.438,5.94,17.2,0.345,14.1,19.8,0.713,12.2,35.3,15.0,5.91,2.59,11.1,17.8
188,Nevada-Las Vegas NCAA,34,25,9,0.735,12.57,4.82,11.0,5.0,15,4,9,3,73.1,63.8,40.3,20.4,51.1,0.399,5.79,17.5,0.332,17.2,24.3,0.707,10.6,34.5,10.4,4.79,2.68,15.7,17.6
189,New Hampshire,30,13,17,0.433,-9.54,-6.29,6.0,10.0,9,4,3,12,60.8,62.4,40.3,21.3,51.3,0.415,4.43,14.3,0.309,15.4,22.0,0.701,9.83,35.3,9.8,5.63,3.37,13.6,20.6
190,New Mexico NCAA,35,30,5,0.857,12.49,3.84,14.0,2.0,17,1,10,2,75.9,67.2,40.3,23.5,54.9,0.428,7.29,21.9,0.333,12.9,19.2,0.67,9.46,33.3,13.3,5.6,2.77,13.6,22.5
191,New Mexico State NCAA,34,22,12,0.647,2.06,1.66,11.0,5.0,12,3,7,8,78.3,77.6,40.0,28.1,62.6,0.449,7.71,21.6,0.356,13.8,20.0,0.69,13.0,37.7,16.2,5.65,2.56,13.3,18.8
192,New Orleans,30,8,22,0.267,-13.5,-4.5,3.0,15.0,6,7,2,11,59.3,66.2,40.2,22.8,50.9,0.448,5.73,16.1,0.357,14.9,21.8,0.685,9.3,32.8,13.0,6.9,3.2,13.9,18.8
193,Niagara,33,18,15,0.545,0.32,-2.5,9.0,9.0,8,3,6,8,72.2,69.4,40.6,25.2,60.1,0.42,5.36,17.9,0.3,13.6,20.0,0.679,14.1,40.3,12.5,6.06,3.48,14.8,19.4
194,Nicholls State,30,11,19,0.367,-10.99,-2.61,7.0,9.0,9,2,2,12,65.6,70.5,40.5,23.6,45.9,0.515,6.13,14.5,0.422,17.1,25.1,0.681,8.57,31.6,12.4,6.1,2.47,16.5,18.7
195,NJIT,31,10,21,0.323,-19.59,-8.24,4.0,8.0,8,5,1,15,61.5,66.8,40.0,22.3,53.1,0.42,5.9,17.5,0.336,16.3,22.5,0.725,10.8,37.8,12.3,7.55,4.55,15.9,17.4
196,Norfolk State,30,11,19,0.367,-11.89,-6.42,9.0,7.0,6,4,5,11,70.6,75.3,40.7,25.5,59.6,0.428,6.03,19.6,0.308,18.2,28.1,0.648,14.0,37.1,13.5,7.43,3.77,15.0,19.0
197,North Carolina,37,20,17,0.541,10.14,9.83,5.0,11.0,14,5,4,8,74.5,71.9,40.3,26.6,64.6,0.412,7.68,22.4,0.343,11.1,15.8,0.699,13.1,36.6,14.4,8.59,4.49,13.7,19.3
198,North Carolina A&T,33,11,22,0.333,-12.02,-5.66,6.0,10.0,7,6,3,15,67.9,72.0,40.2,25.0,60.2,0.416,7.64,22.4,0.341,14.3,20.0,0.715,13.5,40.7,13.6,7.52,3.39,15.1,18.3
199,North Carolina Central,29,7,22,0.241,,,,,3,3,0,16,60.3,70.4,40.2,25.6,53.4,0.478,5.24,16.3,0.321,14.1,20.8,0.678,11.8,36.7,16.4,7.86,3.76,17.5,15.9
200,North Dakota,31,8,23,0.258,,,5.0,7.0,3,5,2,8,62.6,71.8,40.3,22.6,51.9,0.435,8.61,23.3,0.37,18.0,24.9,0.723,9.87,33.1,14.6,8.26,2.71,12.9,20.2
201,North Dakota State,29,11,18,0.379,-8.53,-5.76,8.0,10.0,6,8,5,9,70.6,72.0,40.9,25.3,58.5,0.432,5.72,16.5,0.347,15.7,21.9,0.715,10.6,35.6,12.2,6.52,5.21,12.2,18.6
202,North Florida,31,13,18,0.419,-9.53,-2.11,8.0,12.0,5,7,5,10,59.0,65.1,40.2,22.3,52.7,0.423,5.32,15.2,0.351,15.3,22.6,0.677,12.5,35.9,11.7,7.61,3.42,13.8,18.4
203,North Texas NCAA,33,24,9,0.727,-2.49,-4.72,13.0,5.0,12,2,9,6,73.8,69.8,40.6,25.6,59.2,0.433,5.12,15.8,0.324,13.4,19.0,0.705,11.1,33.2,11.3,7.21,4.03,12.7,22.5
204,Northeastern,33,20,13,0.606,6.48,2.21,14.0,4.0,9,4,8,6,64.4,60.1,40.5,21.8,53.0,0.412,5.27,15.3,0.344,11.1,15.3,0.725,12.2,33.5,11.0,5.91,3.09,14.0,18.5
205,Northern Arizona,28,14,14,0.5,-7.54,-2.35,8.0,8.0,8,4,6,10,70.2,71.5,40.9,25.4,55.9,0.455,6.25,18.0,0.347,14.4,21.5,0.672,10.1,32.8,13.6,7.54,2.89,13.1,17.4
206,Northern Colorado,33,25,8,0.758,2.06,-4.26,12.0,4.0,13,2,9,4,73.5,66.7,40.2,22.5,52.0,0.434,6.61,18.5,0.358,15.0,21.2,0.709,9.73,32.4,11.2,5.79,3.15,15.7,20.9
207,Northern Illinois,30,10,20,0.333,-7.64,-2.05,6.0,10.0,7,7,3,13,67.2,71.9,40.4,24.1,54.7,0.44,6.23,17.5,0.357,17.5,25.7,0.682,10.7,36.0,12.4,7.2,3.37,13.5,20.4
208,Northern Iowa NCAA,35,30,5,0.857,12.03,4.27,15.0,3.0,14,0,9,3,63.3,55.1,40.0,19.8,48.7,0.406,5.83,17.5,0.333,9.69,14.0,0.69,8.34,29.8,8.94,4.66,1.97,12.1,18.5
209,Northwestern,34,20,14,0.588,8.32,4.99,7.0,11.0,15,4,2,9,69.1,65.8,40.4,21.9,52.0,0.422,6.32,19.9,0.317,15.6,21.6,0.721,11.3,34.4,14.6,5.68,3.35,12.9,18.9
210,Northwestern State,29,10,19,0.345,-14.98,-4.7,5.0,11.0,7,7,3,12,75.4,80.4,40.5,26.9,60.3,0.446,6.45,18.6,0.348,20.2,29.4,0.686,14.6,41.6,14.7,8.76,3.07,16.5,23.1
211,Notre Dame NCAA,35,23,12,0.657,13.14,6.22,10.0,8.0,17,3,3,6,75.3,68.4,40.4,24.9,57.4,0.435,6.66,19.1,0.349,11.8,15.9,0.742,10.6,32.2,13.9,5.97,3.34,10.3,18.1
212,Oakland NCAA,35,26,9,0.743,-0.64,-2.96,17.0,1.0,13,1,10,7,76.5,71.5,40.0,26.7,59.0,0.453,5.43,15.9,0.342,12.7,18.9,0.672,10.9,33.5,12.9,6.89,3.34,13.2,20.5
213,Ohio NCAA,37,22,15,0.595,4.56,-0.03,7.0,9.0,13,4,5,9,74.7,69.4,40.8,24.5,58.5,0.418,6.0,19.2,0.312,14.5,20.7,0.7,12.8,37.8,13.9,5.78,3.51,15.3,20.2
214,Ohio State NCAA,37,29,8,0.784,19.49,7.37,14.0,4.0,17,1,6,5,74.1,61.5,40.3,22.3,54.5,0.41,6.62,19.6,0.337,10.2,14.4,0.71,10.1,31.7,12.5,5.38,2.03,14.3,18.2
215,Oklahoma,31,13,18,0.419,6.24,7.79,4.0,12.0,11,4,1,10,72.1,73.6,40.3,26.7,58.5,0.457,7.58,19.5,0.389,12.6,17.5,0.721,10.5,35.5,14.0,6.58,3.71,12.0,18.1
216,Oklahoma State NCAA,33,22,11,0.667,12.34,6.97,9.0,7.0,15,1,3,7,73.8,68.0,40.2,23.3,55.6,0.42,6.88,19.0,0.361,14.4,20.7,0.698,9.88,34.0,11.5,5.73,2.94,13.3,18.7
217,Old Dominion NCAA,36,27,9,0.75,11.39,1.78,15.0,3.0,15,0,9,6,67.1,57.5,40.1,20.9,51.9,0.403,5.44,18.1,0.3,10.3,15.4,0.665,10.3,30.6,11.2,6.42,3.58,14.1,17.1
218,Oral Roberts,33,20,13,0.606,-0.88,-3.85,13.0,5.0,10,3,8,8,70.1,66.1,40.5,24.3,57.6,0.421,5.88,16.3,0.361,11.7,17.8,0.658,10.5,33.4,12.4,6.33,3.39,12.7,19.5
219,Oregon,32,16,16,0.5,4.0,5.96,7.0,11.0,11,8,4,7,69.9,70.2,40.6,24.1,53.8,0.448,7.16,20.1,0.356,14.9,21.4,0.696,10.3,32.9,13.3,5.84,2.72,14.5,17.2
220,Oregon State,32,14,18,0.438,3.76,5.79,8.0,10.0,9,7,4,9,60.3,62.2,40.0,22.1,51.2,0.432,5.84,18.8,0.311,12.1,17.4,0.698,10.0,31.4,11.9,6.88,2.69,14.3,18.0
221,Pacific,35,23,12,0.657,2.9,-1.19,12.0,4.0,11,4,12,7,65.6,60.9,40.3,20.9,51.3,0.408,5.97,17.1,0.349,13.1,19.5,0.673,9.74,32.2,10.5,5.8,2.83,11.5,17.5
222,Penn State,31,11,20,0.355,6.58,6.32,3.0,15.0,7,9,3,8,64.9,64.7,40.2,23.3,53.4,0.436,7.42,20.5,0.363,10.7,15.5,0.691,8.32,30.9,13.4,5.81,3.39,10.2,17.0
223,Pennsylvania,28,6,22,0.214,-13.31,-3.31,5.0,9.0,3,10,3,12,62.5,72.5,40.4,25.2,52.9,0.476,7.14,18.5,0.385,15.0,20.7,0.726,9.86,32.8,14.3,7.11,3.29,12.5,17.2
224,Pepperdine,31,7,24,0.226,-8.44,0.94,3.0,11.0,5,11,0,12,65.9,74.7,40.5,25.5,55.6,0.459,7.68,21.8,0.353,16.1,23.4,0.686,10.7,35.7,14.5,6.39,3.9,11.3,18.6
225,Pittsburgh NCAA,34,25,9,0.735,14.3,7.39,13.0,5.0,17,1,5,4,68.7,61.8,40.9,22.2,55.4,0.4,5.06,16.1,0.314,12.4,18.7,0.661,11.3,32.3,11.1,5.47,3.91,10.8,19.5
226,Portland,32,21,11,0.656,6.35,2.04,10.0,4.0,13,2,5,7,72.1,66.2,40.3,23.3,53.2,0.438,7.03,20.0,0.352,12.5,19.0,0.659,10.1,30.7,12.2,6.97,2.81,13.9,18.8
227,Portland State,32,13,19,0.406,-3.49,-1.21,7.0,9.0,8,4,5,12,78.0,79.3,40.5,28.4,58.6,0.485,7.09,17.9,0.395,15.4,21.2,0.728,12.2,34.7,16.0,6.66,2.41,13.3,18.1
228,Prairie View,30,16,14,0.533,-15.79,-12.11,11.0,7.0,11,3,5,10,64.3,62.2,40.3,21.6,55.2,0.392,6.6,22.3,0.296,12.3,19.2,0.64,12.0,38.5,12.1,6.43,3.5,16.3,18.1
