Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
259,Texas NCAA,32,19,13,0.594,10.89,7.2,,13.0,3.0,,8,5,,9,5,,2189,2076,,68.8,99.1,0.471,0.268,0.507,53.0,49.3,11.8,12.9,0.468,19.3,39.2,0.306
260,Texas A&M,27,12,15,0.444,-0.73,3.05,,5.0,11.0,,9,5,,3,9,,1871,1973,,71.4,95.3,0.438,0.344,0.51,49.4,61.0,11.1,7.0,0.465,20.8,34.2,0.302
261,Texas Southern,27,8,19,0.296,-18.13,-9.22,,6.0,10.0,,6,4,,2,13,,1748,1918,,70.8,91.0,0.397,0.272,0.492,48.3,51.5,12.3,4.7,0.448,20.8,32.2,0.274
262,Texas State,28,19,9,0.679,-2.9,-8.01,,13.0,5.0,,9,3,,9,4,,1991,1767,,69.6,101.3,0.392,0.249,0.507,54.4,49.7,11.1,7.1,0.47,17.2,38.0,0.263
263,Texas Tech,30,13,17,0.433,-0.24,3.16,,5.0,11.0,,10,5,,2,9,,2109,2211,,72.6,96.0,0.425,0.281,0.542,50.2,59.3,9.3,8.4,0.506,23.0,33.5,0.292
264,Texas-Rio Grande Valley,27,5,22,0.185,-8.07,0.67,,,,,4,6,,0,15,,1988,2224,,,94.6,0.222,0.36,0.502,44.9,51.5,12.9,4.0,0.48,19.2,31.6,0.15
265,The Citadel,27,9,18,0.333,-18.1,-7.23,,3.0,13.0,,7,7,,2,10,,1693,1821,,66.9,92.4,0.355,0.361,0.513,47.4,56.1,10.9,7.5,0.488,21.8,30.8,0.222
266,Toledo,28,19,9,0.679,8.38,3.02,,11.0,7.0,,14,2,,5,7,,1983,1774,,,101.4,0.462,0.307,0.545,51.7,51.8,12.8,4.8,0.504,19.5,34.1,0.319
267,Towson,28,6,22,0.214,-14.94,-5.15,,4.0,14.0,,4,9,,1,13,,1663,1937,,65.6,90.2,0.323,0.293,0.489,48.1,59.1,11.3,6.3,0.453,20.9,32.3,0.222
268,Troy,27,9,18,0.333,-16.23,-8.43,,6.0,10.0,,6,5,,3,8,,2051,2230,,75.4,100.3,0.34,0.417,0.514,44.3,48.2,10.4,3.5,0.475,15.7,29.4,0.245
269,Tulane,27,12,15,0.444,1.91,2.99,,6.0,10.0,,9,7,,3,7,,1906,1935,,71.6,97.7,0.413,0.262,0.504,49.4,51.9,14.3,7.6,0.47,19.8,38.8,0.266
270,Tulsa NCAA,33,23,10,0.697,10.74,4.46,,9.0,5.0,,13,1,,5,6,,2319,2102,,70.8,98.9,0.463,0.355,0.533,52.2,59.5,12.4,14.9,0.497,21.4,36.5,0.305
271,UAB NCAA,32,20,12,0.625,8.95,5.48,,10.0,6.0,,11,6,,7,4,,2368,2257,,72.9,101.2,0.392,0.254,0.528,51.4,54.4,12.5,7.1,0.494,19.6,37.7,0.266
272,UC Irvine,26,6,20,0.231,-8.45,-1.66,,2.0,14.0,,6,7,,0,13,,1692,1821,,,94.7,0.353,0.355,0.533,46.3,58.6,9.7,6.7,0.5,21.5,27.1,0.247
273,UC Santa Barbara,28,15,13,0.536,-2.78,-3.2,,12.0,4.0,,8,6,,6,6,,1971,1942,,70.5,99.0,0.335,0.232,0.509,52.1,61.4,11.9,5.4,0.483,18.3,37.1,0.215
274,UCF,29,19,10,0.655,-2.12,-5.2,,13.0,3.0,,11,1,,5,8,,2107,2009,,,103.6,0.344,0.311,0.552,52.1,55.0,10.0,8.6,0.521,20.8,39.4,0.243
275,UCLA NCAA,31,22,9,0.71,15.28,8.86,,12.0,6.0,,15,1,,5,5,,2392,2191,,75.7,101.5,0.365,0.251,0.515,51.1,54.2,13.1,10.0,0.495,18.5,39.1,0.218
276,UNC Asheville,29,11,18,0.379,-13.24,-4.74,,5.0,5.0,,7,5,,4,13,,2144,2314,,71.3,101.5,0.437,0.231,0.556,50.1,63.0,10.7,7.1,0.515,22.0,38.0,0.313
277,UNC Greensboro,27,7,20,0.259,-14.99,-6.02,,5.0,11.0,,5,7,,2,11,,1755,1998,,71.4,90.6,0.363,0.216,0.5,48.7,56.1,10.2,9.0,0.461,22.5,33.3,0.251
278,UNC Wilmington,28,11,17,0.393,-1.81,0.04,,9.0,7.0,,7,4,,3,10,,1686,1742,,61.2,96.3,0.325,0.28,0.486,50.7,52.1,8.6,7.6,0.457,17.2,34.9,0.21
279,UT Arlington,26,10,16,0.385,-11.24,-7.49,,8.0,10.0,,6,6,,4,10,,1850,1931,,71.1,97.7,0.346,0.284,0.511,49.0,59.7,12.1,4.8,0.475,19.1,34.4,0.24
280,Utah NCAA,33,28,5,0.848,17.83,3.17,,14.0,0.0,,14,0,,8,2,,2352,1827,,62.4,113.8,0.327,0.34,0.563,56.4,61.1,11.5,10.6,0.536,15.7,39.0,0.229
281,Utah State,28,15,13,0.536,0.15,-2.29,,8.0,8.0,,13,2,,2,9,,2006,1903,,68.5,104.0,0.379,0.264,0.548,53.9,52.8,8.6,6.3,0.523,19.5,38.4,0.247
282,UTEP,28,16,12,0.571,4.27,1.23,,8.0,6.0,,14,5,,2,6,,1934,1831,,82.4,83.0,0.513,0.318,0.556,51.9,57.6,7.2,7.4,0.51,33.5,33.3,0.362
283,UTSA NCAA,29,18,11,0.621,-6.27,-6.83,,12.0,6.0,,9,3,,7,7,,2247,2188,,73.6,103.9,0.424,0.335,0.551,48.8,58.3,10.8,9.8,0.532,19.1,33.3,0.261
284,Valparaiso NCAA,32,23,9,0.719,4.4,-3.64,,10.0,4.0,,11,2,,7,5,,2326,2046,,67.1,107.9,0.356,0.347,0.56,55.2,62.9,9.5,12.5,0.529,19.4,39.4,0.252
285,Vanderbilt,29,14,15,0.483,5.89,6.82,,5.0,11.0,,13,3,,1,10,,2091,2075,,70.9,100.5,0.345,0.391,0.521,50.8,55.9,12.4,5.7,0.486,19.1,36.3,0.241
286,Vermont,27,11,16,0.407,-10.68,-8.46,,7.0,11.0,,7,5,,2,9,,1764,1824,,68.5,94.5,0.34,0.292,0.468,49.0,51.4,9.9,8.6,0.431,16.1,34.5,0.226
287,Villanova NCAA,32,21,11,0.656,12.01,7.88,,10.0,8.0,,14,2,,4,7,,2399,2262,,69.6,106.4,0.371,0.333,0.546,51.0,58.0,10.3,10.9,0.507,18.3,37.6,0.272
288,Virginia,30,14,16,0.467,6.98,9.12,,4.0,12.0,,9,6,,3,7,,2183,2210,,71.9,100.4,0.379,0.362,0.525,45.3,55.2,11.8,11.9,0.481,18.1,31.6,0.278
289,Virginia Commonwealth,31,15,16,0.484,-2.01,-2.24,,8.0,8.0,,11,5,,3,9,,2221,2214,,71.2,99.8,0.326,0.352,0.508,50.9,52.2,10.4,11.0,0.477,18.5,37.7,0.22
290,VMI,27,12,15,0.444,-13.97,-4.79,,9.0,7.0,,8,5,,4,9,,1897,2020,,76.7,91.2,0.363,0.298,0.491,44.2,54.6,14.3,6.4,0.452,19.3,29.6,0.246
291,Virginia Tech,28,13,15,0.464,0.77,1.52,,7.0,9.0,,8,5,,4,8,,1829,1850,,66.1,97.6,0.343,0.279,0.505,50.3,50.5,9.2,14.7,0.478,19.8,38.3,0.217
292,Wagner,27,9,18,0.333,-12.15,-7.23,,7.0,13.0,,5,6,,3,11,,1805,1928,,71.6,93.0,0.438,0.287,0.505,50.2,66.4,11.7,11.6,0.471,22.6,35.8,0.279
293,Wake Forest,31,17,14,0.548,9.79,8.11,,7.0,9.0,,13,3,,3,9,,2066,2014,,66.0,100.2,0.408,0.342,0.533,49.8,50.8,9.2,6.0,0.49,19.0,31.6,0.294
294,Washington NCAA,29,17,12,0.586,11.64,10.04,,10.0,8.0,,11,1,,4,9,,2152,2073,,72.4,102.0,0.489,0.26,0.556,50.8,59.4,8.9,6.7,0.522,19.6,32.2,0.326
295,Washington State,29,10,19,0.345,2.96,8.82,,4.0,14.0,,7,5,,2,12,,2116,2274,,74.0,97.3,0.457,0.332,0.529,46.0,47.0,10.9,6.3,0.482,20.2,31.3,0.324
296,Weber State NCAA,33,25,8,0.758,5.29,0.19,,13.0,3.0,,14,0,,7,6,,2611,2409,,69.5,109.7,0.362,0.283,0.563,52.7,55.4,13.1,7.2,0.532,17.5,37.7,0.256
297,West Virginia,29,10,19,0.345,2.98,8.55,,4.0,14.0,,6,7,,1,10,,1934,2063,,68.0,96.8,0.324,0.258,0.5,50.1,57.5,13.0,12.0,0.473,20.2,39.6,0.207
298,Western Carolina,29,8,21,0.276,-22.01,-2.25,,2.0,14.0,,5,7,,1,12,,1854,2292,,,86.9,0.366,0.358,0.485,45.4,56.3,9.6,5.0,0.452,21.5,27.2,0.235
299,Western Illinois,28,16,12,0.571,-3.8,-3.72,,9.0,5.0,,11,0,,2,10,,2025,2019,,68.2,104.7,0.412,0.319,0.549,50.6,63.9,8.8,5.8,0.52,19.4,36.4,0.273
300,Western Kentucky,29,13,16,0.448,-1.37,1.06,,7.0,7.0,,6,6,,4,8,,1862,1927,,66.9,94.7,0.383,0.32,0.522,49.0,51.7,10.9,4.3,0.481,21.0,31.9,0.272
301,Western Michigan,26,11,15,0.423,-1.3,3.7,,6.0,12.0,,8,5,,1,10,,1823,1924,,71.2,98.0,0.393,0.29,0.532,49.3,53.2,11.0,5.8,0.48,20.3,33.7,0.301
302,Wichita State,30,13,17,0.433,1.46,3.32,,6.0,12.0,,11,4,,1,11,,2092,2117,,67.7,101.7,0.398,0.357,0.552,52.4,64.7,10.2,7.2,0.519,21.6,36.6,0.274
303,William & Mary,27,8,19,0.296,-10.41,-3.57,,3.0,13.0,,5,6,,2,11,,1742,1852,,69.0,93.0,0.272,0.355,0.5,46.1,52.6,9.8,8.2,0.475,19.6,29.3,0.18
304,Winthrop NCAA,29,21,8,0.724,-6.67,-8.71,,9.0,1.0,,12,1,,7,6,,1995,1832,,67.1,102.0,0.444,0.36,0.529,51.4,61.5,11.0,7.7,0.495,18.9,35.5,0.291
305,Wisconsin NCAA,32,22,10,0.688,17.29,10.38,,9.0,7.0,,11,2,,8,5,,1987,1766,,60.7,102.0,0.355,0.364,0.541,48.8,63.2,11.5,7.7,0.5,17.0,28.4,0.263
306,Wofford,27,11,16,0.407,-9.95,-5.59,,8.0,8.0,,6,6,,5,9,,1875,1912,,69.5,99.0,0.35,0.307,0.516,46.3,53.5,12.6,8.4,0.481,16.8,29.4,0.24
307,Wright State,27,9,18,0.333,-5.37,-1.83,,4.0,10.0,,8,6,,1,10,,1859,1924,,71.2,95.4,0.418,0.211,0.507,50.6,51.7,10.9,11.4,0.462,20.4,36.4,0.29
308,Wyoming,28,18,10,0.643,7.05,1.98,,7.0,7.0,,12,2,,3,7,,2286,2144,,,101.3,0.406,0.319,0.511,50.8,67.3,11.7,8.6,0.478,16.2,34.9,0.263
309,Xavier,36,25,11,0.694,12.94,3.89,,12.0,4.0,,15,1,,7,6,,2783,2457,,71.6,107.2,0.429,0.38,0.556,50.6,53.6,12.6,10.2,0.511,18.6,37.9,0.315
310,Yale,26,4,22,0.154,-18.13,-9.01,,2.0,12.0,,4,7,,0,11,,1543,1742,,63.6,92.0,0.314,0.328,0.499,49.9,52.8,9.8,6.5,0.47,21.4,33.0,0.207
311,Youngstown State,28,14,14,0.5,-2.95,-4.61,,9.0,5.0,,7,3,,5,7,,1890,1810,,65.5,102.2,0.265,0.326,0.523,52.1,62.3,11.4,9.1,0.494,18.4,37.9,0.189
