Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
287,Western Illinois,27,7,20,0.259,-12.3,-5.72,,4.0,12.0,,5,7,,1,11,,1976,2148,,,,0.368,0.294,0.53,48.1,60.5,,7.9,0.503,20.2,,0.24
288,Western Kentucky NCAA,32,26,6,0.813,15.22,1.75,,14.0,4.0,,12,2,,9,3,,2723,2293,,,,0.416,0.277,0.553,53.1,52.5,,9.3,0.529,17.8,,0.267
289,Western Michigan,29,17,12,0.586,-1.6,-2.32,,12.0,6.0,,10,1,,4,10,,1955,1920,,,,0.395,0.242,0.529,47.5,51.5,,9.0,0.492,18.7,,0.273
290,Wichita State,27,10,17,0.37,-1.39,4.3,,7.0,11.0,,9,4,,1,12,,1743,1880,,,,0.345,0.276,0.528,50.4,57.5,,7.2,0.5,21.6,,0.228
291,William & Mary,27,14,13,0.519,-2.52,-1.44,,6.0,8.0,,7,6,,6,6,,2025,2006,,,,0.489,0.287,0.537,48.5,57.5,,6.2,0.496,17.6,,0.331
292,Winthrop,30,14,16,0.467,-13.07,-11.39,,5.0,11.0,,7,5,,4,10,,2508,2518,,,,0.388,0.287,0.551,50.6,54.6,,5.4,0.52,17.6,,0.265
293,Wisconsin,28,14,14,0.5,8.08,6.72,,7.0,11.0,,11,6,,3,8,,2156,2118,,,,0.296,0.325,0.539,46.6,51.5,,7.0,0.515,17.1,,0.2
294,Wright State NCAA,30,20,10,0.667,3.1,-5.97,,10.0,6.0,,14,3,,6,6,,2674,2352,,,,0.394,0.211,0.589,54.5,55.5,,6.2,0.556,17.9,,0.286
295,Wyoming,28,13,15,0.464,-0.6,1.29,,7.0,11.0,,10,5,,3,9,,1925,1947,,,,0.435,0.189,0.515,50.4,51.4,,13.9,0.477,20.9,,0.289
296,Xavier NCAA,30,24,6,0.8,10.89,2.75,,12.0,2.0,,13,0,,6,4,,2230,1954,,,,0.354,0.205,0.569,53.0,57.7,,10.0,0.542,17.3,,0.244
297,Yale,26,10,16,0.385,-8.84,-7.08,,6.0,8.0,,6,7,,4,9,,1413,1444,,,,0.38,0.236,0.494,51.2,53.3,,8.1,0.464,20.5,,0.238
298,Youngstown State,26,3,23,0.115,-18.28,-5.98,,1.0,15.0,,3,10,,0,13,,1864,2184,,,,0.437,0.18,0.479,46.0,51.1,,4.6,0.44,17.8,,0.276
