Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
129,Louisiana Tech,29,15,14,0.517,-0.75,-3.72,,10.0,8.0,,7,5,,6,7,,1914,1810,,63.6,102.0,0.397,0.317,0.541,49.4,51.4,10.6,6.5,0.511,19.3,35.3,0.263
130,Louisiana-Monroe,28,14,14,0.5,-7.56,-5.85,,10.0,6.0,,9,3,,4,9,,2002,1994,,,99.9,0.338,0.342,0.5,49.5,57.2,12.9,6.9,0.472,17.7,37.6,0.216
131,Louisville NCAA,35,26,9,0.743,11.98,7.72,,9.0,5.0,,11,3,,6,4,,2631,2482,,69.5,105.5,0.418,0.348,0.542,49.7,59.1,12.3,6.6,0.506,18.8,39.4,0.287
132,Loyola (IL),27,12,15,0.444,-4.73,-3.46,,7.0,9.0,,8,5,,4,9,,1772,1786,,,98.7,0.377,0.271,0.534,52.6,54.6,10.9,10.3,0.501,23.0,40.6,0.257
133,Loyola (MD),27,13,14,0.481,-3.25,-3.29,,10.0,4.0,,7,2,,6,9,,1858,1857,,68.9,98.5,0.387,0.27,0.522,47.2,51.0,13.4,8.3,0.486,19.4,34.4,0.263
134,Loyola Marymount,28,7,21,0.25,-6.44,1.15,,3.0,11.0,,6,10,,1,11,,1915,2088,,,97.2,0.382,0.313,0.528,48.2,59.3,9.1,7.3,0.486,21.1,33.7,0.275
135,Maine,31,11,20,0.355,-7.58,-3.33,,6.0,12.0,,4,8,,6,7,,1969,2055,,66.5,95.1,0.295,0.366,0.497,49.5,54.7,11.9,7.4,0.466,18.8,31.9,0.201
136,Manhattan,27,9,18,0.333,-6.71,-3.19,,5.0,9.0,,5,7,,2,9,,1633,1728,,63.4,95.0,0.335,0.318,0.513,50.1,58.4,11.4,8.6,0.477,21.3,35.3,0.236
137,Marist,28,6,22,0.214,-16.27,-6.77,,4.0,14.0,,5,8,,1,12,,1797,2063,,67.5,93.9,0.35,0.308,0.482,50.3,50.1,7.8,6.7,0.44,18.0,35.1,0.245
138,Marquette NCAA,31,22,9,0.71,13.45,3.19,,9.0,5.0,,12,4,,6,4,,2109,1791,,66.2,102.4,0.386,0.331,0.523,53.1,59.7,11.0,15.1,0.496,18.7,38.7,0.245
139,Marshall,29,20,9,0.69,-3.01,-6.72,,10.0,4.0,,12,0,,6,7,,2314,2172,,71.5,110.6,0.327,0.368,0.569,47.3,50.2,11.6,9.7,0.542,16.6,33.6,0.231
140,Maryland NCAA,32,21,11,0.656,17.52,9.08,,9.0,7.0,,14,3,,5,5,,2406,2136,,74.0,101.2,0.502,0.21,0.54,52.9,62.0,11.5,8.9,0.497,19.6,35.7,0.342
141,Maryland-Baltimore County,27,5,22,0.185,-17.34,-6.3,,2.0,12.0,,4,8,,1,13,,1581,1847,,66.5,87.7,0.341,0.341,0.461,49.0,61.6,10.7,5.8,0.427,20.2,33.7,0.216
142,Maryland-Eastern Shore,28,11,17,0.393,-13.04,-9.16,,6.0,12.0,,9,5,,1,11,,2101,2084,,75.2,98.0,0.371,0.309,0.499,48.3,47.1,13.2,3.8,0.461,16.3,34.3,0.25
143,Massachusetts NCAA,33,19,14,0.576,10.54,9.04,,11.0,5.0,,7,4,,9,4,,2192,2133,,64.9,102.0,0.324,0.244,0.502,51.8,59.9,10.5,13.0,0.471,16.8,40.3,0.217
144,McNeese State,30,18,12,0.6,-5.35,-9.53,,10.0,6.0,,12,1,,4,9,,2461,2313,,78.0,104.7,0.412,0.286,0.565,48.1,60.2,13.0,7.6,0.542,19.7,33.2,0.267
145,Memphis,31,16,15,0.516,7.57,6.48,,10.0,4.0,,11,4,,4,8,,1952,1918,,67.4,93.0,0.331,0.259,0.49,49.3,57.0,14.2,10.5,0.463,21.0,38.3,0.207
146,Mercer,26,3,23,0.115,-27.86,-10.61,,1.0,15.0,,3,9,,0,12,,1673,2100,,70.8,90.1,0.34,0.349,0.478,45.0,52.9,9.0,4.3,0.444,18.1,28.3,0.222
147,Miami (FL),29,16,13,0.552,8.18,5.9,,9.0,9.0,,12,3,,4,9,,1887,1821,,68.8,93.7,0.361,0.216,0.483,49.5,58.4,11.7,15.0,0.448,20.0,37.8,0.234
148,Miami (OH) NCAA,30,21,9,0.7,9.0,0.63,,13.0,5.0,,12,0,,6,7,,2201,1950,,68.0,108.0,0.359,0.267,0.553,55.1,54.8,10.4,7.0,0.522,17.5,37.8,0.249
149,Michigan,35,24,11,0.686,16.67,10.53,,9.0,9.0,,11,3,,8,6,,2595,2380,,68.6,106.6,0.401,0.262,0.54,51.9,46.5,9.4,8.6,0.512,18.5,41.8,0.263
150,Michigan State,29,17,12,0.586,12.07,7.93,,9.0,9.0,,13,4,,4,8,,2025,1905,,67.6,101.9,0.346,0.262,0.522,54.3,52.9,8.5,6.1,0.494,19.3,40.5,0.227
151,Middle Tennessee,31,19,12,0.613,-4.7,-6.17,,11.0,7.0,,13,1,,4,9,,2428,2266,,71.3,109.9,0.349,0.363,0.554,48.8,61.0,10.5,3.1,0.521,16.1,35.6,0.249
152,Milwaukee,28,8,20,0.286,-11.05,-0.61,,4.0,12.0,,7,4,,1,15,,1597,1865,,,98.7,0.363,0.299,0.454,46.1,50.5,12.2,5.9,0.42,0.0,33.3,0.224
153,Minnesota NCAA,35,31,4,0.886,23.34,9.2,,16.0,2.0,,15,0,,10,3,,2741,2218,,70.9,109.2,0.394,0.225,0.549,53.6,55.7,12.7,8.5,0.518,17.0,39.0,0.268
154,Mississippi NCAA,29,20,9,0.69,11.4,5.76,,11.0,5.0,,14,1,,4,6,,2001,1841,,67.0,103.0,0.371,0.277,0.511,53.4,54.0,11.3,10.0,0.478,17.2,40.3,0.245
155,Mississippi State,30,12,18,0.4,1.98,6.98,,6.0,10.0,,10,4,,1,8,,1974,2053,,70.0,93.2,0.391,0.248,0.504,49.0,56.0,8.8,8.6,0.464,21.1,34.2,0.267
156,Mississippi Valley State,29,19,10,0.655,-10.54,-12.98,,11.0,3.0,,7,4,,8,4,,2413,2280,,77.2,105.1,0.304,0.455,0.486,50.6,50.6,13.4,7.1,0.463,15.0,43.0,0.188
157,Missouri,33,16,17,0.485,8.95,7.77,,5.0,11.0,,11,4,,0,10,,2440,2381,,72.4,101.0,0.415,0.296,0.55,50.1,62.8,10.4,5.4,0.501,20.0,33.2,0.314
158,Missouri State,33,24,9,0.727,6.55,2.49,,12.0,6.0,,13,1,,7,6,,2505,2371,,70.6,106.8,0.459,0.26,0.565,50.9,66.3,9.0,6.8,0.522,17.9,32.5,0.333
159,Monmouth,29,18,11,0.621,-1.02,-6.43,,12.0,6.0,,10,3,,7,8,,2064,1907,,66.6,105.5,0.411,0.264,0.568,51.0,63.0,13.1,7.8,0.528,19.4,32.8,0.302
160,Montana NCAA,32,21,11,0.656,0.58,-3.14,,11.0,5.0,,11,4,,8,4,,2339,2192,,71.4,102.0,0.378,0.211,0.534,51.6,55.6,11.4,7.1,0.51,19.6,38.1,0.239
161,Montana State,30,16,14,0.533,-3.44,-3.24,,10.0,6.0,,11,3,,5,7,,2293,2260,,74.0,102.8,0.315,0.278,0.535,48.5,67.3,10.8,5.7,0.504,17.8,33.0,0.223
162,Morehead State,27,8,19,0.296,-16.12,-7.16,,6.0,12.0,,8,3,,0,15,,2206,2346,,78.2,103.5,0.289,0.404,0.497,49.5,53.5,11.2,8.0,0.467,15.4,38.8,0.196
163,Morgan State,27,9,18,0.333,-15.69,-7.62,,8.0,10.0,,7,2,,2,15,,1835,2047,,74.5,90.4,0.345,0.3,0.48,47.2,77.0,12.6,7.4,0.457,21.3,36.6,0.202
164,Mount St. Mary's,27,14,13,0.519,-6.13,-5.72,,10.0,8.0,,6,5,,8,8,,1943,1954,,69.9,101.9,0.281,0.361,0.504,49.3,54.6,9.5,8.6,0.481,16.7,36.8,0.182
165,Murray State NCAA,30,20,10,0.667,-4.26,-8.18,,12.0,6.0,,14,0,,4,8,,2359,2174,,71.6,109.4,0.35,0.285,0.539,50.7,54.9,10.1,5.6,0.498,14.6,36.5,0.261
166,Navy NCAA,29,20,9,0.69,-3.57,-7.05,,10.0,2.0,,13,1,,6,7,,2097,1956,,70.6,102.5,0.339,0.249,0.508,54.9,59.6,11.9,4.9,0.475,17.9,41.7,0.231
167,NC State,32,17,15,0.531,13.98,10.59,,4.0,12.0,,14,6,,2,8,,1914,1749,,61.4,97.0,0.322,0.331,0.515,48.6,49.0,13.1,4.6,0.489,18.5,31.7,0.209
168,Nebraska,33,18,15,0.545,9.71,8.17,,7.0,9.0,,13,3,,4,9,,2407,2356,,71.5,100.9,0.39,0.181,0.527,52.7,50.1,12.5,14.3,0.494,20.4,41.4,0.262
169,Nevada,31,21,10,0.677,3.77,0.54,,12.0,4.0,,14,3,,6,5,,2310,2203,,68.9,106.8,0.361,0.33,0.564,51.4,61.9,7.7,4.7,0.531,17.9,33.5,0.259
170,Nevada-Las Vegas,32,22,10,0.688,7.79,3.51,,11.0,5.0,,16,3,,6,7,,2340,2203,,72.6,99.9,0.451,0.272,0.512,52.1,55.3,9.9,13.6,0.474,18.5,37.3,0.297
171,New Hampshire,27,7,20,0.259,-13.55,-3.33,,5.0,13.0,,5,7,,2,12,,1590,1866,,66.4,86.7,0.296,0.315,0.482,45.8,56.1,6.4,5.4,0.46,21.6,27.0,0.18
172,New Mexico NCAA,33,25,8,0.758,14.69,3.69,,11.0,5.0,,18,0,,4,6,,2502,2097,,66.5,113.6,0.427,0.368,0.584,51.7,61.8,10.5,9.8,0.549,16.7,35.6,0.307
173,New Mexico State,28,19,9,0.679,7.19,0.34,,12.0,4.0,,12,2,,4,7,,2235,2006,,70.4,112.4,0.416,0.359,0.587,51.8,45.2,11.1,6.7,0.557,18.1,36.5,0.293
174,New Orleans,29,22,7,0.759,4.73,-3.96,,14.0,4.0,,13,0,,7,5,,2075,1823,,,,0.434,0.323,0.544,52.2,57.3,,9.1,0.517,17.6,,0.278
175,Niagara,28,11,17,0.393,-7.87,-2.8,,5.0,9.0,,6,7,,4,10,,1950,2092,,71.6,94.7,0.384,0.308,0.52,50.7,60.0,10.9,8.1,0.485,22.2,36.4,0.259
176,Nicholls State,26,10,16,0.385,-13.04,-6.63,,7.0,9.0,,9,3,,1,13,,2037,2116,,74.5,104.7,0.323,0.363,0.535,47.3,53.8,10.1,7.8,0.502,16.2,32.7,0.229
177,North Carolina NCAA,35,28,7,0.8,21.23,12.0,,11.0,5.0,,14,1,,6,4,,2709,2334,,69.5,111.4,0.336,0.238,0.55,56.4,62.1,10.7,10.9,0.524,16.7,43.7,0.228
178,North Carolina A&T,28,15,13,0.536,-9.63,-10.83,,11.0,7.0,,8,3,,5,8,,2015,1965,,70.7,100.9,0.377,0.268,0.51,52.3,50.7,10.8,5.6,0.481,18.4,40.1,0.241
179,North Texas,26,10,16,0.385,-5.7,0.22,,5.0,11.0,,6,7,,3,8,,1740,1825,,69.0,94.7,0.289,0.319,0.52,48.6,54.1,10.2,4.7,0.495,20.7,29.1,0.192
180,Northeastern,27,7,20,0.259,-12.23,-3.38,,6.0,12.0,,2,9,,4,9,,1720,1959,,,92.3,0.365,0.269,0.482,51.1,49.9,9.0,5.9,0.439,21.1,38.7,0.253
181,Northeastern Illinois,28,16,12,0.571,-4.56,-4.4,,8.0,8.0,,8,5,,7,6,,2125,2092,,,,0.349,0.363,0.509,47.2,58.0,,5.2,0.477,16.4,,0.234
182,Northern Arizona,28,21,7,0.75,1.91,-5.13,,14.0,2.0,,13,2,,8,5,,2176,1944,,72.7,106.0,0.401,0.357,0.618,51.3,64.2,8.9,6.5,0.591,22.8,29.1,0.29
183,Northern Illinois,27,12,15,0.444,-4.85,-2.16,,6.0,10.0,,9,4,,2,10,,1840,1883,,66.9,100.9,0.302,0.294,0.497,52.6,55.5,8.9,6.7,0.467,16.4,38.9,0.204
184,Northern Iowa,28,16,12,0.571,5.8,4.05,,11.0,7.0,,9,3,,5,8,,1996,1947,,68.3,102.6,0.406,0.263,0.532,49.5,52.6,11.7,7.9,0.485,18.0,35.5,0.298
185,Northwestern,29,7,22,0.241,0.46,8.01,,2.0,16.0,,6,10,,1,10,,1717,1936,,65.7,89.7,0.368,0.312,0.49,50.0,61.8,9.8,5.5,0.465,22.7,34.9,0.223
186,Northwestern State,28,13,15,0.464,-10.81,-9.33,,8.0,8.0,,8,4,,4,10,,2040,2041,,72.8,99.6,0.318,0.283,0.509,53.6,61.4,11.1,4.5,0.477,20.0,41.7,0.218
187,Notre Dame,30,16,14,0.533,9.42,8.15,,8.0,10.0,,14,4,,2,9,,2129,2091,,72.3,97.3,0.426,0.279,0.54,51.4,67.5,10.1,6.9,0.507,21.7,33.1,0.285
188,Ohio,27,17,10,0.63,4.13,1.59,,12.0,6.0,,12,2,,5,8,,1984,1904,,69.2,105.7,0.379,0.198,0.542,54.8,49.1,10.9,6.8,0.516,19.4,41.8,0.247
189,Ohio State,27,10,17,0.37,8.45,8.71,,5.0,13.0,,9,5,,1,11,,1887,1894,,69.9,99.5,0.349,0.241,0.535,48.4,63.0,10.1,5.2,0.507,20.4,35.8,0.233
190,Oklahoma NCAA,30,19,11,0.633,13.97,5.03,,9.0,7.0,,13,2,,3,6,,2228,1960,,68.8,107.1,0.422,0.317,0.533,51.1,53.0,12.6,8.4,0.487,16.9,39.4,0.306
191,Oklahoma State,32,17,15,0.531,6.96,6.99,,7.0,9.0,,14,2,,1,12,,2222,2223,,65.2,105.2,0.324,0.283,0.554,53.0,60.0,9.1,6.1,0.527,19.8,38.3,0.224
192,Old Dominion NCAA,33,22,11,0.667,3.72,-0.46,,10.0,6.0,,11,1,,5,7,,2343,2205,,68.8,101.6,0.386,0.289,0.523,51.1,58.3,11.5,16.6,0.491,18.3,37.9,0.256
193,Oral Roberts,28,21,7,0.75,7.48,-1.83,,,,,14,0,,6,7,,2106,1810,,,104.9,0.39,0.276,0.557,51.7,60.5,13.1,10.3,0.539,20.1,41.0,0.241
194,Oregon,28,17,11,0.607,13.74,9.59,,8.0,10.0,,10,3,,6,8,,2136,2005,,73.3,103.1,0.394,0.329,0.541,49.6,53.1,11.9,6.7,0.514,18.8,35.7,0.256
195,Oregon State,27,7,20,0.259,2.29,11.25,,3.0,15.0,,6,7,,0,12,,1864,2054,,73.7,93.2,0.404,0.3,0.511,49.4,54.7,9.5,8.2,0.484,22.2,35.2,0.25
196,Pacific NCAA,30,24,6,0.8,8.72,-2.38,,12.0,4.0,,12,0,,9,5,,2186,1800,,65.3,110.7,0.385,0.394,0.572,52.7,65.4,10.4,7.1,0.548,17.3,35.1,0.256
197,Penn State,27,10,17,0.37,3.75,9.16,,3.0,15.0,,8,7,,2,9,,1634,1780,,64.9,92.9,0.374,0.268,0.501,50.8,54.4,8.6,11.6,0.464,22.1,37.4,0.254
198,Pennsylvania,26,12,14,0.462,-2.84,-1.45,,8.0,6.0,,5,6,,5,8,,1740,1776,,66.9,99.1,0.383,0.382,0.53,45.8,53.7,9.3,7.0,0.496,17.3,25.3,0.262
199,Pepperdine,27,6,21,0.222,-5.75,0.25,,4.0,10.0,,5,7,,1,11,,1632,1770,,66.6,89.6,0.365,0.264,0.482,48.0,54.6,10.8,6.8,0.456,20.8,31.7,0.22
200,Pittsburgh,33,18,15,0.545,9.12,8.74,,10.0,8.0,,11,4,,4,9,,2285,2228,,,96.0,0.364,0.274,0.497,48.5,54.6,14.0,11.7,0.465,20.2,38.9,0.235
201,Portland,27,9,18,0.333,-6.56,-0.04,,4.0,10.0,,4,7,,3,10,,1811,1954,,68.5,95.7,0.395,0.275,0.522,46.5,56.8,9.7,5.3,0.481,20.7,31.7,0.276
202,Portland State,26,9,17,0.346,,,,6.0,10.0,,5,4,,1,13,,1696,1799,,,,0.386,0.4,0.539,47.5,63.0,,5.1,0.5,,26.3,0.275
203,Prairie View,27,10,17,0.37,-21.98,-7.98,,7.0,7.0,,8,3,,2,12,,1947,2186,,79.4,89.5,0.378,0.259,0.475,48.1,45.5,12.2,5.2,0.45,21.0,37.4,0.222
204,Princeton NCAA,28,24,4,0.857,7.11,-3.08,,14.0,0.0,,10,2,,12,1,,1813,1496,,57.8,111.5,0.34,0.516,0.618,46.4,62.4,12.4,5.7,0.597,18.2,23.4,0.243
205,Providence NCAA,36,24,12,0.667,14.17,8.31,,10.0,8.0,,12,3,,6,6,,2755,2525,,72.3,104.3,0.388,0.287,0.537,50.8,59.9,12.7,9.0,0.495,17.9,36.1,0.28
206,Purdue NCAA,30,18,12,0.6,12.24,10.91,,12.0,6.0,,11,3,,6,6,,2162,2122,,70.7,101.1,0.432,0.296,0.522,50.0,60.8,11.7,8.5,0.474,19.3,39.1,0.312
207,Radford,28,15,13,0.536,-8.87,-6.16,,8.0,6.0,,8,4,,6,9,,2047,2072,,,105.2,0.325,0.333,0.559,47.4,61.3,10.3,8.6,0.529,18.8,34.0,0.231
208,Rhode Island NCAA,30,20,10,0.667,16.48,6.38,,12.0,4.0,,10,3,,7,6,,2420,2117,,72.1,110.6,0.333,0.294,0.543,50.3,54.5,12.0,11.1,0.514,15.1,38.4,0.229
209,Rice,27,12,15,0.444,2.04,3.84,,6.0,10.0,,9,3,,2,11,,1799,1793,,67.7,98.0,0.337,0.23,0.506,53.2,62.0,10.8,9.1,0.474,19.1,37.0,0.228
210,Richmond,28,13,15,0.464,-0.39,-1.5,,7.0,9.0,,8,4,,3,10,,1926,1895,,67.6,101.2,0.363,0.319,0.508,51.1,50.4,8.2,8.5,0.474,17.6,37.1,0.244
211,Rider,28,14,14,0.5,-6.27,-6.97,,10.0,8.0,,8,4,,5,9,,1989,1983,,69.4,101.9,0.469,0.295,0.55,51.3,62.9,9.4,7.9,0.508,21.4,38.4,0.327
212,Robert Morris,27,4,23,0.148,-15.36,-4.76,,3.0,15.0,,3,8,,1,14,,1785,2071,,,93.8,0.353,0.282,0.512,48.3,60.5,8.5,4.5,0.481,20.4,31.6,0.234
213,Rutgers,27,11,16,0.407,2.67,7.12,,5.0,13.0,,9,6,,2,9,,1739,1859,,,93.7,0.361,0.334,0.482,46.8,49.7,11.0,9.5,0.441,18.6,35.4,0.247
214,Sacramento State,26,3,23,0.115,-20.66,-0.92,,2.0,14.0,,2,9,,1,13,,1553,2029,,70.2,84.7,0.28,0.345,0.443,47.8,53.5,9.3,7.2,0.415,20.3,34.2,0.172
215,Saint Francis (PA),27,12,15,0.444,-8.12,-7.05,,9.0,9.0,,7,4,,5,11,,1885,1914,,70.5,98.1,0.42,0.296,0.515,54.1,57.9,6.7,8.5,0.466,21.2,40.1,0.303
216,Saint Joseph's NCAA,33,26,7,0.788,12.94,7.69,,13.0,3.0,,15,2,,7,4,,2351,2178,,66.7,105.6,0.384,0.392,0.524,50.4,59.0,10.7,6.5,0.485,15.4,35.1,0.269
217,Saint Louis,29,11,18,0.379,-0.53,3.26,,4.0,10.0,,9,10,,2,8,,1677,1787,,,90.3,0.381,0.322,0.453,48.5,58.6,11.3,3.6,0.413,16.2,33.2,0.245
218,Saint Mary's (CA) NCAA,31,23,8,0.742,3.24,-0.86,,10.0,4.0,,11,2,,7,5,,2188,2017,,66.5,104.5,0.469,0.364,0.568,49.7,70.8,9.6,10.1,0.536,20.5,34.2,0.318
219,Saint Peter's,28,13,15,0.464,-7.37,-4.58,,9.0,5.0,,9,2,,3,12,,1662,1740,,67.1,88.1,0.415,0.178,0.484,50.0,56.4,13.6,9.5,0.442,22.5,34.1,0.276
220,Sam Houston,26,8,18,0.308,-15.5,-5.5,,7.0,9.0,,6,3,,2,14,,1679,1939,,67.2,95.2,0.447,0.4,0.547,45.8,65.9,8.2,4.5,0.509,23.1,29.8,0.308
221,Samford,28,19,9,0.679,-11.3,-12.88,,11.0,5.0,,9,2,,8,4,,1930,1861,,66.4,102.4,0.452,0.42,0.555,53.8,59.9,5.3,5.8,0.512,19.1,30.8,0.325
222,San Diego,28,17,11,0.607,2.86,-0.83,,8.0,6.0,,11,3,,5,7,,2013,1871,,,106.2,0.463,0.301,0.568,51.2,60.3,10.4,7.5,0.529,19.3,34.8,0.329
223,San Diego State,27,12,15,0.444,-2.09,1.65,,4.0,12.0,,9,5,,3,10,,2054,2134,,73.4,101.3,0.464,0.344,0.522,46.3,48.7,10.9,6.0,0.474,16.4,32.9,0.328
224,San Francisco,29,16,13,0.552,-0.17,-0.56,,9.0,5.0,,11,3,,3,8,,1987,1974,,64.9,105.1,0.413,0.277,0.551,54.0,53.7,8.4,5.4,0.516,19.8,40.5,0.287
225,San Jose State,27,13,14,0.481,-0.31,4.19,,5.0,11.0,,8,6,,5,7,,1825,1929,,69.0,96.7,0.365,0.234,0.493,51.3,52.9,10.5,6.0,0.455,18.4,39.1,0.248
226,Santa Clara,27,16,11,0.593,3.3,0.93,,10.0,4.0,,8,1,,4,9,,1915,1851,,69.0,102.4,0.373,0.366,0.518,51.0,59.3,11.1,2.3,0.485,17.7,37.0,0.25
227,Seton Hall,28,10,18,0.357,3.85,9.22,,5.0,13.0,,8,9,,2,8,,1908,2049,,74.2,91.5,0.361,0.364,0.475,45.0,54.2,12.1,10.0,0.44,18.9,32.9,0.233
228,Siena,27,9,18,0.333,-8.57,-3.9,,4.0,10.0,,5,7,,3,11,,1768,1894,,,93.3,0.343,0.368,0.489,50.4,59.0,9.2,6.8,0.45,19.8,34.6,0.238
229,South Alabama NCAA,30,23,7,0.767,4.03,-4.51,,14.0,4.0,,13,1,,8,5,,1987,1699,,61.7,106.9,0.466,0.227,0.533,55.8,55.2,10.0,11.2,0.488,17.9,42.2,0.326
230,South Carolina NCAA,32,24,8,0.75,15.09,7.0,,15.0,1.0,,11,3,,11,2,,2371,2133,,67.7,109.0,0.455,0.352,0.554,51.9,53.6,10.3,8.0,0.516,17.5,37.4,0.316
231,South Carolina State,28,14,14,0.5,-11.6,-9.4,,12.0,6.0,,9,2,,4,11,,1898,1965,,67.2,99.1,0.434,0.285,0.501,51.8,39.8,10.7,5.5,0.458,18.7,39.1,0.292
232,South Florida,27,8,19,0.296,-3.95,2.24,,2.0,12.0,,7,8,,1,10,,1613,1781,,66.6,88.9,0.406,0.327,0.486,47.3,57.0,11.4,8.0,0.445,20.2,27.9,0.271
233,Southeast Missouri State,30,12,18,0.4,-10.06,-5.14,,9.0,9.0,,9,5,,3,10,,2153,2264,,75.2,95.1,0.366,0.228,0.497,51.3,49.1,9.7,10.6,0.47,20.3,37.1,0.227
234,Southeastern Louisiana,28,10,18,0.357,-19.29,-12.41,,7.0,9.0,,5,7,,4,11,,2054,2211,,75.9,95.7,0.36,0.374,0.497,49.8,45.3,7.5,6.6,0.458,18.7,34.6,0.248
235,Southern,27,10,17,0.37,-18.55,-11.38,,5.0,9.0,,7,7,,2,9,,2173,2270,,79.8,99.9,0.34,0.28,0.5,46.4,50.7,13.1,4.9,0.474,16.7,34.9,0.215
236,Southern California NCAA,28,17,11,0.607,14.51,10.16,,12.0,6.0,,11,2,,6,8,,2229,2137,,78.0,102.1,0.451,0.304,0.537,50.6,55.1,11.9,6.9,0.494,20.1,39.3,0.315
237,Southern Illinois,30,13,17,0.433,2.83,3.43,,6.0,12.0,,5,6,,6,7,,2183,2201,,71.3,101.6,0.286,0.386,0.531,49.8,59.5,10.2,5.6,0.511,18.9,35.1,0.186
238,Southern Methodist,28,16,12,0.571,2.41,1.75,,7.0,9.0,,8,4,,7,7,,1911,1837,,,104.5,0.357,0.323,0.508,50.7,52.6,11.4,5.8,0.471,14.7,36.2,0.245
239,Southern Mississippi,27,12,15,0.444,0.26,0.78,,6.0,8.0,,9,3,,2,11,,1650,1664,,65.0,93.6,0.416,0.188,0.502,52.5,54.5,8.8,7.7,0.459,20.6,35.5,0.285
240,Southern Utah,26,9,17,0.346,-8.0,1.77,,,,,8,3,,1,12,,1632,1746,,67.9,92.0,0.311,0.287,0.502,48.4,56.2,11.8,7.4,0.478,20.7,31.3,0.195
241,St. Bonaventure,28,14,14,0.5,5.28,5.03,,5.0,11.0,,8,5,,3,9,,1957,1950,,70.8,97.4,0.346,0.318,0.481,47.2,54.7,13.3,11.7,0.447,16.2,35.9,0.226
242,St. Francis (NY),28,13,15,0.464,-13.33,-9.15,,7.0,11.0,,7,5,,5,10,,1821,1938,,67.6,95.3,0.344,0.332,0.5,48.0,46.6,10.3,14.4,0.46,18.9,32.1,0.243
243,St. John's (NY),27,13,14,0.481,8.36,8.25,,8.0,10.0,,7,8,,6,6,,1815,1812,,68.8,96.3,0.564,0.247,0.504,55.5,59.0,9.0,6.7,0.449,22.1,44.8,0.38
244,Stanford NCAA,30,22,8,0.733,19.89,9.21,,12.0,6.0,,12,0,,6,6,,2427,2071,,71.6,111.6,0.41,0.311,0.554,54.3,65.0,9.6,9.5,0.508,16.0,40.4,0.306
245,Stephen F. Austin,27,12,15,0.444,-14.0,-8.12,,8.0,8.0,,8,3,,3,9,,2048,2099,,78.9,95.2,0.438,0.302,0.51,50.3,65.2,14.6,6.5,0.474,21.6,37.0,0.284
246,Stetson,27,9,18,0.333,-15.06,-9.02,,5.0,11.0,,7,7,,2,10,,1680,1801,,63.8,97.1,0.507,0.278,0.531,52.5,58.9,8.5,5.9,0.477,21.6,35.8,0.363
247,Syracuse,32,19,13,0.594,12.87,6.96,,9.0,9.0,,9,7,,7,4,,2397,2208,,72.4,102.2,0.315,0.317,0.517,49.3,58.8,13.6,11.0,0.493,17.3,36.2,0.202
248,TCU,35,22,13,0.629,10.36,4.02,,7.0,9.0,,14,3,,2,7,,2931,2709,,,108.7,0.307,0.276,0.523,50.3,51.8,10.6,10.1,0.488,14.5,39.3,0.224
249,Temple NCAA,31,20,11,0.645,14.67,9.02,,10.0,6.0,,9,3,,6,6,,2055,1880,,61.1,105.6,0.379,0.346,0.486,53.5,48.8,12.9,12.9,0.449,13.4,41.2,0.251
250,Tennessee,27,11,16,0.407,1.98,6.35,,4.0,12.0,,11,5,,0,10,,1545,1663,,65.5,87.0,0.454,0.234,0.483,52.9,56.9,9.5,11.5,0.43,23.9,37.3,0.315
251,Tennessee State,27,9,18,0.333,-11.57,-6.01,,7.0,11.0,,6,3,,2,14,,1986,2136,,75.5,96.5,0.284,0.353,0.495,45.4,51.0,11.8,8.9,0.472,16.7,30.3,0.179
252,Tennessee Tech,28,15,13,0.536,-8.28,-7.86,,10.0,8.0,,9,4,,6,6,,2121,2039,,72.9,103.0,0.338,0.272,0.547,54.2,52.0,9.6,13.5,0.528,19.8,37.3,0.214
253,Tennessee-Martin,27,11,16,0.407,-10.62,-7.06,,8.0,10.0,,8,5,,2,11,,1842,1910,,71.0,94.3,0.326,0.275,0.533,47.7,65.9,13.8,5.9,0.503,22.9,32.7,0.224
254,Texas NCAA,30,18,12,0.6,12.34,9.47,,10.0,6.0,,12,1,,4,9,,2290,2204,,74.3,101.9,0.392,0.365,0.51,49.2,49.2,12.5,10.6,0.472,17.1,36.8,0.268
255,Texas A&M,27,9,18,0.333,2.43,5.65,,3.0,13.0,,7,6,,2,9,,1754,1841,,69.7,92.0,0.357,0.238,0.491,51.3,62.9,12.2,8.4,0.464,20.9,35.4,0.221
256,Texas Southern,28,12,16,0.429,-15.22,-9.99,,6.0,8.0,,8,2,,1,13,,2014,2130,,70.7,98.7,0.369,0.352,0.489,48.2,49.8,9.3,4.2,0.451,16.8,37.0,0.248
257,Texas State NCAA,29,16,13,0.552,-7.54,-7.72,,10.0,6.0,,11,0,,2,9,,2045,2014,,69.2,100.6,0.437,0.283,0.536,52.7,47.4,9.1,5.5,0.493,20.0,35.8,0.308
