Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
145,Miami (OH),30,19,11,0.633,6.03,0.55,,12.0,6.0,,11,3,,6,7,,2291,2092,,,,0.343,0.348,0.546,50.7,51.7,,7.6,0.526,17.3,,0.217
146,Michigan NCAA,32,24,8,0.75,18.46,12.15,,13.0,5.0,,14,2,,5,5,,2554,2352,,,,0.333,0.249,0.555,53.1,54.2,,6.8,0.531,17.7,,0.224
147,Michigan State NCAA,32,20,12,0.625,15.77,10.8,,10.0,8.0,,12,3,,5,7,,2426,2267,,,,0.302,0.224,0.566,53.8,54.4,,6.6,0.546,19.2,,0.202
148,Middle Tennessee,27,8,19,0.296,-10.82,-4.78,,5.0,11.0,,8,5,,0,13,,1929,2055,,,,0.334,0.223,0.475,46.6,43.0,,4.6,0.438,17.1,,0.226
149,Milwaukee,27,10,17,0.37,-9.79,-4.41,,7.0,11.0,,5,8,,5,9,,1858,2003,,,,0.367,0.33,0.5,46.0,55.9,,8.9,0.45,16.0,,0.274
150,Minnesota NCAA,35,22,13,0.629,19.06,10.27,,10.0,8.0,,14,1,,6,8,,2602,2312,,,,0.334,0.249,0.536,52.6,63.1,,6.4,0.504,15.3,,0.233
151,Mississippi,27,14,13,0.519,3.19,7.86,,7.0,9.0,,9,2,,4,8,,1940,1992,,,,0.441,0.193,0.485,51.1,53.8,,13.1,0.452,21.0,,0.271
152,Mississippi State,29,18,11,0.621,10.77,7.48,,9.0,7.0,,10,4,,5,5,,2185,2059,,,,0.449,0.263,0.524,51.2,58.2,,11.2,0.498,20.4,,0.276
153,Mississippi Valley State,27,10,17,0.37,-16.42,-8.79,,6.0,8.0,,8,4,,2,12,,2216,2396,,,,0.32,0.274,0.483,49.4,47.0,,7.8,0.463,15.1,,0.188
154,Missouri NCAA,32,28,4,0.875,15.68,8.29,,14.0,0.0,,15,0,,8,2,,2593,2361,,,,0.444,0.293,0.545,50.5,54.8,,7.4,0.509,16.7,,0.302
155,Missouri State,27,12,15,0.444,0.15,0.15,,7.0,11.0,,9,5,,3,9,,1690,1690,,,,0.342,0.251,0.492,52.6,58.7,,4.2,0.459,19.5,,0.226
156,Monmouth,29,18,11,0.621,-6.98,-7.7,,13.0,5.0,,13,1,,4,9,,2206,2185,,,,0.433,0.248,0.563,49.5,60.5,,8.3,0.526,20.9,,0.306
157,Montana,28,19,9,0.679,3.9,-2.97,,6.0,8.0,,13,3,,6,5,,2138,1901,,,,0.487,0.237,0.558,52.8,67.2,,10.1,0.527,18.8,,0.32
158,Montana State,27,16,11,0.593,-0.47,-1.93,,8.0,6.0,,11,2,,4,8,,2174,2045,,,,0.346,0.256,0.525,49.0,57.7,,6.4,0.492,16.7,,0.239
159,Morehead State,28,14,14,0.5,-9.01,-3.59,,8.0,8.0,,9,4,,3,9,,2316,2431,,,,0.445,0.368,0.555,48.7,56.0,,2.7,0.508,18.8,,0.329
160,Morgan State,29,8,21,0.276,-16.57,-8.39,,4.0,12.0,,3,10,,5,11,,2066,2309,,,,0.311,0.23,0.473,51.0,45.1,,8.1,0.452,22.4,,0.18
161,Mount St. Mary's,28,14,14,0.5,-7.38,-8.41,,9.0,9.0,,9,5,,5,9,,2232,2203,,,,0.342,0.27,0.519,49.0,56.8,,10.9,0.488,17.4,,0.23
162,Murray State,29,23,6,0.793,3.83,-4.86,,15.0,1.0,,14,1,,7,5,,2611,2310,,,,0.416,0.27,0.553,50.5,37.2,,10.9,0.521,14.7,,0.283
163,Navy NCAA,30,17,13,0.567,-7.54,-8.88,,9.0,5.0,,10,5,,7,5,,2248,2207,,,,0.418,0.266,0.533,53.2,57.4,,6.6,0.508,19.4,,0.262
164,NC State,30,11,19,0.367,1.88,7.45,,5.0,11.0,,8,7,,2,8,,2072,2239,,,,0.284,0.304,0.486,50.0,60.4,,7.3,0.459,17.1,,0.185
165,Nebraska NCAA,30,20,10,0.667,13.56,6.86,,7.0,7.0,,12,3,,5,6,,2620,2419,,,,0.349,0.285,0.568,50.8,60.8,,8.7,0.532,17.1,,0.26
166,Nevada,28,11,17,0.393,-4.71,0.37,,6.0,12.0,,10,4,,0,12,,2071,2203,,,,0.317,0.292,0.524,47.8,59.9,,8.0,0.493,18.4,,0.22
167,Nevada-Las Vegas,28,15,13,0.536,0.88,0.36,,10.0,8.0,,11,5,,4,8,,2182,2137,,,,0.48,0.305,0.519,48.9,56.7,,6.3,0.475,17.7,,0.325
168,New Hampshire,28,15,13,0.536,-7.14,-6.39,,8.0,6.0,,8,4,,7,8,,2038,2059,,,,0.368,0.3,0.53,49.4,57.9,,6.9,0.494,20.7,,0.257
169,New Mexico NCAA,31,23,8,0.742,9.5,0.88,,14.0,4.0,,16,1,,6,5,,2410,2092,,,,0.381,0.437,0.57,52.0,50.7,,8.2,0.534,15.6,,0.279
170,New Mexico State NCAA,31,23,8,0.742,6.24,-0.63,,12.0,6.0,,15,1,,6,6,,2500,2214,,,,0.433,0.304,0.522,52.2,56.6,,9.7,0.506,18.9,,0.248
171,New Orleans,30,20,10,0.667,4.67,-0.02,,12.0,6.0,,15,1,,4,8,,2130,1958,,,,0.449,0.237,0.539,50.6,54.2,,10.4,0.497,16.2,,0.314
172,Niagara,27,6,21,0.222,-13.53,-3.01,,3.0,11.0,,5,5,,0,14,,1786,2070,,,,0.379,0.293,0.485,47.9,51.1,,4.3,0.452,21.9,,0.24
173,Nicholls State,28,19,9,0.679,-1.84,-7.11,,12.0,6.0,,9,2,,8,6,,2492,2252,,,,0.379,0.225,0.54,52.7,50.8,,5.1,0.516,16.0,,0.243
174,North Carolina NCAA,35,28,7,0.8,22.62,9.39,,11.0,5.0,,14,1,,6,4,,2996,2533,,,,0.461,0.2,0.562,55.4,59.5,,14.3,0.532,16.6,,0.306
175,North Carolina A&T NCAA,30,16,14,0.533,-10.08,-7.83,,10.0,6.0,,5,5,,6,8,,2265,2320,,,,0.505,0.269,0.551,49.6,44.5,,5.2,0.508,22.0,,0.35
176,North Texas,29,14,15,0.483,-5.83,-6.21,,9.0,9.0,,8,4,,4,9,,2101,2090,,,,0.37,0.342,0.551,49.6,58.7,,3.6,0.525,18.8,,0.246
177,Northeastern,27,5,22,0.185,-12.05,-3.7,,2.0,12.0,,4,7,,1,14,,1926,2095,,,,0.307,0.227,0.473,50.6,48.8,,6.1,0.439,17.7,,0.207
178,Northeastern Illinois,28,17,11,0.607,-8.19,-8.95,,4.0,1.0,,11,2,,6,8,,2359,2227,,,,0.39,0.272,0.522,53.8,52.1,,8.1,0.491,17.3,,0.257
179,Northern Arizona,26,13,13,0.5,-3.69,-2.01,,6.0,8.0,,10,5,,3,7,,2082,2090,,,,0.484,0.307,0.53,50.0,52.4,,5.4,0.488,19.1,,0.328
180,Northern Illinois,27,10,17,0.37,-4.65,-4.61,,7.0,11.0,,8,5,,2,11,,1966,1951,,,,0.343,0.248,0.524,50.1,44.8,,6.9,0.498,18.7,,0.222
181,Northern Iowa,29,16,13,0.552,3.03,-0.04,,10.0,8.0,,9,4,,5,8,,2174,2086,,,,0.388,0.237,0.548,50.9,44.9,,9.0,0.515,18.4,,0.267
182,Northwestern,29,15,14,0.517,10.83,9.01,,5.0,13.0,,8,7,,5,7,,2174,2072,,,,0.369,0.3,0.561,48.1,66.9,,7.2,0.524,17.5,,0.27
183,Northwestern State,26,11,15,0.423,-9.88,-6.47,,6.0,12.0,,11,3,,0,12,,2223,2201,,,,0.395,0.271,0.539,52.1,59.0,,6.6,0.499,16.7,,0.283
184,Notre Dame,29,12,17,0.414,4.88,7.28,,,,,8,7,,3,8,,2078,2129,,,,0.38,0.286,0.533,50.5,61.7,,6.6,0.502,21.8,,0.253
185,Ohio NCAA,33,25,8,0.758,11.5,0.21,,14.0,4.0,,12,1,,8,6,,2668,2282,,,,0.468,0.272,0.561,53.9,52.9,,11.7,0.529,17.1,,0.315
186,Ohio State,29,13,16,0.448,11.21,11.74,,6.0,12.0,,10,5,,1,10,,2223,2201,,,,0.316,0.215,0.54,49.8,56.1,,8.5,0.509,17.6,,0.223
187,Oklahoma,28,15,13,0.536,9.62,9.01,,6.0,8.0,,8,6,,4,6,,2447,2430,,,,0.376,0.244,0.524,48.4,55.7,,8.1,0.486,14.9,,0.263
188,Oklahoma State NCAA,34,24,10,0.706,17.65,8.37,,10.0,4.0,,11,1,,7,3,,2738,2339,,,,0.404,0.31,0.574,52.2,69.9,,7.9,0.549,17.3,,0.271
189,Old Dominion,31,21,10,0.677,6.63,-2.63,,10.0,4.0,,9,3,,7,5,,2595,2308,,,,0.338,0.306,0.549,52.0,58.3,,9.6,0.517,15.4,,0.238
190,Oral Roberts,27,6,21,0.222,-12.36,-1.81,,,,,5,7,,1,12,,1936,2221,,,,0.308,0.283,0.501,48.0,60.3,,4.6,0.467,19.5,,0.215
191,Oregon,27,10,17,0.37,3.58,7.98,,6.0,12.0,,6,7,,3,9,,2055,2113,,,,0.444,0.266,0.507,49.5,50.0,,4.2,0.468,17.3,,0.293
192,Oregon State,27,6,21,0.222,-2.05,8.18,,2.0,16.0,,4,10,,0,10,,1866,2142,,,,0.378,0.28,0.492,43.6,54.1,,4.4,0.463,19.0,,0.236
193,Pacific,31,17,14,0.548,1.88,-0.47,,10.0,8.0,,11,2,,4,8,,2459,2325,,,,0.4,0.302,0.547,48.3,53.0,,3.3,0.517,15.2,,0.267
194,Penn State,27,13,14,0.481,7.77,8.03,,6.0,12.0,,10,4,,2,10,,1913,1920,,,,0.505,0.278,0.531,51.9,59.2,,9.0,0.487,19.5,,0.344
195,Pennsylvania NCAA,28,25,3,0.893,5.93,-5.15,,14.0,0.0,,10,0,,12,2,,2139,1799,,,,0.352,0.346,0.54,50.5,54.3,,7.6,0.505,14.8,,0.25
196,Pepperdine NCAA,30,19,11,0.633,9.16,2.56,,8.0,6.0,,10,3,,5,5,,2175,1935,,,,0.358,0.247,0.543,52.7,58.9,,8.8,0.521,17.6,,0.23
197,Pittsburgh,27,13,14,0.481,12.8,9.88,,7.0,11.0,,7,7,,5,7,,2107,2028,,,,0.413,0.285,0.518,50.1,61.3,,11.0,0.487,17.1,,0.265
198,Portland,30,13,17,0.433,-0.88,3.38,,6.0,8.0,,8,5,,3,9,,2384,2448,,,,0.379,0.21,0.514,50.0,50.8,,4.5,0.47,18.6,,0.274
199,Prairie View,27,5,22,0.185,-33.6,-8.1,,2.0,12.0,,5,5,,0,14,,2066,2602,,,,0.307,0.187,0.467,46.6,45.3,,6.2,0.438,20.3,,0.194
200,Princeton,26,18,8,0.692,3.21,-6.29,,11.0,3.0,,10,1,,5,4,,1664,1361,,,,0.364,0.426,0.596,49.9,56.1,,7.9,0.565,19.5,,0.266
201,Providence NCAA,30,20,10,0.667,19.24,9.91,,10.0,8.0,,13,1,,3,7,,2379,2099,,,,0.425,0.218,0.54,53.7,61.8,,7.8,0.5,15.9,,0.299
202,Purdue NCAA,34,29,5,0.853,21.38,10.0,,14.0,4.0,,13,1,,8,3,,2871,2484,,,,0.33,0.289,0.554,52.6,55.8,,6.6,0.525,15.4,,0.232
203,Radford,28,20,8,0.714,-2.94,-9.02,,13.0,5.0,,13,0,,6,7,,2176,1910,,,,0.407,0.215,0.577,48.1,50.1,,10.5,0.541,20.3,,0.295
204,Rhode Island,27,11,16,0.407,3.71,5.45,,7.0,9.0,,6,3,,4,8,,1928,1975,,,,0.363,0.275,0.508,49.9,50.4,,7.4,0.471,16.5,,0.25
205,Rice,29,15,14,0.517,2.51,1.17,,6.0,8.0,,7,5,,6,8,,2174,2135,,,,0.346,0.185,0.526,51.9,55.3,,3.9,0.494,17.3,,0.237
206,Richmond,28,14,14,0.5,1.58,-0.78,,8.0,6.0,,10,4,,4,9,,2127,2061,,,,0.361,0.226,0.537,50.4,51.6,,4.1,0.5,15.7,,0.257
207,Rider NCAA,30,21,9,0.7,-0.89,-6.29,,14.0,4.0,,13,2,,8,5,,2280,2118,,,,0.422,0.203,0.558,50.5,55.7,,9.2,0.532,18.6,,0.274
208,Robert Morris,28,14,14,0.5,-6.0,-4.6,,11.0,7.0,,6,4,,8,10,,1970,2009,,,,0.365,0.209,0.544,51.9,54.5,,6.1,0.509,20.7,,0.258
209,Rutgers,27,11,16,0.407,1.0,5.67,,6.0,10.0,,8,6,,2,10,,1831,1957,,,,0.371,0.24,0.479,47.6,48.6,,11.0,0.439,16.7,,0.249
210,Sacramento State,27,1,26,0.037,-21.88,-0.07,,,,,1,8,,0,18,,1660,2249,,,,0.262,0.253,0.431,45.3,49.8,,8.5,0.405,21.3,,0.159
211,Saint Francis (PA),28,13,15,0.464,-5.8,-6.8,,9.0,9.0,,9,4,,4,10,,2113,2085,,,,0.418,0.278,0.542,47.7,60.4,,6.2,0.509,20.0,,0.28
212,Saint Joseph's,28,14,14,0.5,5.0,4.25,,5.0,11.0,,9,4,,5,8,,2037,2016,,,,0.42,0.267,0.519,53.5,57.3,,5.4,0.487,16.9,,0.271
213,Saint Louis NCAA,29,23,6,0.793,12.75,3.14,,8.0,4.0,,15,0,,6,4,,2337,2035,,,,0.361,0.371,0.565,48.8,62.5,,2.9,0.534,15.2,,0.256
214,Saint Mary's (CA),27,13,14,0.481,1.0,1.72,,5.0,9.0,,9,5,,4,8,,2114,2061,,,,0.403,0.338,0.552,50.7,58.5,,5.9,0.522,20.0,,0.272
215,Saint Peter's,27,14,13,0.519,-5.12,-4.56,,8.0,6.0,,8,3,,5,6,,1862,1877,,,,0.399,0.221,0.508,50.2,53.9,,8.9,0.47,19.9,,0.269
216,Sam Houston,27,7,20,0.259,-15.07,-5.99,,7.0,11.0,,6,5,,1,13,,1795,2025,,,,0.317,0.302,0.5,47.4,73.6,,6.1,0.474,18.9,,0.203
217,Samford,28,10,18,0.357,-9.01,-6.35,,4.0,12.0,,6,5,,1,12,,1842,1840,,,,0.481,0.414,0.564,48.6,59.2,,4.4,0.523,18.3,,0.339
218,San Diego,29,18,11,0.621,4.06,1.77,,7.0,7.0,,11,2,,4,8,,2232,2132,,,,0.479,0.398,0.585,50.5,58.1,,5.7,0.542,19.5,,0.35
219,San Diego State,28,12,16,0.429,-3.87,1.98,,6.0,12.0,,7,6,,4,9,,2064,2164,,,,0.465,0.266,0.506,50.2,47.6,,9.0,0.464,16.9,,0.308
220,San Francisco,28,17,11,0.607,6.05,1.24,,8.0,6.0,,11,2,,5,6,,2488,2318,,,,0.404,0.281,0.552,50.3,53.4,,8.4,0.519,17.2,,0.278
221,San Jose State,27,15,12,0.556,1.57,0.76,,11.0,7.0,,7,6,,7,6,,1949,1927,,,,0.412,0.212,0.52,50.2,42.7,,6.2,0.48,16.8,,0.285
222,Santa Clara,27,13,14,0.481,5.43,3.27,,6.0,8.0,,7,8,,6,5,,1977,1846,,,,0.346,0.329,0.516,50.5,61.9,,4.9,0.483,15.0,,0.236
223,Seton Hall NCAA,30,17,13,0.567,13.59,10.69,,8.0,10.0,,11,4,,4,7,,2059,1972,,,,0.46,0.348,0.504,51.5,52.7,,12.2,0.457,17.6,,0.313
224,Siena,33,25,8,0.758,6.55,-2.05,,10.0,4.0,,14,3,,9,3,,2650,2366,,,,0.442,0.286,0.544,50.9,50.5,,7.1,0.504,15.6,,0.308
225,South Alabama,27,13,14,0.481,-1.95,-1.39,,9.0,9.0,,7,6,,5,7,,1990,2005,,,,0.391,0.237,0.495,54.1,52.8,,12.7,0.461,18.0,,0.252
226,South Carolina,28,9,19,0.321,4.18,8.46,,4.0,12.0,,6,8,,2,8,,2067,2187,,,,0.37,0.289,0.519,48.9,53.6,,7.6,0.484,17.2,,0.253
227,South Carolina State,29,16,13,0.552,-10.64,-9.75,,10.0,6.0,,7,5,,7,7,,2128,2116,,,,0.391,0.228,0.505,50.2,38.4,,4.5,0.474,17.9,,0.249
228,South Florida,27,10,17,0.37,0.42,5.57,,2.0,10.0,,8,4,,0,11,,1752,1891,,,,0.407,0.196,0.487,49.6,53.3,,6.4,0.446,16.3,,0.271
229,Southeast Missouri State,27,10,17,0.37,-10.32,-6.59,,5.0,11.0,,8,4,,1,12,,2207,2291,,,,0.408,0.272,0.533,51.8,45.8,,4.7,0.499,19.0,,0.274
230,Southeastern Louisiana,27,10,17,0.37,-14.68,-5.56,,7.0,9.0,,7,5,,3,11,,1999,2141,,,,0.359,0.288,0.512,48.4,60.9,,3.0,0.47,18.0,,0.258
231,Southern,27,16,11,0.593,-7.19,-11.93,,8.0,6.0,,11,2,,4,6,,2727,2369,,,,0.379,0.247,0.557,51.0,44.4,,8.1,0.538,16.0,,0.239
232,Southern California,28,16,12,0.571,4.5,4.57,,9.0,9.0,,10,5,,6,7,,2031,2033,,,,0.444,0.252,0.508,50.6,53.6,,9.8,0.477,17.6,,0.276
233,Southern Illinois NCAA,30,23,7,0.767,7.09,0.37,,14.0,4.0,,12,2,,8,4,,2371,2126,,,,0.405,0.232,0.559,53.2,56.0,,7.6,0.53,17.4,,0.274
234,Southern Methodist,27,6,21,0.222,-3.69,5.09,,3.0,11.0,,4,7,,1,12,,1889,2126,,,,0.33,0.281,0.484,47.3,52.8,,6.6,0.458,18.3,,0.203
235,Southern Mississippi,30,15,15,0.5,8.77,5.7,,5.0,7.0,,9,4,,4,9,,2306,2214,,,,0.327,0.275,0.503,51.4,50.7,,6.1,0.477,15.8,,0.209
236,Southern Utah,27,16,11,0.593,-3.43,-5.29,,,,,12,1,,3,10,,2060,1903,,,,0.382,0.284,0.549,49.1,53.9,,7.4,0.521,17.6,,0.256
237,St. Bonaventure,27,10,17,0.37,-0.99,4.6,,4.0,12.0,,7,4,,2,12,,1898,2049,,,,0.427,0.314,0.484,50.1,57.9,,4.5,0.44,16.6,,0.285
238,St. Francis (NY),27,1,26,0.037,-22.51,-7.66,,1.0,17.0,,0,10,,1,15,,1889,2290,,,,0.274,0.275,0.463,46.7,47.5,,6.4,0.436,18.2,,0.173
239,St. John's (NY),29,12,17,0.414,9.42,8.48,,5.0,13.0,,8,10,,2,7,,2126,2099,,,,0.384,0.171,0.503,51.1,56.2,,5.0,0.463,16.6,,0.264
240,Stanford,28,17,11,0.607,10.79,7.71,,10.0,8.0,,11,4,,5,7,,2091,2003,,,,0.516,0.196,0.504,50.6,51.5,,5.1,0.46,15.2,,0.335
241,Stephen F. Austin,27,9,18,0.333,-11.1,-4.95,,6.0,12.0,,8,5,,1,10,,1863,2020,,,,0.393,0.309,0.521,47.7,46.8,,5.7,0.484,18.2,,0.268
242,Stetson,29,14,15,0.483,-9.74,-6.21,,9.0,7.0,,8,4,,4,10,,1983,2059,,,,0.387,0.312,0.514,50.4,57.8,,5.7,0.485,17.4,,0.248
243,Syracuse NCAA,30,23,7,0.767,17.8,8.83,,13.0,5.0,,16,1,,5,4,,2517,2248,,,,0.333,0.234,0.545,51.7,52.8,,12.0,0.513,16.4,,0.238
244,TCU,27,7,20,0.259,-5.95,1.01,,3.0,11.0,,3,9,,3,6,,1987,2175,,,,0.426,0.264,0.522,47.3,59.1,,7.7,0.489,18.1,,0.277
245,Temple NCAA,31,23,8,0.742,17.28,8.24,,12.0,4.0,,11,2,,7,4,,1977,1697,,,,0.347,0.27,0.492,51.6,43.6,,10.9,0.462,11.7,,0.222
246,Tennessee,27,5,22,0.185,1.25,7.69,,2.0,14.0,,5,10,,0,11,,1908,2082,,,,0.284,0.288,0.501,48.6,59.1,,8.0,0.469,19.0,,0.2
247,Tennessee State NCAA,31,19,12,0.613,0.05,-2.74,,12.0,4.0,,11,2,,6,8,,2488,2300,,,,0.343,0.309,0.542,54.0,50.7,,10.4,0.519,17.8,,0.224
248,Tennessee Tech,31,10,21,0.323,-11.05,-1.62,,5.0,11.0,,5,5,,3,12,,2532,2769,,,,0.323,0.313,0.489,49.8,50.1,,7.4,0.461,16.0,,0.208
249,Tennessee-Martin,27,5,22,0.185,-16.25,-3.37,,3.0,13.0,,4,7,,1,13,,1968,2291,,,,0.321,0.337,0.521,46.4,49.1,,3.0,0.484,21.8,,0.233
250,Texas NCAA,34,26,8,0.765,15.11,2.94,,12.0,2.0,,12,1,,7,5,,3119,2707,,,,0.385,0.29,0.541,49.9,49.9,,8.0,0.515,15.9,,0.25
251,Texas A&M,30,19,11,0.633,3.15,1.12,,10.0,4.0,,10,4,,7,6,,2261,2200,,,,0.426,0.229,0.525,50.7,67.5,,4.9,0.485,17.4,,0.293
252,Texas Southern NCAA,30,19,11,0.633,-5.92,-7.39,,12.0,2.0,,10,3,,6,6,,2496,2342,,,,0.41,0.317,0.515,51.5,47.2,,5.1,0.479,13.5,,0.274
253,Texas State NCAA,32,25,7,0.781,-0.12,-7.36,,14.0,4.0,,14,0,,7,5,,2329,2070,,,,0.467,0.193,0.537,53.6,52.3,,7.5,0.517,16.9,,0.278
254,Texas Tech,28,17,11,0.607,3.96,0.42,,10.0,4.0,,8,4,,6,5,,2336,2237,,,,0.436,0.261,0.547,54.1,53.6,,7.2,0.516,17.7,,0.288
255,Texas-Rio Grande Valley,28,16,12,0.571,-2.08,-2.66,,9.0,9.0,,12,2,,3,9,,2109,2023,,,,0.349,0.254,0.525,51.4,55.4,,2.8,0.498,17.7,,0.229
256,The Citadel,27,11,16,0.407,-6.57,-3.77,,6.0,12.0,,7,7,,4,8,,1871,1873,,,,0.356,0.296,0.51,50.0,47.9,,6.5,0.477,18.8,,0.238
257,Toledo,27,15,12,0.556,0.84,-2.36,,10.0,8.0,,10,5,,5,7,,1984,1922,,,,0.485,0.234,0.561,49.7,60.5,,4.2,0.531,19.0,,0.318
258,Towson,30,21,9,0.7,-7.55,-6.25,,15.0,3.0,,11,0,,9,6,,2205,2244,,,,0.369,0.13,0.524,49.6,51.1,,10.4,0.485,18.0,,0.261
259,Troy,27,13,14,0.481,-15.42,-10.3,,5.0,0.0,,8,2,,4,8,,2634,2710,,,,0.265,0.36,0.517,46.8,49.7,,5.4,0.487,15.5,,0.191
260,Tulane,29,18,11,0.621,11.07,2.28,,7.0,5.0,,13,1,,4,8,,2289,2034,,,,0.414,0.213,0.515,53.0,48.8,,7.9,0.485,17.5,,0.263
261,Tulsa NCAA,31,23,8,0.742,10.93,2.5,,15.0,3.0,,9,2,,10,3,,2586,2268,,,,0.365,0.319,0.56,53.6,62.2,,5.4,0.531,16.2,,0.252
262,UAB NCAA,30,22,8,0.733,14.69,3.49,,8.0,4.0,,13,1,,8,5,,2142,1806,,,,0.319,0.298,0.524,50.4,49.1,,6.9,0.495,14.9,,0.217
263,UC Irvine,30,10,20,0.333,-4.7,0.41,,4.0,14.0,,4,9,,3,10,,2369,2489,,,,0.445,0.343,0.535,47.9,54.4,,7.0,0.504,19.6,,0.29
264,UC Santa Barbara,30,13,17,0.433,-2.84,0.68,,9.0,9.0,,8,7,,4,7,,2008,2093,,,,0.456,0.253,0.522,53.1,63.0,,9.1,0.491,21.6,,0.287
265,UCF NCAA,30,21,9,0.7,-6.17,-7.74,,11.0,5.0,,13,2,,8,5,,2418,2318,,,,0.398,0.219,0.538,52.6,53.1,,8.3,0.505,16.5,,0.271
266,UCLA NCAA,28,21,7,0.75,16.31,6.77,,13.0,5.0,,14,1,,6,5,,2410,2143,,,,0.372,0.171,0.545,54.8,54.7,,9.8,0.511,17.2,,0.261
267,UNC Asheville,27,3,24,0.111,-19.72,-5.47,,1.0,17.0,,3,9,,0,14,,1634,1969,,,,0.275,0.303,0.5,48.6,58.8,,3.1,0.481,25.5,,0.17
268,UNC Greensboro,27,15,12,0.556,-5.53,-8.53,,11.0,7.0,,8,2,,7,9,,1983,1902,,,,0.344,0.295,0.527,54.7,53.1,,11.3,0.5,19.7,,0.227
269,UNC Wilmington,28,18,10,0.643,-2.06,-4.38,,9.0,5.0,,10,3,,6,5,,2114,2049,,,,0.401,0.256,0.551,53.8,59.7,,9.3,0.518,18.5,,0.276
270,UT Arlington,29,7,22,0.241,-18.45,-3.89,,4.0,14.0,,5,7,,1,13,,2213,2576,,,,0.298,0.263,0.508,45.9,52.3,,3.1,0.478,18.2,,0.203
271,Utah,28,14,14,0.5,3.55,2.4,,8.0,10.0,,11,3,,3,10,,2100,1992,,,,0.322,0.366,0.563,52.8,64.4,,9.5,0.528,18.2,,0.24
272,Utah State,27,14,13,0.519,-1.86,0.46,,11.0,7.0,,9,3,,4,8,,1862,1869,,,,0.514,0.153,0.528,56.3,54.3,,6.4,0.477,19.2,,0.361
273,UTEP,30,18,12,0.6,2.0,2.7,,8.0,10.0,,13,5,,4,6,,2164,2125,,,,0.402,0.304,0.528,49.5,47.7,,12.3,0.486,15.1,,0.284
274,UTSA,27,12,15,0.444,-9.09,-6.45,,8.0,10.0,,10,4,,2,9,,2102,2136,,,,0.285,0.274,0.524,50.5,64.1,,4.7,0.489,18.9,,0.21
275,Valparaiso,28,20,8,0.714,0.26,-5.26,,14.0,4.0,,12,2,,7,5,,2128,1947,,,,0.392,0.322,0.543,52.4,53.5,,5.4,0.5,16.7,,0.287
276,Vanderbilt,32,20,12,0.625,13.5,8.25,,9.0,7.0,,13,2,,5,7,,2521,2353,,,,0.396,0.318,0.566,49.3,63.5,,7.7,0.524,17.0,,0.297
277,Vermont,27,12,15,0.444,-12.74,-6.1,,3.0,11.0,,9,4,,2,11,,2135,2240,,,,0.344,0.408,0.512,44.7,47.3,,5.8,0.469,16.2,,0.253
278,Villanova,32,20,12,0.625,12.8,11.2,,10.0,8.0,,9,5,,7,5,,2383,2324,,,,0.362,0.35,0.531,47.9,61.9,,13.3,0.5,17.2,,0.245
279,Virginia NCAA,31,18,13,0.581,9.64,11.26,,8.0,8.0,,11,3,,3,8,,1988,2038,,,,0.382,0.238,0.466,50.1,54.2,,11.6,0.424,17.6,,0.252
280,Virginia Commonwealth,27,14,13,0.519,7.12,5.9,,5.0,7.0,,7,5,,6,6,,2103,2070,,,,0.37,0.323,0.54,52.4,59.2,,8.7,0.514,19.6,,0.243
281,VMI,28,5,23,0.179,-14.73,-2.96,,2.0,16.0,,4,9,,0,13,,1891,2131,,,,0.317,0.332,0.471,48.0,50.3,,5.4,0.442,17.5,,0.201
282,Virginia Tech,28,18,10,0.643,9.88,3.52,,6.0,6.0,,9,3,,7,5,,2028,1850,,,,0.363,0.251,0.516,49.8,56.9,,11.5,0.481,17.4,,0.249
283,Wagner,28,16,12,0.571,-3.45,-5.63,,11.0,7.0,,10,4,,5,8,,2112,2051,,,,0.405,0.349,0.539,49.2,56.5,,6.2,0.501,18.3,,0.283
284,Wake Forest NCAA,33,21,12,0.636,13.92,7.89,,9.0,7.0,,13,3,,3,7,,2353,2162,,,,0.382,0.281,0.544,50.9,50.8,,12.2,0.501,15.7,,0.282
285,Washington,27,5,22,0.185,0.62,8.85,,3.0,15.0,,2,10,,3,12,,1671,1893,,,,0.45,0.274,0.484,48.9,59.1,,3.8,0.447,22.5,,0.281
286,Washington State NCAA,31,20,11,0.645,13.77,7.66,,10.0,8.0,,10,3,,4,7,,2355,2138,,,,0.352,0.334,0.563,51.7,50.6,,7.4,0.534,18.8,,0.247
287,Weber State,30,20,10,0.667,4.75,2.1,,10.0,4.0,,12,1,,6,8,,2537,2367,,,,0.392,0.293,0.521,52.8,50.2,,8.8,0.49,16.2,,0.256
288,West Virginia,29,17,12,0.586,9.09,5.05,,8.0,8.0,,13,3,,3,7,,2260,2143,,,,0.378,0.224,0.505,50.8,55.1,,11.7,0.471,16.1,,0.25
289,Western Carolina,28,12,16,0.429,-4.48,-1.17,,8.0,10.0,,8,4,,3,11,,2048,2105,,,,0.403,0.234,0.51,49.8,46.6,,9.8,0.476,19.8,,0.263
