Rk,School,G,W,L,W-L%,SRS,SOS,Conf_W,Conf_L,Home_W,Home_L,Away_W,Away_L,Tm.,Opp.,MP,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
114,Idaho State,30,9,21,0.3,-11.05,-2.77,7.0,9.0,5,8,4,13,66.0,73.1,41.0,24.6,51.6,0.477,7.2,18.4,0.391,16.6,22.8,0.729,10.0,34.3,12.5,6.3,3.27,15.2,19.6
115,Illinois,32,17,15,0.531,9.33,7.99,6.0,12.0,13,4,2,8,65.6,64.2,40.5,22.3,51.8,0.429,6.5,17.2,0.379,13.2,18.8,0.704,9.31,31.3,11.8,6.25,2.44,13.3,17.1
116,Illinois State,35,21,14,0.6,6.33,2.64,9.0,9.0,14,3,4,9,69.7,66.0,40.7,23.3,56.3,0.415,7.26,20.3,0.358,12.1,17.4,0.692,9.77,32.8,12.2,5.66,2.49,11.2,18.8
117,Illinois-Chicago,30,8,22,0.267,-9.16,-1.3,3.0,15.0,7,7,1,15,60.9,67.8,40.3,23.7,52.2,0.454,5.5,15.1,0.365,14.9,22.6,0.661,10.0,33.7,12.5,6.97,4.47,11.7,17.6
118,Indiana NCAA,36,27,9,0.75,18.63,7.8,11.0,7.0,18,1,5,6,77.3,66.4,40.0,23.5,55.2,0.426,6.08,17.4,0.349,13.3,18.9,0.702,10.9,30.4,10.4,6.69,4.06,13.4,20.3
119,Indiana State,33,18,15,0.545,2.08,3.08,8.0,10.0,11,4,4,9,64.2,64.9,40.5,23.0,53.4,0.43,6.18,16.8,0.368,12.8,17.3,0.737,8.79,33.3,12.5,5.82,2.48,12.4,18.8
120,Iona NCAA,33,25,8,0.758,8.36,-1.82,15.0,3.0,10,1,11,4,82.9,72.7,40.5,26.8,59.5,0.451,7.18,20.3,0.354,11.9,17.1,0.696,11.5,34.1,14.4,5.48,3.18,16.1,17.7
121,Iowa,35,18,17,0.514,7.04,6.53,8.0,10.0,14,6,3,9,73.0,72.5,40.0,26.0,56.9,0.457,6.97,20.2,0.345,13.5,18.5,0.73,10.9,34.1,14.7,5.51,3.17,13.5,18.6
122,Iowa State NCAA,34,23,11,0.676,13.32,7.32,12.0,6.0,16,2,4,7,73.2,67.2,40.0,25.4,58.1,0.437,5.68,18.5,0.306,10.7,15.4,0.698,9.29,32.1,13.2,5.68,3.21,11.6,18.4
123,IU Indy,32,14,18,0.438,-3.85,-1.75,7.0,11.0,9,5,3,12,72.5,72.8,40.5,26.1,55.2,0.473,5.5,15.6,0.353,15.1,20.8,0.726,11.1,33.8,14.1,5.88,2.41,13.4,18.3
124,Jackson State,31,7,24,0.226,-17.5,-7.0,5.0,13.0,4,7,2,16,56.0,65.9,40.6,23.4,52.4,0.446,5.45,16.0,0.341,13.7,21.6,0.634,11.9,35.0,12.6,7.58,4.03,13.7,16.2
125,Jacksonville,30,8,22,0.267,-7.3,0.1,6.0,12.0,5,6,3,15,65.0,72.4,40.3,24.0,51.3,0.467,5.7,16.0,0.356,18.8,27.7,0.678,11.2,34.4,13.2,7.23,3.73,14.1,17.9
126,Jacksonville State,33,15,18,0.455,-4.86,-5.23,8.0,8.0,9,4,3,10,64.9,63.8,40.3,21.2,49.2,0.432,4.21,13.2,0.32,17.1,24.2,0.706,10.2,33.5,12.2,6.39,3.64,15.0,19.2
127,James Madison,32,12,20,0.375,-5.86,-2.11,5.0,13.0,5,9,5,9,66.1,69.8,40.3,23.9,54.7,0.437,6.09,16.8,0.363,15.9,23.2,0.687,12.5,36.9,12.9,6.81,3.66,13.6,17.3
128,Kansas NCAA,39,32,7,0.821,21.72,9.93,16.0,2.0,16,0,8,2,73.5,61.7,40.1,21.2,55.8,0.38,6.05,17.8,0.34,13.3,18.5,0.72,10.7,32.2,11.2,6.49,3.51,13.7,18.4
129,Kansas City,31,10,21,0.323,-8.82,-1.75,4.0,14.0,6,8,2,13,64.5,71.1,40.3,25.3,52.9,0.478,5.19,14.5,0.358,15.3,21.4,0.715,10.5,34.2,13.5,6.06,3.74,12.6,15.9
130,Kansas State NCAA,33,22,11,0.667,14.47,7.53,10.0,8.0,11,4,6,4,71.0,64.1,40.5,21.7,53.0,0.409,5.39,16.6,0.325,15.3,22.2,0.689,11.7,32.4,11.3,7.27,3.24,15.9,22.2
131,Kennesaw State,31,3,28,0.097,-15.02,-0.49,0.0,18.0,1,11,1,16,61.9,75.2,40.8,27.6,55.3,0.5,7.16,19.4,0.369,12.8,18.7,0.683,11.4,36.1,17.0,7.45,3.48,12.9,16.1
132,Kent State,33,21,12,0.636,2.77,-0.95,10.0,6.0,12,3,7,7,70.4,66.0,40.2,23.9,56.2,0.425,6.39,18.8,0.34,11.8,17.2,0.684,12.4,34.9,13.2,7.18,3.45,15.9,17.6
133,Kentucky NCAA,40,38,2,0.95,24.73,7.93,16.0,0.0,18,0,8,1,77.4,60.6,40.0,22.2,59.5,0.374,5.47,17.2,0.318,10.7,15.3,0.694,12.2,32.1,10.5,5.45,3.33,11.6,18.8
134,La Salle,34,21,13,0.618,8.56,1.83,9.0,7.0,14,3,6,8,72.9,66.1,40.3,23.6,56.4,0.417,4.82,15.3,0.315,14.2,19.5,0.727,12.2,36.3,12.9,5.97,4.0,15.7,16.4
135,Lafayette,31,13,18,0.419,-7.2,-4.01,7.0,7.0,6,7,7,11,69.7,72.9,40.0,25.6,54.7,0.468,6.77,17.6,0.384,14.8,20.7,0.715,10.6,35.0,12.5,6.13,2.87,12.2,18.0
136,Lamar NCAA,35,23,12,0.657,2.41,-3.77,11.0,5.0,12,2,8,9,73.5,65.6,40.1,23.9,56.8,0.421,5.06,14.7,0.343,12.7,18.8,0.672,11.0,34.3,12.0,5.29,3.77,14.1,18.7
137,Lehigh NCAA,35,27,8,0.771,4.27,-5.14,11.0,3.0,12,1,12,6,75.7,65.4,40.3,23.1,55.8,0.414,5.89,18.0,0.326,13.3,18.9,0.705,10.5,34.3,12.9,5.43,3.77,14.4,18.8
138,Liberty,32,14,18,0.438,-9.67,-4.81,9.0,9.0,9,7,5,9,68.8,71.3,40.2,26.2,57.3,0.457,6.97,19.8,0.352,12.0,17.4,0.688,10.5,33.1,13.6,5.88,3.13,11.7,17.5
139,Lipscomb,31,13,18,0.419,-4.7,-1.23,8.0,10.0,6,7,5,11,72.3,74.3,40.6,27.2,60.4,0.45,7.26,21.9,0.331,12.6,18.8,0.672,12.8,38.9,13.9,8.16,4.45,15.3,18.8
140,Little Rock,31,15,16,0.484,-1.94,0.03,12.0,4.0,9,6,6,8,63.7,64.2,40.6,21.5,51.3,0.42,6.1,18.4,0.332,15.0,22.8,0.658,10.5,35.9,11.6,4.87,4.03,14.4,19.5
141,Long Beach State NCAA,34,25,9,0.735,9.52,0.87,15.0,1.0,12,0,8,7,73.8,64.0,40.3,23.6,56.1,0.421,6.09,18.1,0.336,10.6,15.3,0.694,11.0,32.6,12.4,5.79,2.94,15.1,19.2
142,Long Island University NCAA,34,25,9,0.735,-1.34,-5.1,16.0,2.0,15,0,7,8,81.4,77.7,40.1,30.6,68.0,0.449,6.15,18.7,0.328,10.4,15.0,0.694,13.8,36.3,15.6,8.56,3.85,13.8,23.4
143,Longwood,31,10,21,0.323,-20.47,-5.99,,,7,5,2,14,73.4,84.4,40.2,31.0,63.9,0.486,9.74,24.5,0.397,12.6,19.4,0.652,11.1,39.5,18.0,7.39,2.97,11.4,16.5
144,Louisiana,32,16,16,0.5,-3.25,-2.28,10.0,6.0,10,5,5,9,68.4,67.3,40.8,23.2,57.6,0.402,5.38,15.9,0.338,15.7,22.9,0.684,11.5,35.5,9.56,6.56,3.75,14.2,20.5
145,Louisiana State,33,18,15,0.545,6.66,5.51,7.0,9.0,11,4,4,9,65.4,64.2,40.6,22.6,53.8,0.42,5.27,16.5,0.319,13.8,20.0,0.689,10.8,35.7,10.2,7.55,4.0,14.6,17.9
146,Louisiana Tech,34,18,16,0.529,-2.65,-1.19,6.0,8.0,11,4,4,10,69.4,69.3,40.6,24.4,54.8,0.444,5.03,15.4,0.326,15.5,22.9,0.677,11.6,37.1,11.8,5.65,3.24,15.0,17.4
147,Louisiana-Monroe,29,3,26,0.103,-12.56,-0.95,2.0,14.0,0,13,3,13,60.3,71.7,40.2,24.6,53.9,0.457,8.0,20.8,0.385,14.4,20.5,0.703,10.0,35.1,15.3,6.21,4.21,11.0,14.6
148,Louisville NCAA,40,30,10,0.75,16.19,9.02,10.0,8.0,16,4,6,5,68.2,61.0,40.5,21.4,55.8,0.384,5.45,18.0,0.303,12.7,19.1,0.663,12.7,36.0,11.3,7.1,3.6,15.5,18.6
149,Loyola (IL),30,7,23,0.233,-8.43,-1.77,1.0,17.0,4,9,3,14,57.2,62.9,40.5,22.7,50.9,0.446,6.07,17.3,0.351,11.4,16.5,0.692,9.6,30.5,12.2,6.97,5.0,12.0,17.5
150,Loyola (MD) NCAA,33,24,9,0.727,0.37,-2.72,13.0,5.0,10,2,11,6,67.3,64.2,40.0,22.4,52.2,0.429,5.09,14.1,0.361,14.4,20.8,0.689,11.0,32.2,11.3,6.15,3.88,14.3,19.2
151,Loyola Marymount,34,21,13,0.618,2.2,1.17,11.0,5.0,12,8,9,4,70.6,67.7,40.6,23.8,57.4,0.415,6.15,20.4,0.302,13.9,19.2,0.722,12.2,35.9,12.7,6.12,3.24,14.4,18.1
152,Maine,29,12,17,0.414,-8.57,-6.54,6.0,10.0,7,6,5,10,68.6,68.3,40.5,23.9,57.7,0.414,5.93,17.0,0.349,14.6,20.6,0.709,13.0,37.5,13.8,6.07,2.83,13.1,15.3
153,Manhattan,34,21,13,0.618,1.46,-4.13,12.0,6.0,9,4,10,8,71.2,65.6,40.3,21.8,53.2,0.409,6.12,18.4,0.332,15.9,22.6,0.704,11.3,32.8,13.4,7.38,3.97,15.8,20.1
154,Marist,32,14,18,0.438,-8.2,-3.29,7.0,11.0,10,4,2,12,68.0,72.9,40.3,27.6,59.8,0.461,6.38,17.3,0.368,11.3,15.9,0.712,11.4,35.4,14.4,7.63,4.09,13.5,19.5
155,Marquette NCAA,35,27,8,0.771,16.92,7.5,14.0,4.0,15,1,6,5,75.4,65.9,40.0,23.7,59.0,0.402,6.09,19.3,0.316,12.4,18.1,0.685,13.4,36.4,13.8,7.14,4.29,16.5,20.0
156,Marshall,35,21,14,0.6,7.0,4.94,9.0,7.0,13,3,5,9,70.6,68.1,40.7,24.5,54.6,0.45,4.89,15.4,0.317,14.1,21.8,0.647,10.4,32.7,13.0,6.54,2.91,12.3,20.0
157,Maryland,32,17,15,0.531,3.95,5.98,6.0,10.0,13,4,1,7,68.7,70.7,40.5,25.3,59.0,0.428,6.09,18.4,0.332,14.1,19.5,0.724,11.5,34.8,13.2,5.84,4.09,10.9,20.0
158,Maryland-Baltimore County,30,4,26,0.133,-19.85,-6.02,3.0,13.0,1,11,3,14,63.2,77.1,40.5,26.2,55.8,0.469,6.83,19.2,0.355,17.9,25.6,0.698,11.3,37.7,14.9,6.6,4.17,13.1,17.4
159,Maryland-Eastern Shore,30,7,23,0.233,-16.79,-4.72,4.0,12.0,5,6,2,14,59.5,70.3,40.3,24.1,54.8,0.439,6.23,19.4,0.322,15.9,23.3,0.685,11.2,36.1,13.8,8.23,3.9,13.8,17.1
160,Massachusetts,37,25,12,0.676,7.49,2.97,9.0,7.0,15,1,7,7,76.9,72.4,40.5,24.9,60.9,0.408,6.54,21.3,0.307,16.2,23.3,0.693,13.5,39.2,14.8,7.3,4.03,16.6,18.9
161,McNeese State,33,17,16,0.515,-6.26,-3.76,10.0,6.0,9,4,6,11,66.9,66.2,40.2,23.1,53.8,0.429,5.48,17.0,0.323,14.5,20.7,0.702,10.5,34.8,12.2,5.21,3.27,13.7,17.2
162,Memphis NCAA,35,26,9,0.743,16.86,5.26,13.0,3.0,18,2,7,4,74.7,63.1,40.4,21.5,55.6,0.386,5.37,17.2,0.312,14.8,21.3,0.695,12.1,32.9,10.9,6.09,3.49,14.1,18.4
163,Mercer,38,27,11,0.711,3.75,-1.44,13.0,5.0,15,3,12,8,68.1,62.8,40.3,21.2,54.9,0.386,6.11,19.8,0.308,14.4,21.3,0.674,12.5,32.8,10.1,7.82,3.13,13.5,18.6
164,Miami (FL),33,20,13,0.606,10.75,6.17,9.0,7.0,14,4,4,8,70.7,66.1,40.9,23.6,56.0,0.421,6.33,19.4,0.326,12.6,18.5,0.683,11.5,34.9,12.4,6.06,3.64,13.2,17.5
165,Miami (OH),30,9,21,0.3,-2.07,1.93,5.0,11.0,7,7,2,13,60.7,64.2,40.3,22.9,50.9,0.451,5.23,15.5,0.338,13.1,18.4,0.714,9.9,31.8,11.5,6.8,3.03,11.5,15.5
166,Michigan NCAA,34,24,10,0.706,13.19,8.98,13.0,5.0,15,1,5,6,66.3,61.5,40.4,22.2,52.0,0.428,5.97,17.3,0.345,11.0,15.5,0.713,9.68,31.6,11.3,5.56,2.47,12.5,15.9
167,Michigan State NCAA,37,29,8,0.784,21.32,9.82,13.0,5.0,17,1,7,4,71.6,59.3,40.1,20.3,53.5,0.379,5.78,19.3,0.299,12.9,18.4,0.703,9.84,29.9,10.6,6.27,2.95,12.6,18.2
168,Middle Tennessee,34,27,7,0.794,8.69,-0.13,14.0,2.0,15,2,11,4,72.3,62.6,40.3,21.2,53.5,0.397,5.29,16.6,0.318,14.8,22.2,0.668,12.1,32.6,9.68,6.56,3.32,15.0,20.2
169,Milwaukee,34,20,14,0.588,0.53,0.06,11.0,7.0,13,3,7,10,64.2,62.5,40.1,22.4,53.4,0.419,4.44,15.3,0.29,13.3,18.6,0.717,10.1,33.8,10.1,7.0,3.21,13.5,20.1
170,Minnesota,38,23,15,0.605,10.7,7.89,6.0,12.0,13,6,6,6,67.6,64.8,40.9,22.2,53.5,0.414,6.47,18.7,0.346,14.0,19.6,0.713,11.2,31.2,11.7,7.82,3.71,12.9,18.5
171,Mississippi,34,20,14,0.588,6.53,5.8,8.0,8.0,12,3,4,8,66.9,66.2,41.0,23.2,57.3,0.405,7.32,20.9,0.351,12.5,19.1,0.653,12.1,35.4,14.3,6.5,2.79,13.4,20.1
172,Mississippi State,33,21,12,0.636,9.13,4.86,8.0,8.0,15,4,3,6,72.0,67.8,40.9,25.9,59.7,0.434,6.39,18.3,0.349,9.55,14.1,0.676,10.1,33.7,10.8,6.36,2.76,10.7,16.8
173,Mississippi Valley State NCAA,34,21,13,0.618,-8.03,-7.65,17.0,1.0,9,0,8,11,68.6,69.0,40.4,23.6,54.4,0.433,6.85,18.0,0.381,15.0,22.9,0.654,11.4,37.7,12.5,6.15,4.15,16.6,17.6
174,Missouri NCAA,35,30,5,0.857,19.77,5.68,14.0,4.0,16,1,7,3,80.4,66.3,40.1,24.8,55.9,0.444,6.34,17.3,0.368,10.3,15.3,0.676,10.9,31.7,12.9,5.17,2.63,14.3,18.8
175,Missouri State,32,16,16,0.5,6.15,3.92,9.0,9.0,8,7,8,6,65.9,63.0,40.8,21.4,52.6,0.407,6.63,18.9,0.35,13.5,20.0,0.678,9.66,33.7,11.9,5.25,2.06,11.8,16.8
176,Monmouth,32,12,20,0.375,-11.93,-3.18,10.0,8.0,7,5,5,12,66.9,75.6,40.3,26.0,54.3,0.48,7.94,21.1,0.376,15.6,23.1,0.678,12.3,38.5,16.4,6.47,5.0,17.3,18.5
177,Montana NCAA,32,25,7,0.781,4.55,-3.39,15.0,1.0,16,2,9,4,70.0,62.0,40.2,21.4,52.8,0.405,5.16,15.6,0.331,14.1,20.2,0.7,10.8,33.5,9.44,5.78,3.72,14.9,18.3
178,Montana State,29,12,17,0.414,-10.29,-4.62,7.0,9.0,7,6,5,11,70.0,72.0,40.3,24.6,53.9,0.456,7.21,19.1,0.377,15.7,21.1,0.745,9.86,34.9,12.8,6.69,2.31,14.3,18.2
179,Morehead State,33,18,15,0.545,-4.99,-3.83,10.0,6.0,9,4,6,9,62.7,61.2,40.0,20.5,46.1,0.444,6.76,19.8,0.341,13.5,19.3,0.697,9.06,28.4,14.4,6.82,3.03,15.9,17.3
180,Morgan State,29,9,20,0.31,-8.41,-5.54,6.0,10.0,4,7,5,10,66.7,69.6,40.3,24.1,56.5,0.427,6.28,18.4,0.341,15.1,22.1,0.681,13.3,36.0,12.5,7.59,3.79,14.2,18.8
181,Mount St. Mary's,29,8,21,0.276,-11.72,-4.9,6.0,12.0,4,9,4,12,60.3,67.1,40.5,23.6,53.2,0.442,5.72,17.4,0.328,14.3,20.6,0.693,11.2,32.7,13.7,8.07,2.86,13.4,16.0
182,Murray State NCAA,33,31,2,0.939,8.74,-2.6,15.0,1.0,13,1,13,0,73.1,60.6,40.3,22.1,53.0,0.417,4.24,14.5,0.292,12.2,18.4,0.661,11.6,31.9,10.5,6.27,2.61,16.5,19.9
183,Navy,29,3,26,0.103,-14.6,-4.74,0.0,14.0,2,11,1,15,57.9,66.2,40.6,22.7,48.0,0.472,6.66,17.8,0.375,14.2,19.6,0.724,8.55,31.2,13.0,6.14,2.93,14.0,16.9
184,NC State NCAA,37,24,13,0.649,12.1,6.8,9.0,7.0,13,6,5,4,72.9,67.6,40.1,24.0,57.8,0.415,6.38,19.2,0.332,13.2,18.6,0.709,11.2,33.3,11.5,6.43,3.57,12.5,17.7
185,Nebraska,30,12,18,0.4,3.52,8.25,4.0,14.0,9,8,3,9,60.9,65.6,40.3,23.2,51.1,0.454,7.27,19.9,0.366,12.0,17.0,0.705,8.73,31.1,12.4,6.4,2.67,12.5,15.0
186,Nevada,35,28,7,0.8,4.54,-0.37,13.0,1.0,16,2,10,3,70.3,65.1,40.6,23.6,57.3,0.413,6.57,19.6,0.336,11.2,16.0,0.702,10.8,33.1,13.8,6.63,3.0,12.7,20.0
187,Nevada-Las Vegas NCAA,35,26,9,0.743,13.55,4.37,9.0,5.0,17,0,5,7,76.3,65.9,40.7,23.3,56.9,0.41,6.2,18.4,0.337,13.0,19.4,0.673,10.9,34.8,11.6,6.11,2.43,15.4,18.5
188,New Hampshire,29,13,16,0.448,-10.09,-7.66,7.0,9.0,9,6,4,9,61.2,62.8,40.0,21.8,52.2,0.418,4.14,13.9,0.297,15.0,21.1,0.711,9.97,35.6,9.03,5.55,2.97,13.1,17.3
189,New Mexico NCAA,35,28,7,0.8,15.6,3.34,10.0,4.0,14,2,7,3,72.7,59.3,40.1,20.9,54.4,0.384,6.09,19.7,0.309,11.5,17.0,0.675,10.0,31.2,11.1,5.8,2.43,14.3,19.7
190,New Mexico State NCAA,36,26,10,0.722,8.73,0.08,10.0,4.0,14,3,7,5,78.1,68.3,40.1,24.9,57.9,0.43,5.92,18.3,0.323,12.6,18.7,0.675,10.6,31.3,13.4,5.94,3.11,14.6,21.8
191,Niagara,33,14,19,0.424,-6.67,-2.86,8.0,10.0,7,7,5,10,70.4,74.2,40.3,23.5,51.5,0.457,7.55,20.9,0.361,19.5,26.1,0.748,11.2,36.5,14.9,6.48,3.09,16.1,18.9
192,Nicholls State,30,10,20,0.333,-18.55,-3.94,6.0,10.0,5,6,3,12,66.3,77.9,40.2,27.0,56.8,0.476,7.33,19.1,0.385,16.5,24.2,0.683,12.6,37.4,14.5,7.37,4.47,13.2,18.3
193,NJIT,32,15,17,0.469,-12.09,-8.27,5.0,5.0,11,4,2,12,69.9,68.0,40.6,22.7,54.5,0.417,6.38,19.9,0.32,16.2,23.3,0.693,11.0,36.2,12.6,5.34,3.72,14.4,16.8
194,Norfolk State NCAA,36,26,10,0.722,-3.68,-5.39,13.0,3.0,10,4,10,4,68.9,67.1,40.4,23.4,56.8,0.412,5.83,18.8,0.311,14.5,21.6,0.671,12.0,34.5,11.1,6.67,3.17,14.0,19.8
195,North Carolina NCAA,38,32,6,0.842,21.34,7.07,14.0,2.0,17,1,8,2,81.3,67.1,40.1,25.2,64.0,0.394,7.24,22.7,0.319,9.47,13.9,0.681,11.2,34.6,11.7,6.26,3.39,13.3,20.6
196,North Carolina A&T,32,12,20,0.375,-12.34,-5.89,7.0,9.0,8,5,4,13,69.9,72.7,40.5,24.8,59.9,0.415,8.34,25.8,0.324,14.7,22.2,0.661,14.3,40.2,15.1,7.34,4.31,16.0,19.6
197,North Carolina Central,32,17,15,0.531,-6.12,-6.98,10.0,6.0,8,3,6,11,70.7,63.1,40.0,21.7,52.5,0.414,5.16,17.1,0.302,14.5,20.7,0.702,11.5,32.6,10.8,6.72,2.47,16.8,19.8
198,North Dakota,32,17,15,0.531,-8.76,-6.33,6.0,4.0,13,1,2,14,67.3,66.9,40.2,23.4,55.4,0.423,6.44,18.0,0.358,13.7,19.7,0.694,10.3,35.3,12.1,6.91,3.13,14.1,18.6
199,North Dakota State,31,17,14,0.548,0.01,-2.5,9.0,9.0,10,4,5,9,73.1,68.4,40.3,23.4,53.9,0.434,5.84,15.8,0.369,15.7,22.1,0.708,9.84,31.5,11.5,6.35,2.74,12.3,17.8
200,North Florida,32,16,16,0.5,-3.44,-0.05,10.0,8.0,11,3,5,12,67.8,70.8,40.6,26.0,57.6,0.452,5.5,15.7,0.351,13.3,20.3,0.654,12.0,34.6,12.0,7.44,4.0,13.6,19.3
201,North Texas,32,18,14,0.563,-0.39,-2.56,9.0,7.0,10,4,5,8,70.3,65.0,40.8,23.1,56.8,0.406,5.75,18.3,0.315,13.1,19.3,0.679,10.9,34.9,10.5,7.66,3.31,14.7,18.2
202,Northeastern,31,14,17,0.452,-3.27,-0.4,9.0,9.0,7,5,6,11,62.6,65.5,40.3,22.9,51.9,0.442,5.26,15.9,0.331,14.4,20.9,0.691,11.1,32.5,13.5,8.52,4.52,14.4,17.8
203,Northern Arizona,29,5,24,0.172,-16.72,-3.53,1.0,15.0,4,9,1,12,62.2,71.3,40.2,26.8,54.2,0.493,6.97,17.5,0.398,10.8,16.8,0.645,10.1,33.9,15.9,6.55,3.93,14.0,16.9
204,Northern Colorado,28,9,19,0.321,-6.23,-2.19,5.0,11.0,5,9,2,10,72.4,75.4,40.8,24.9,54.9,0.454,9.32,23.6,0.395,16.3,21.8,0.746,9.18,29.3,15.7,6.96,3.11,12.1,19.1
205,Northern Illinois,31,5,26,0.161,-15.62,-1.79,3.0,13.0,4,11,1,14,55.4,67.6,40.0,21.9,49.9,0.44,7.61,20.1,0.379,16.1,22.4,0.722,9.26,32.2,12.7,8.0,3.1,11.8,16.4
206,Northern Iowa,34,20,14,0.588,6.99,4.74,9.0,9.0,13,3,5,10,65.2,61.9,40.0,22.7,51.7,0.439,6.26,17.5,0.359,10.3,14.6,0.701,8.03,32.4,10.6,5.44,2.68,12.2,17.0
207,Northwestern,33,19,14,0.576,8.87,7.84,8.0,10.0,12,5,4,8,69.3,68.2,40.5,25.0,55.3,0.452,7.03,19.8,0.355,11.2,16.1,0.695,12.2,35.8,15.2,5.24,3.0,12.8,17.9
208,Northwestern State,32,16,16,0.5,-6.29,-4.15,8.0,8.0,11,3,5,11,70.6,70.0,40.5,25.3,59.1,0.428,5.25,15.9,0.329,14.2,22.9,0.618,14.8,40.4,12.8,7.19,3.19,16.6,20.4
209,Notre Dame NCAA,34,22,12,0.647,11.18,6.47,13.0,5.0,16,1,5,5,66.4,61.7,40.6,23.3,56.2,0.414,4.94,15.7,0.314,10.1,14.4,0.706,11.2,34.3,12.4,5.47,2.88,10.8,17.9
210,Oakland,36,20,16,0.556,0.29,-0.54,11.0,7.0,12,5,8,9,79.9,78.6,40.4,28.6,58.7,0.488,8.0,20.3,0.395,13.4,18.3,0.732,9.86,33.9,14.9,5.78,3.39,13.2,20.1
211,Ohio NCAA,37,29,8,0.784,7.17,0.17,11.0,5.0,16,1,8,6,70.2,62.5,40.3,20.9,50.8,0.412,5.35,18.2,0.294,15.2,21.3,0.715,11.2,35.1,11.2,5.97,3.43,17.4,18.8
212,Ohio State NCAA,39,31,8,0.795,23.95,9.07,13.0,5.0,17,2,7,4,74.7,59.8,40.0,21.5,52.9,0.407,6.0,18.5,0.325,10.7,15.4,0.699,8.38,29.7,10.2,4.92,3.0,14.8,18.8
213,Oklahoma,31,15,16,0.484,7.28,6.67,5.0,13.0,11,5,1,8,69.1,68.5,40.2,24.1,56.1,0.43,7.35,21.6,0.341,12.9,18.0,0.717,10.8,33.6,14.1,6.13,2.74,13.7,17.4
214,Oklahoma State,33,15,18,0.455,7.02,8.95,7.0,11.0,11,4,2,8,66.9,68.2,40.5,24.2,56.8,0.427,5.55,17.6,0.315,14.1,20.4,0.689,12.1,37.5,12.0,6.39,3.12,12.7,18.2
215,Old Dominion,36,22,14,0.611,4.08,0.36,13.0,5.0,12,7,8,4,65.8,62.1,40.8,21.0,52.3,0.402,6.08,19.1,0.318,14.0,20.7,0.676,10.4,34.1,11.9,7.22,3.97,15.1,18.7
216,Oral Roberts,34,27,7,0.794,5.24,-1.5,17.0,1.0,15,1,10,4,72.6,65.8,40.4,24.1,51.5,0.469,5.56,15.2,0.366,12.0,16.7,0.717,8.53,28.3,12.5,6.59,2.47,13.6,19.4
217,Oregon,34,24,10,0.706,10.19,4.72,13.0,5.0,17,3,7,5,74.3,68.9,40.0,25.3,57.7,0.438,5.97,17.5,0.342,12.3,18.1,0.677,11.1,32.5,12.6,5.97,3.21,12.6,19.3
218,Oregon State,36,21,15,0.583,8.84,3.38,7.0,11.0,14,6,4,7,78.9,72.7,40.8,25.9,56.9,0.455,6.58,17.0,0.388,14.3,21.4,0.668,11.7,34.6,13.1,6.36,3.11,16.6,21.0
219,Pacific,30,11,19,0.367,-8.04,-2.61,6.0,10.0,8,7,3,11,62.9,67.4,40.3,23.2,53.4,0.435,7.9,22.2,0.356,13.0,18.3,0.714,11.6,36.2,13.1,5.77,3.53,13.1,18.2
220,Penn State,32,12,20,0.375,3.72,7.75,4.0,14.0,10,7,1,10,61.8,65.8,40.0,20.8,48.1,0.434,8.03,21.0,0.382,16.1,21.8,0.74,8.31,32.0,13.1,5.5,4.56,13.7,17.8
221,Pennsylvania,33,20,13,0.606,1.12,-0.1,11.0,3.0,12,7,8,5,65.0,63.8,40.5,21.4,50.2,0.427,5.82,17.1,0.34,15.2,21.2,0.714,10.3,33.3,11.8,5.52,3.45,14.1,16.1
222,Pepperdine,29,10,19,0.345,-7.4,-0.23,4.0,12.0,6,7,4,10,59.3,65.9,40.1,22.6,52.7,0.428,6.28,18.3,0.343,14.5,21.1,0.688,9.9,33.2,12.9,6.93,4.21,10.2,18.2
223,Pittsburgh,39,22,17,0.564,9.43,5.89,5.0,13.0,15,7,5,9,69.0,65.5,40.1,23.5,53.3,0.441,5.87,17.6,0.334,12.7,17.8,0.713,10.1,29.7,13.3,6.03,3.95,11.1,16.4
224,Portland,31,7,24,0.226,-7.88,3.82,3.0,13.0,3,9,1,14,65.1,76.0,40.2,25.8,55.9,0.462,6.55,18.0,0.364,17.8,25.5,0.699,10.9,33.8,14.4,8.9,3.9,11.6,17.2
225,Portland State,32,17,15,0.531,-4.04,-4.07,10.0,6.0,10,3,5,11,76.2,73.3,40.2,27.3,59.8,0.455,6.28,18.8,0.335,12.5,17.0,0.735,10.6,31.8,14.0,5.91,2.56,11.4,18.4
226,Prairie View,32,14,18,0.438,-16.87,-10.29,10.0,8.0,8,3,4,11,63.0,65.7,40.0,22.6,54.4,0.414,5.53,17.7,0.312,15.0,22.3,0.671,10.3,37.3,12.4,7.13,3.44,16.2,18.4
227,Presbyterian,29,14,15,0.483,-6.76,-4.65,8.0,10.0,7,8,7,7,65.1,66.1,40.2,24.7,53.0,0.466,5.07,14.4,0.352,11.7,16.6,0.703,9.48,29.5,9.41,5.72,2.69,10.6,17.2
