Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
130,Lehigh,29,8,21,0.276,-15.4,-6.25,,3.0,9.0,,6,7,,1,14,,1885,2046,,,97.4,0.371,0.286,0.498,48.1,57.0,11.3,10.1,0.46,16.5,32.9,0.25
131,Liberty,28,14,14,0.5,-12.24,-8.41,,4.0,10.0,,10,4,,4,10,,1916,1912,,74.2,91.0,0.332,0.157,0.474,50.1,50.6,17.9,6.6,0.44,20.8,39.4,0.218
132,Little Rock,28,4,24,0.143,-12.17,-2.78,,1.0,15.0,,4,11,,0,13,,1885,2148,,,97.8,0.369,0.338,0.537,46.6,49.7,7.8,5.5,0.504,19.5,28.7,0.254
133,Long Beach State,30,24,6,0.8,8.81,-0.87,,15.0,1.0,,13,1,,10,2,,2435,2060,,72.4,111.7,0.391,0.289,0.576,50.4,53.4,12.8,10.7,0.548,17.7,35.4,0.269
134,Long Island University,27,8,19,0.296,-16.4,-7.94,,5.0,13.0,,3,7,,4,11,,1719,1920,,71.2,88.2,0.271,0.244,0.47,47.2,49.8,12.4,8.5,0.447,19.8,30.8,0.167
135,Louisiana NCAA,34,25,9,0.735,2.36,-1.58,,13.0,3.0,,12,2,,9,4,,2441,2301,,,,0.38,0.294,0.505,49.0,56.4,,12.2,0.479,,50.6,0.234
136,Louisiana State NCAA,34,28,6,0.824,18.9,5.78,,12.0,4.0,,15,1,,5,3,,2578,2132,,71.5,106.0,0.456,0.297,0.563,55.5,55.0,12.9,13.8,0.539,20.6,40.0,0.294
137,Louisiana Tech,29,21,8,0.724,1.81,-4.09,,12.0,4.0,,10,1,,10,6,,2111,1940,,,103.8,0.4,0.283,0.529,51.6,41.8,9.8,7.9,0.496,17.0,35.5,0.267
138,Louisiana-Monroe,28,19,9,0.679,-1.92,-5.85,,13.0,5.0,,12,3,,7,6,,2195,2064,,76.4,101.3,0.36,0.29,0.523,50.8,56.9,10.4,15.8,0.483,18.7,34.4,0.259
139,Louisville NCAA,31,19,12,0.613,14.93,8.76,,10.0,6.0,,13,2,,5,7,,2269,2052,,70.6,103.2,0.317,0.276,0.541,48.8,61.0,13.0,11.0,0.511,18.9,36.1,0.223
140,Loyola (IL),28,14,14,0.5,-4.33,-0.72,,4.0,10.0,,12,3,,1,9,,1853,1954,,,,0.337,0.304,0.516,48.5,61.1,,7.8,0.478,,33.5,0.24
141,Loyola (MD),28,7,21,0.25,-15.44,-5.94,,4.0,14.0,,4,7,,1,13,,1833,2099,,71.5,91.2,0.384,0.286,0.497,46.8,55.5,10.2,11.9,0.472,20.6,31.8,0.229
142,Loyola Marymount,28,2,26,0.071,-16.42,3.24,,0.0,14.0,,2,11,,0,14,,1744,2232,,,86.0,0.426,0.312,0.458,46.2,55.5,6.9,7.0,0.408,20.1,31.0,0.285
143,Maine,31,24,7,0.774,-3.06,-10.06,,15.0,3.0,,9,1,,10,4,,2362,2141,,69.6,108.2,0.315,0.378,0.589,49.8,56.2,11.9,6.2,0.559,19.5,31.3,0.237
144,Manhattan,27,12,15,0.444,-3.91,-6.94,,9.0,9.0,,8,4,,4,8,,2080,1998,,73.3,102.7,0.316,0.333,0.532,47.9,56.1,12.5,7.8,0.506,18.2,35.1,0.21
145,Marist,28,14,14,0.5,-6.21,-6.54,,10.0,8.0,,9,4,,5,9,,1963,1954,,71.0,98.4,0.37,0.263,0.499,50.3,53.3,11.9,11.0,0.463,16.9,34.4,0.248
146,Marquette,29,15,14,0.517,7.21,6.83,,8.0,8.0,,12,4,,3,9,,1820,1809,,63.4,98.1,0.297,0.322,0.502,54.0,53.9,8.9,3.9,0.476,19.9,42.3,0.192
147,Marshall,30,21,9,0.7,5.05,-0.16,,11.0,7.0,,13,2,,5,5,,2442,2216,,72.6,111.2,0.324,0.34,0.57,50.6,55.3,10.9,9.3,0.543,16.2,34.0,0.229
148,Maryland NCAA,35,25,10,0.714,17.93,9.44,,11.0,5.0,,17,1,,4,5,,2683,2386,,73.4,103.6,0.33,0.257,0.539,51.1,66.6,13.7,16.3,0.511,18.6,37.2,0.226
149,Maryland-Baltimore County,29,11,18,0.379,-8.43,-7.36,,7.0,11.0,,5,7,,6,9,,1879,1864,,67.5,95.6,0.391,0.24,0.509,52.3,57.7,10.4,13.7,0.475,21.2,37.5,0.258
150,Maryland-Eastern Shore,29,12,17,0.414,-17.65,-10.89,,8.0,10.0,,6,5,,5,9,,1919,2115,,69.3,95.1,0.455,0.248,0.5,48.7,40.8,10.5,7.0,0.458,19.6,36.0,0.3
151,Massachusetts,33,17,16,0.515,7.83,5.04,,9.0,7.0,,6,6,,8,8,,2264,2138,,68.8,99.3,0.365,0.246,0.503,48.2,50.5,13.0,9.7,0.471,17.6,35.8,0.238
152,McNeese State,27,6,21,0.222,-15.13,-4.43,,5.0,13.0,,4,8,,2,13,,1771,2060,,,90.1,0.295,0.31,0.509,45.7,53.2,11.6,6.4,0.488,21.6,27.1,0.185
153,Memphis,31,15,16,0.484,6.37,5.64,,7.0,9.0,,11,6,,4,8,,2270,2230,,74.8,97.5,0.378,0.255,0.498,49.5,55.4,10.2,10.2,0.463,18.8,37.9,0.249
154,Mercer,33,12,21,0.364,-10.84,-5.77,,7.0,11.0,,5,6,,5,11,,2259,2371,,68.8,98.0,0.282,0.317,0.496,51.5,50.7,11.0,6.2,0.466,18.2,37.2,0.194
155,Miami (FL) NCAA,34,23,11,0.676,11.83,5.39,,13.0,3.0,,11,4,,8,3,,2346,2127,,68.3,100.6,0.35,0.223,0.51,51.5,58.7,12.3,10.1,0.464,18.0,39.8,0.262
156,Miami (OH),30,15,15,0.5,4.73,3.6,,8.0,10.0,,7,5,,6,9,,1920,1886,,,,0.298,0.371,0.522,50.5,53.8,,5.5,0.486,,33.5,0.218
157,Michigan,29,15,14,0.517,5.27,9.27,,6.0,10.0,,12,5,,3,8,,2190,2306,,73.8,100.2,0.391,0.297,0.541,50.6,53.1,7.1,10.3,0.508,19.5,32.5,0.267
158,Michigan State NCAA,39,32,7,0.821,25.04,9.91,,13.0,3.0,,14,0,,6,6,,2889,2299,,65.6,112.1,0.38,0.311,0.57,58.9,59.1,9.9,7.7,0.533,18.3,42.1,0.279
159,Middle Tennessee,28,15,13,0.536,-2.4,-2.4,,10.0,8.0,,11,3,,4,9,,2143,2121,,71.1,105.7,0.387,0.33,0.561,48.6,64.9,13.7,9.5,0.522,19.4,35.0,0.284
160,Milwaukee,29,15,14,0.517,2.17,1.67,,6.0,8.0,,10,3,,3,10,,2050,2002,,66.2,106.3,0.417,0.444,0.542,48.9,59.3,9.4,2.3,0.497,15.8,31.6,0.305
161,Minnesota,28,12,16,0.429,6.77,9.62,,4.0,12.0,,11,4,,1,11,,1965,2045,,,98.7,0.36,0.234,0.517,52.3,60.8,9.3,13.0,0.491,20.1,38.2,0.228
162,Mississippi,33,19,14,0.576,7.86,6.52,,5.0,11.0,,15,4,,2,9,,2355,2271,,71.0,100.1,0.415,0.314,0.525,52.7,54.9,10.4,9.8,0.494,19.6,36.6,0.27
163,Mississippi State,30,14,16,0.467,7.12,5.29,,5.0,11.0,,10,4,,2,8,,2168,2113,,68.6,105.0,0.305,0.335,0.534,52.2,47.9,8.9,8.7,0.51,18.4,38.5,0.204
164,Mississippi Valley State,27,6,21,0.222,-16.61,-8.5,,7.0,11.0,,5,4,,2,15,,1973,2200,,78.9,92.1,0.253,0.356,0.448,47.7,40.7,10.7,11.8,0.424,17.1,39.0,0.156
165,Missouri NCAA,31,18,13,0.581,12.55,8.22,,10.0,6.0,,10,5,,5,4,,2302,2168,,71.4,103.5,0.363,0.441,0.539,46.5,55.3,12.4,4.8,0.503,16.2,28.9,0.257
166,Missouri State,34,23,11,0.676,7.52,4.08,,13.0,5.0,,13,3,,6,6,,2257,2140,,,,0.364,0.327,0.538,53.0,57.8,,10.0,0.509,,34.1,0.244
167,Monmouth,28,12,16,0.429,-10.29,-7.51,,9.0,9.0,,7,5,,5,9,,1624,1702,,62.6,91.9,0.354,0.391,0.508,48.1,61.0,12.2,8.4,0.476,22.1,31.3,0.236
168,Montana,28,17,11,0.607,2.4,0.47,,12.0,4.0,,11,4,,6,6,,2026,1942,,67.3,105.7,0.447,0.334,0.567,53.0,63.1,9.0,7.1,0.526,19.6,35.0,0.321
169,Montana State,29,12,17,0.414,-3.92,0.73,,4.0,12.0,,10,3,,1,10,,2223,2242,,73.0,104.6,0.361,0.34,0.563,45.6,69.1,8.0,4.7,0.517,16.9,25.4,0.285
170,Morehead State,27,9,18,0.333,-7.74,-3.16,,4.0,14.0,,6,7,,3,11,,2042,2095,,69.7,107.5,0.34,0.37,0.581,47.5,64.3,10.9,3.9,0.546,18.5,29.6,0.258
171,Morgan State,29,5,24,0.172,-21.56,-8.97,,5.0,13.0,,4,8,,1,15,,1884,2247,,73.6,87.9,0.361,0.272,0.485,48.2,48.2,9.9,7.1,0.452,22.4,32.7,0.231
172,Mount St. Mary's,29,9,20,0.31,-15.01,-6.18,,7.0,11.0,,5,6,,3,11,,1883,2139,,,,0.269,0.356,0.483,49.6,48.8,,6.8,0.452,,33.0,0.186
173,Murray State,32,23,9,0.719,3.42,-2.39,,14.0,4.0,,11,2,,8,4,,2542,2335,,71.8,109.8,0.369,0.318,0.553,52.5,50.3,9.7,6.9,0.514,16.8,39.3,0.272
174,Navy,29,23,6,0.793,2.31,-8.17,,11.0,1.0,,15,2,,7,4,,2203,1848,,76.7,98.6,0.509,0.179,0.523,55.1,55.6,15.8,15.1,0.486,21.8,42.0,0.329
175,NC State,34,20,14,0.588,12.96,7.49,,6.0,10.0,,16,3,,3,8,,2347,2161,,69.7,97.9,0.411,0.292,0.511,50.9,52.5,13.0,11.2,0.476,19.0,36.7,0.27
176,Nebraska,30,11,19,0.367,1.17,6.83,,4.0,12.0,,10,6,,0,9,,2050,2220,,71.2,94.8,0.405,0.251,0.497,52.2,55.1,10.3,11.8,0.468,20.4,39.6,0.25
177,Nevada,29,9,20,0.31,-4.29,1.5,,6.0,10.0,,7,8,,2,12,,1873,2023,,67.2,95.3,0.382,0.31,0.478,49.3,51.4,8.1,4.6,0.425,16.9,34.8,0.278
178,Nevada-Las Vegas NCAA,31,23,8,0.742,9.74,2.52,,10.0,4.0,,16,2,,6,4,,2548,2324,,79.4,103.6,0.376,0.258,0.529,52.5,67.1,10.7,10.1,0.496,18.6,37.2,0.256
179,New Hampshire,28,3,25,0.107,-25.48,-6.09,,2.0,16.0,,2,11,,1,11,,1811,2353,,,84.0,0.297,0.363,0.451,44.3,52.9,10.3,7.9,0.415,20.3,30.9,0.201
180,New Mexico,32,18,14,0.563,7.96,4.18,,9.0,5.0,,13,7,,5,6,,2323,2185,,,103.9,0.432,0.258,0.541,49.9,44.6,10.4,11.1,0.499,17.8,32.6,0.306
181,New Mexico State,32,22,10,0.688,6.25,2.0,,11.0,5.0,,13,2,,7,7,,2265,2096,,66.5,105.2,0.356,0.292,0.523,52.4,49.3,10.4,5.9,0.498,16.8,38.7,0.227
182,New Orleans,29,11,18,0.379,-4.82,-3.06,,6.0,10.0,,7,6,,2,11,,1738,1789,,,,0.36,0.289,0.527,48.9,59.7,,8.7,0.489,21.6,,0.258
183,Niagara,29,17,12,0.586,-6.55,-5.38,,10.0,8.0,,10,2,,6,10,,2241,2275,,73.0,102.8,0.391,0.381,0.526,48.7,53.9,10.7,9.3,0.483,17.9,36.2,0.282
184,Nicholls State,28,11,17,0.393,-10.04,-4.5,,8.0,10.0,,7,5,,4,11,,1769,1846,,69.7,90.2,0.337,0.223,0.462,49.5,51.8,13.9,7.1,0.436,19.2,37.1,0.2
185,Norfolk State,28,12,16,0.429,-16.2,-11.37,,11.0,7.0,,4,5,,8,8,,2128,2259,,76.8,97.6,0.375,0.258,0.486,46.8,41.1,11.1,6.7,0.456,16.6,36.3,0.231
186,North Carolina NCAA,36,22,14,0.611,17.0,11.8,,9.0,7.0,,7,5,,5,5,,2715,2528,,69.4,107.9,0.358,0.238,0.562,52.8,60.1,8.3,11.2,0.532,18.1,37.3,0.251
187,North Carolina A&T,29,14,15,0.483,-11.86,-12.15,,11.0,8.0,,6,3,,6,10,,2187,2187,,77.0,96.7,0.402,0.219,0.509,51.3,48.5,11.7,6.3,0.472,19.8,40.7,0.27
188,North Texas,27,7,20,0.259,-10.85,2.07,,5.0,11.0,,5,7,,1,12,,2040,2389,,78.0,96.4,0.296,0.314,0.494,47.5,52.3,10.0,7.3,0.465,17.9,34.7,0.197
189,Northeastern,28,7,21,0.25,-14.45,-8.41,,5.0,13.0,,4,8,,3,12,,1855,2024,,69.8,94.4,0.28,0.218,0.512,47.3,48.2,12.1,10.6,0.483,20.9,33.5,0.194
190,Northern Arizona NCAA,31,20,11,0.645,4.34,1.37,,11.0,5.0,,14,2,,3,8,,2280,2134,,68.7,106.6,0.383,0.414,0.593,52.2,63.6,5.6,7.6,0.558,21.1,31.6,0.287
191,Northern Illinois,28,13,15,0.464,1.0,1.56,,7.0,11.0,,8,4,,4,11,,1943,1919,,70.3,97.4,0.321,0.265,0.496,51.9,52.1,11.0,7.2,0.461,18.8,37.8,0.221
192,Northern Iowa,29,14,15,0.483,0.93,2.52,,7.0,11.0,,10,4,,2,10,,1798,1844,,64.1,95.9,0.42,0.254,0.526,49.5,52.2,9.3,8.0,0.481,19.8,28.1,0.3
193,Northwestern,30,5,25,0.167,-4.86,8.14,,0.0,16.0,,5,13,,0,9,,1545,1935,,63.3,81.1,0.339,0.353,0.467,45.6,69.9,7.7,7.7,0.425,22.6,24.9,0.234
194,Northwestern State,30,17,13,0.567,-7.88,-6.06,,11.0,7.0,,11,2,,5,10,,1990,2003,,71.4,92.2,0.352,0.274,0.48,49.4,58.7,14.6,10.0,0.446,19.6,36.1,0.228
195,Notre Dame,37,22,15,0.595,9.57,6.38,,8.0,8.0,,17,4,,3,7,,2636,2518,,68.5,103.3,0.391,0.391,0.579,51.8,71.8,11.2,8.0,0.541,22.4,33.8,0.29
196,Oakland,30,13,17,0.433,-4.74,-1.32,,11.0,5.0,,6,5,,7,10,,2163,2254,,71.8,98.3,0.38,0.468,0.533,46.2,62.9,10.2,4.4,0.488,19.3,27.9,0.283
197,Ohio,33,20,13,0.606,7.5,3.53,,11.0,7.0,,11,2,,5,8,,2386,2255,,69.7,101.1,0.496,0.359,0.535,53.9,66.1,10.3,7.7,0.495,20.2,37.5,0.333
198,Ohio State NCAA,30,23,7,0.767,17.55,6.55,,13.0,3.0,,15,2,,7,3,,2182,1852,,68.3,106.5,0.36,0.261,0.533,52.1,48.6,9.5,17.1,0.497,15.6,36.8,0.253
199,Oklahoma NCAA,34,27,7,0.794,19.25,6.63,,12.0,4.0,,13,2,,6,3,,2546,2117,,67.0,110.6,0.315,0.343,0.552,52.7,57.3,10.5,7.3,0.523,15.9,36.5,0.224
200,Oklahoma State NCAA,34,27,7,0.794,20.01,6.59,,12.0,4.0,,17,1,,6,3,,2620,2117,,70.8,108.9,0.395,0.287,0.567,52.6,68.8,10.8,9.5,0.535,17.3,34.6,0.276
201,Old Dominion,30,11,19,0.367,-3.63,-1.9,,6.0,10.0,,7,5,,3,12,,1942,1994,,66.1,96.4,0.438,0.248,0.511,50.0,56.2,10.6,7.8,0.471,19.2,34.9,0.293
202,Oral Roberts,30,13,17,0.433,-6.09,-4.23,,8.0,8.0,,8,4,,3,9,,2169,2193,,70.2,99.3,0.359,0.377,0.536,47.1,61.6,9.1,4.1,0.508,18.3,27.6,0.24
203,Oregon NCAA,30,22,8,0.733,14.74,8.53,,13.0,5.0,,12,3,,8,4,,2269,2047,,71.2,104.9,0.375,0.321,0.559,51.3,60.8,9.5,7.1,0.519,18.8,34.8,0.279
204,Oregon State,29,13,16,0.448,6.7,8.74,,5.0,13.0,,9,7,,2,8,,2005,2016,,69.3,98.8,0.365,0.358,0.535,49.1,63.1,10.9,8.0,0.508,20.3,32.3,0.24
205,Pacific,29,11,18,0.379,-3.35,-0.6,,6.0,10.0,,7,6,,3,11,,1809,1882,,63.3,98.1,0.381,0.377,0.51,51.8,58.0,6.5,3.7,0.471,18.2,33.6,0.261
206,Penn State,35,19,16,0.543,10.08,8.82,,5.0,11.0,,13,4,,2,10,,2572,2528,,71.6,102.2,0.407,0.339,0.541,48.7,59.8,11.1,7.0,0.5,18.4,32.1,0.29
207,Pennsylvania NCAA,29,21,8,0.724,4.0,-2.89,,14.0,0.0,,11,2,,9,4,,1942,1742,,64.8,103.4,0.336,0.344,0.535,52.7,61.7,8.4,10.9,0.512,16.9,32.2,0.217
208,Pepperdine NCAA,34,25,9,0.735,13.11,3.34,,12.0,2.0,,12,2,,9,4,,2481,2149,,72.0,101.0,0.276,0.329,0.524,50.9,53.2,13.0,7.5,0.5,17.5,32.8,0.184
209,Pittsburgh,28,13,15,0.464,3.98,4.41,,5.0,11.0,,10,7,,3,7,,1864,1876,,,97.1,0.314,0.339,0.506,52.2,66.7,11.2,5.5,0.483,20.1,37.4,0.196
210,Portland,28,10,18,0.357,-3.84,1.92,,4.0,10.0,,9,5,,1,12,,1789,1851,,66.6,95.5,0.367,0.293,0.493,49.1,60.7,9.9,10.7,0.46,17.7,33.1,0.24
211,Portland State,29,15,14,0.517,-0.39,-0.09,,7.0,9.0,,9,5,,5,7,,2158,2099,,71.9,103.1,0.462,0.341,0.549,51.3,62.0,10.6,6.5,0.514,19.4,34.5,0.31
212,Prairie View,27,7,20,0.259,-22.06,-11.13,,5.0,13.0,,4,6,,2,14,,2121,2376,,,92.2,0.34,0.317,0.486,47.8,40.8,11.0,9.6,0.458,20.8,35.5,0.214
213,Princeton,30,19,11,0.633,3.0,-2.93,,11.0,3.0,,11,2,,7,6,,1850,1637,,59.7,102.0,0.315,0.471,0.568,46.8,77.5,13.1,13.5,0.547,19.2,23.2,0.212
214,Providence,30,11,19,0.367,1.04,5.28,,4.0,12.0,,7,9,,4,7,,1925,1988,,71.0,89.6,0.292,0.246,0.464,49.8,52.6,11.4,11.5,0.437,20.4,39.3,0.183
215,Purdue NCAA,34,24,10,0.706,16.87,9.56,,12.0,4.0,,12,2,,8,4,,2505,2246,,68.8,106.3,0.459,0.308,0.537,51.9,56.8,11.1,7.9,0.497,17.8,38.7,0.314
216,Quinnipiac,28,18,10,0.643,-10.09,-9.2,,12.0,6.0,,10,3,,7,7,,2059,2068,,73.6,98.1,0.409,0.233,0.539,49.8,63.1,10.5,9.1,0.504,21.4,33.8,0.281
217,Radford,28,18,10,0.643,-5.99,-7.92,,12.0,2.0,,9,1,,8,8,,2057,1975,,,97.6,0.383,0.362,0.531,48.4,52.5,12.2,9.8,0.497,21.9,33.5,0.261
218,Rhode Island,30,5,25,0.167,-8.54,5.73,,2.0,14.0,,1,10,,2,12,,1869,2297,,71.1,87.0,0.38,0.235,0.476,46.7,49.2,9.7,8.6,0.443,21.6,32.5,0.238
219,Rice,27,5,22,0.185,-9.42,3.26,,1.0,13.0,,5,7,,0,13,,1554,1836,,66.7,85.1,0.362,0.293,0.464,51.7,57.8,8.3,7.1,0.418,23.4,36.1,0.251
220,Richmond,30,18,12,0.6,2.42,-1.55,,11.0,5.0,,8,6,,7,5,,2011,1892,,64.2,103.5,0.296,0.372,0.546,47.8,61.5,10.2,12.4,0.52,18.1,32.7,0.206
221,Rider,30,16,14,0.533,-6.6,-6.7,,8.0,10.0,,8,4,,6,9,,2116,2113,,69.5,100.7,0.433,0.329,0.544,49.7,59.7,12.2,8.8,0.507,20.0,33.3,0.296
222,Robert Morris,30,18,12,0.6,-5.8,-7.8,,13.0,5.0,,9,3,,7,6,,2123,2010,,69.1,99.9,0.374,0.255,0.526,49.5,61.4,11.3,4.4,0.489,17.2,29.6,0.261
223,Rutgers,31,15,16,0.484,6.62,4.4,,6.0,10.0,,8,5,,4,7,,2175,2106,,68.1,102.2,0.463,0.291,0.531,50.0,61.2,10.5,8.2,0.497,18.8,36.0,0.302
224,Sacramento State,27,9,18,0.333,-7.38,0.54,,3.0,13.0,,7,6,,1,12,,1676,1854,,,,0.286,0.302,0.477,45.2,51.9,,10.0,0.445,,31.0,0.192
225,Sacred Heart,28,3,25,0.107,-23.24,-6.77,,2.0,16.0,,3,11,,0,14,,1853,2315,,73.3,88.3,0.338,0.276,0.496,48.0,57.5,9.5,6.4,0.469,22.7,32.4,0.212
226,Saint Francis (PA),28,10,18,0.357,-11.68,-8.14,,7.0,11.0,,7,6,,3,11,,1805,1904,,,99.7,0.296,0.336,0.513,48.6,62.2,9.4,5.5,0.481,17.0,32.1,0.209
227,Saint Joseph's,29,13,16,0.448,5.45,5.72,,7.0,9.0,,6,7,,4,9,,2043,2051,,,,0.36,0.366,0.522,50.7,63.4,,6.5,0.483,,36.5,0.257
228,Saint Louis NCAA,33,19,14,0.576,8.99,8.39,,7.0,9.0,,13,3,,2,9,,2124,2104,,68.0,94.3,0.447,0.255,0.517,50.8,55.0,11.3,9.2,0.473,22.2,35.7,0.307
229,Saint Mary's (CA),28,8,20,0.286,-7.4,2.19,,3.0,11.0,,7,5,,1,14,,1701,1942,,,,0.298,0.353,0.467,50.6,59.0,,8.8,0.434,,33.0,0.198
230,Saint Peter's,28,5,23,0.179,-14.31,-5.31,,2.0,16.0,,4,9,,1,13,,1958,2210,,72.8,95.7,0.33,0.164,0.505,49.1,56.8,9.8,8.1,0.462,19.0,34.3,0.245
231,Sam Houston,29,22,7,0.759,-0.74,-5.44,,15.0,3.0,,12,1,,8,5,,2130,1968,,71.6,101.7,0.428,0.31,0.549,51.4,66.0,14.0,6.5,0.52,20.8,35.3,0.282
232,Samford NCAA,32,21,11,0.656,3.2,-5.8,,12.0,6.0,,10,2,,6,6,,2323,1998,,64.0,112.1,0.312,0.488,0.613,50.6,65.8,11.1,9.3,0.595,18.8,29.3,0.218
233,San Diego,29,20,9,0.69,7.3,0.45,,10.0,4.0,,11,2,,7,5,,2049,1815,,68.0,102.9,0.499,0.326,0.539,54.2,56.5,9.1,5.8,0.496,19.3,37.1,0.339
234,San Diego State,28,5,23,0.179,-9.09,4.54,,0.0,14.0,,5,10,,0,13,,1745,2097,,69.9,88.0,0.376,0.265,0.489,45.4,60.7,10.2,5.9,0.449,21.7,29.5,0.256
235,San Francisco,28,19,9,0.679,6.22,0.67,,7.0,7.0,,11,4,,8,5,,2004,1811,,70.0,101.9,0.462,0.283,0.54,54.2,61.1,11.0,10.0,0.5,20.3,37.8,0.318
236,San Jose State,30,15,15,0.5,0.98,3.79,,6.0,8.0,,10,3,,4,9,,1797,1792,,62.4,94.8,0.359,0.255,0.481,53.2,47.7,7.3,8.9,0.459,18.0,37.1,0.209
237,Santa Clara,31,19,12,0.613,3.71,3.51,,9.0,5.0,,11,4,,6,6,,2049,2026,,67.9,97.0,0.376,0.317,0.493,50.8,59.3,10.3,7.1,0.45,16.6,32.6,0.262
238,Seton Hall NCAA,32,22,10,0.688,10.64,5.11,,10.0,6.0,,13,4,,5,2,,2295,2118,,67.8,104.2,0.341,0.367,0.53,49.0,56.8,10.2,13.8,0.5,18.0,36.6,0.231
239,Siena,33,24,9,0.727,1.23,-4.62,,15.0,3.0,,16,2,,7,5,,2862,2669,,81.2,105.9,0.404,0.333,0.554,51.8,60.9,11.0,8.3,0.509,18.6,37.5,0.303
240,South Alabama,30,20,10,0.667,0.41,-3.15,,13.0,3.0,,12,2,,7,7,,2083,1976,,66.9,102.5,0.441,0.283,0.552,51.2,60.6,12.2,4.8,0.521,20.5,35.5,0.291
241,South Carolina,32,15,17,0.469,9.97,8.78,,5.0,11.0,,10,6,,2,8,,2190,2152,,66.7,101.9,0.321,0.367,0.522,49.6,56.0,12.5,9.7,0.502,18.4,37.7,0.197
242,South Carolina State NCAA,34,20,14,0.588,-10.41,-9.38,,14.0,5.0,,8,3,,8,9,,2386,2422,,69.2,101.0,0.361,0.301,0.481,52.5,44.6,10.0,10.0,0.442,16.4,42.0,0.243
243,South Florida,31,17,14,0.548,8.7,3.92,,8.0,8.0,,12,2,,4,10,,2393,2247,,75.1,101.5,0.387,0.305,0.538,51.3,61.5,13.6,9.8,0.513,19.6,32.3,0.248
244,Southeast Missouri State NCAA,31,24,7,0.774,4.41,-2.48,,14.0,4.0,,14,1,,7,5,,2154,1911,,67.6,102.0,0.394,0.332,0.54,50.8,51.2,8.9,12.9,0.503,19.3,33.3,0.277
245,Southeastern Louisiana,27,10,17,0.37,-13.0,-5.16,,5.0,13.0,,7,6,,3,11,,1606,1769,,,,0.351,0.371,0.505,49.0,56.5,,6.0,0.471,,33.6,0.237
246,Southern,29,18,11,0.621,-14.26,-14.41,,14.0,4.0,,10,2,,6,8,,2163,2115,,,96.7,0.473,0.24,0.511,47.5,39.7,13.1,6.2,0.476,22.4,37.1,0.301
247,Southern California,30,16,14,0.533,14.17,8.77,,9.0,9.0,,10,3,,4,8,,2342,2180,,73.5,105.4,0.365,0.283,0.542,50.7,61.5,12.4,9.8,0.509,17.5,36.9,0.254
248,Southern Illinois,33,20,13,0.606,7.53,4.29,,12.0,6.0,,10,3,,7,8,,2346,2239,,71.5,99.0,0.409,0.325,0.513,51.4,63.5,9.9,4.9,0.477,18.9,34.9,0.271
249,Southern Methodist,30,21,9,0.7,7.7,1.39,,9.0,5.0,,13,2,,7,6,,2318,2094,,72.1,105.8,0.399,0.322,0.493,52.6,51.8,12.7,8.5,0.457,13.8,41.3,0.259
250,Southern Mississippi,29,17,12,0.586,5.51,4.2,,7.0,9.0,,9,4,,5,7,,1921,1883,,68.7,95.6,0.434,0.269,0.514,50.7,49.4,9.8,12.0,0.467,20.9,35.4,0.305
251,Southern Utah,29,16,13,0.552,-3.14,-3.99,,10.0,6.0,,12,1,,2,11,,2112,2067,,,102.1,0.367,0.363,0.546,46.7,59.5,17.1,9.2,0.512,19.2,32.4,0.259
252,St. Bonaventure NCAA,31,21,10,0.677,9.45,5.29,,11.0,5.0,,11,2,,6,7,,2136,2007,,66.3,102.7,0.375,0.298,0.528,52.1,50.3,12.4,7.8,0.499,19.4,39.9,0.248
253,St. Francis (NY),30,18,12,0.6,-6.12,-7.98,,12.0,6.0,,8,4,,7,7,,2325,2249,,75.0,102.9,0.325,0.39,0.536,49.1,57.2,11.2,6.9,0.505,17.7,32.6,0.227
254,St. John's (NY) NCAA,33,25,8,0.758,14.26,6.96,,12.0,4.0,,16,1,,8,5,,2433,2192,,,,0.314,0.237,0.529,49.9,58.2,,7.6,0.501,14.8,,0.213
255,Stanford NCAA,31,27,4,0.871,25.65,7.12,,15.0,3.0,,12,2,,10,1,,2447,1850,,69.6,112.1,0.454,0.35,0.575,56.5,65.8,6.5,12.4,0.538,17.5,38.5,0.322
256,Stephen F. Austin,27,6,21,0.222,-12.81,-4.97,,3.0,15.0,,3,12,,3,9,,1834,1982,,71.6,94.4,0.36,0.349,0.526,46.5,58.0,12.3,8.4,0.497,21.9,31.0,0.239
257,Stetson,28,13,15,0.464,-11.94,-8.23,,8.0,10.0,,6,5,,7,8,,1912,1985,,,101.1,0.381,0.206,0.486,55.4,50.5,9.3,8.4,0.451,16.8,43.0,0.246
258,Stony Brook,29,6,23,0.207,-17.19,-2.38,,,,,3,9,,3,12,,1648,2069,,,84.0,0.348,0.368,0.478,45.8,56.3,10.8,5.8,0.445,23.5,29.0,0.224
259,Syracuse NCAA,32,26,6,0.813,17.67,6.2,,13.0,3.0,,17,1,,7,3,,2400,2033,,68.1,109.8,0.362,0.258,0.548,52.6,64.4,13.1,13.1,0.514,17.0,40.2,0.255
