Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
145,Memphis NCAA,30,22,8,0.733,14.35,6.58,,11.0,3.0,,16,1,,5,6,,2205,1972,,,,0.304,0.289,0.525,50.6,58.5,,13.1,0.507,17.2,,0.188
146,Mercer,29,15,14,0.517,-10.16,-6.82,,7.0,9.0,,7,5,,5,8,,2196,2243,,,,0.396,0.315,0.515,50.2,56.1,,9.6,0.477,17.7,,0.268
147,Miami (FL),28,15,13,0.536,7.77,7.42,,8.0,10.0,,12,4,,2,8,,1883,1873,,,,0.407,0.289,0.5,52.1,58.8,,11.1,0.469,20.2,,0.256
148,Miami (OH),29,21,8,0.724,10.61,0.82,,12.0,6.0,,12,2,,7,6,,2169,1854,,,,0.389,0.279,0.541,53.3,46.3,,8.5,0.506,16.2,,0.271
149,Michigan NCAA,32,20,12,0.625,15.02,8.55,,10.0,8.0,,13,2,,6,7,,2283,2076,,,,0.373,0.254,0.517,52.9,50.1,,8.9,0.483,19.3,,0.251
150,Michigan State,32,16,16,0.5,6.79,9.04,,9.0,9.0,,10,5,,6,9,,1986,2053,,,,0.353,0.218,0.497,55.2,54.9,,6.2,0.463,20.6,,0.235
151,Middle Tennessee,27,15,12,0.556,-5.0,-5.96,,9.0,7.0,,10,4,,5,7,,1998,1958,,,,0.41,0.237,0.54,51.6,53.2,,4.9,0.5,17.0,,0.29
152,Milwaukee,27,9,18,0.333,-6.36,-2.05,,5.0,11.0,,5,7,,4,10,,1912,1986,,,,0.365,0.281,0.506,47.7,50.5,,5.5,0.469,19.2,,0.25
153,Minnesota,32,19,13,0.594,8.67,6.92,,10.0,8.0,,12,5,,5,7,,2227,2170,,,,0.377,0.253,0.497,51.6,59.7,,8.6,0.466,18.0,,0.241
154,Mississippi,27,12,15,0.444,5.9,4.9,,6.0,10.0,,10,3,,1,10,,1887,1818,,,,0.368,0.28,0.48,52.1,56.9,,6.5,0.448,18.7,,0.232
155,Mississippi State NCAA,34,26,8,0.765,16.19,8.72,,10.0,6.0,,10,3,,7,4,,2484,2230,,,,0.388,0.303,0.569,54.4,59.0,,13.0,0.536,21.1,,0.276
156,Mississippi Valley State NCAA,29,22,7,0.759,-5.56,-11.92,,11.0,3.0,,9,1,,9,4,,2486,2218,,,,0.38,0.263,0.527,56.8,43.4,,7.8,0.504,18.0,,0.235
157,Missouri,33,18,15,0.545,7.17,5.08,,6.0,8.0,,14,2,,3,9,,2563,2494,,,,0.515,0.211,0.557,53.0,55.3,,7.2,0.514,19.6,,0.357
158,Missouri State,28,16,12,0.571,4.35,1.6,,11.0,7.0,,9,5,,6,6,,2096,2019,,,,0.366,0.255,0.534,51.1,64.0,,7.4,0.503,16.9,,0.247
159,Monmouth NCAA,30,20,10,0.667,-1.89,-5.56,,14.0,4.0,,11,3,,9,6,,2065,1955,,,,0.43,0.224,0.545,49.2,62.5,,9.9,0.507,17.7,,0.299
160,Montana,28,20,8,0.714,2.71,-3.13,,10.0,4.0,,15,1,,5,6,,2126,1924,,,,0.486,0.246,0.569,51.7,65.3,,8.3,0.53,19.8,,0.34
161,Montana State NCAA,30,21,9,0.7,7.48,-2.45,,11.0,3.0,,16,1,,5,7,,2425,2098,,,,0.344,0.314,0.579,53.5,69.8,,6.9,0.556,17.8,,0.234
162,Morehead State,27,7,20,0.259,-15.48,-1.56,,2.0,14.0,,7,7,,0,12,,1992,2227,,,,0.303,0.362,0.491,46.5,59.2,,7.1,0.458,17.7,,0.207
163,Morgan State,27,7,20,0.259,-19.34,-8.04,,6.0,10.0,,5,4,,2,16,,1853,2161,,,,0.289,0.289,0.468,42.9,59.5,,6.2,0.445,17.3,,0.176
164,Mount St. Mary's,29,21,8,0.724,0.83,-5.86,,16.0,2.0,,12,1,,9,7,,2193,1999,,,,0.248,0.371,0.543,46.1,59.7,,10.4,0.517,14.0,,0.179
165,Murray State,29,19,10,0.655,1.5,-2.9,,12.0,4.0,,10,3,,7,6,,2325,2126,,,,0.356,0.267,0.54,52.6,47.3,,9.5,0.503,16.1,,0.258
166,Navy,27,15,12,0.556,-10.02,-8.18,,9.0,3.0,,10,5,,5,6,,1772,1762,,,,0.346,0.223,0.474,55.1,55.4,,7.4,0.443,18.7,,0.218
167,NC State,31,15,16,0.484,14.08,7.98,,3.0,13.0,,9,7,,4,7,,2517,2318,,,,0.308,0.401,0.544,51.5,62.2,,8.4,0.511,15.9,,0.227
168,Nebraska,35,21,14,0.6,10.29,5.58,,4.0,10.0,,11,5,,4,7,,2808,2643,,,,0.429,0.236,0.558,50.6,60.4,,11.9,0.524,20.0,,0.296
169,Nevada,29,16,13,0.552,0.45,0.04,,9.0,9.0,,9,5,,6,7,,2119,2107,,,,0.398,0.327,0.515,51.0,54.2,,7.7,0.476,17.6,,0.271
170,Nevada-Las Vegas,26,10,16,0.385,-2.35,-0.5,,7.0,11.0,,9,6,,1,10,,1743,1791,,,,0.403,0.278,0.506,50.0,56.3,,3.5,0.488,19.1,,0.231
171,New Hampshire,27,6,21,0.222,-12.29,-4.03,,5.0,13.0,,4,8,,2,11,,2000,2223,,,,0.391,0.312,0.52,47.1,56.6,,5.4,0.482,19.3,,0.267
172,New Mexico NCAA,33,28,5,0.848,11.55,3.42,,14.0,4.0,,19,1,,8,3,,2567,2293,,,,0.452,0.321,0.586,51.7,57.9,,9.5,0.554,17.9,,0.316
173,New Mexico State,26,11,15,0.423,-3.13,0.48,,8.0,10.0,,8,6,,3,9,,1767,1833,,,,0.368,0.359,0.489,48.4,46.2,,6.7,0.451,16.0,,0.246
174,New Orleans NCAA,30,21,9,0.7,5.96,1.46,,14.0,4.0,,11,2,,8,5,,2178,2043,,,,0.378,0.307,0.538,52.6,57.6,,6.3,0.51,19.7,,0.25
175,Niagara,28,13,15,0.464,-8.08,-4.26,,6.0,8.0,,5,5,,4,8,,1780,1887,,,,0.395,0.289,0.495,48.7,59.4,,9.3,0.456,20.9,,0.263
176,Nicholls State,26,5,21,0.192,-15.73,-3.77,,5.0,13.0,,3,6,,2,13,,1724,2035,,,,0.371,0.247,0.472,46.9,47.6,,7.9,0.435,19.7,,0.24
177,North Carolina NCAA,32,21,11,0.656,18.02,11.42,,10.0,6.0,,11,3,,7,5,,2484,2273,,,,0.328,0.317,0.575,54.4,60.8,,9.6,0.555,16.6,,0.22
178,North Carolina A&T,27,10,17,0.37,-21.04,-11.25,,7.0,9.0,,8,5,,1,10,,1799,2014,,,,0.38,0.26,0.504,51.2,47.6,,14.8,0.476,22.7,,0.237
179,North Texas,28,15,13,0.536,-4.92,-5.71,,12.0,6.0,,9,3,,5,9,,1884,1867,,,,0.467,0.294,0.54,48.6,58.7,,5.7,0.506,19.0,,0.308
180,Northeastern,28,4,24,0.143,-15.7,-3.42,,2.0,16.0,,0,11,,3,12,,1823,2167,,,,0.359,0.216,0.466,48.7,41.3,,4.9,0.433,19.6,,0.226
181,Northeastern Illinois,27,14,13,0.519,-11.31,-10.39,,10.0,8.0,,9,3,,5,10,,2110,2074,,,,0.364,0.28,0.489,47.8,53.2,,6.3,0.458,15.6,,0.231
182,Northern Arizona,26,6,20,0.231,-13.09,-3.05,,3.0,11.0,,5,7,,1,13,,1727,1934,,,,0.335,0.267,0.511,49.9,57.1,,4.6,0.481,22.2,,0.221
183,Northern Illinois NCAA,30,20,10,0.667,4.37,-3.59,,10.0,6.0,,10,3,,7,6,,2249,1979,,,,0.362,0.314,0.534,54.5,57.1,,8.8,0.507,15.6,,0.238
184,Northern Iowa,27,14,13,0.519,2.68,1.05,,8.0,10.0,,9,5,,5,7,,2083,2039,,,,0.429,0.343,0.548,47.2,49.1,,7.6,0.509,17.9,,0.302
185,Northwestern,27,7,20,0.259,-3.72,5.95,,2.0,16.0,,3,10,,4,10,,1728,1989,,,,0.382,0.315,0.488,47.7,53.9,,6.2,0.454,18.4,,0.245
186,Northwestern State,26,5,21,0.192,-13.79,-6.23,,3.0,15.0,,3,9,,2,12,,1760,1957,,,,0.458,0.224,0.487,51.9,57.4,,5.4,0.437,18.9,,0.31
187,Notre Dame,27,9,18,0.333,5.99,10.65,,4.0,14.0,,6,7,,3,10,,1803,1929,,,,0.373,0.277,0.499,50.0,61.4,,6.9,0.472,20.3,,0.232
188,Ohio,30,16,14,0.533,4.21,2.55,,11.0,7.0,,10,3,,3,9,,2221,2150,,,,0.384,0.223,0.53,54.3,47.2,,11.6,0.493,18.4,,0.267
189,Ohio State,27,10,17,0.37,3.21,7.35,,3.0,15.0,,7,7,,2,10,,1808,1920,,,,0.403,0.225,0.517,49.1,56.7,,5.6,0.481,22.7,,0.269
190,Oklahoma NCAA,30,17,13,0.567,12.79,6.83,,8.0,6.0,,11,4,,5,6,,2371,2192,,,,0.318,0.296,0.53,52.7,56.1,,6.5,0.497,14.8,,0.225
191,Oklahoma State,27,17,10,0.63,12.08,6.08,,7.0,7.0,,12,3,,4,5,,1896,1725,,,,0.371,0.24,0.519,52.5,61.7,,5.7,0.505,17.8,,0.211
192,Old Dominion,31,18,13,0.581,-0.27,-0.24,,12.0,4.0,,9,3,,8,6,,2209,2209,,,,0.418,0.277,0.547,51.3,62.1,,13.1,0.512,20.2,,0.287
193,Oral Roberts,27,18,9,0.667,-0.31,-4.91,,,,,13,4,,7,5,,2044,1844,,,,0.368,0.29,0.564,52.0,62.4,,8.4,0.547,20.7,,0.232
194,Oregon,29,16,13,0.552,7.56,7.21,,9.0,9.0,,8,5,,6,6,,2212,2087,,,,0.427,0.339,0.53,51.7,56.6,,6.6,0.5,18.9,,0.276
195,Oregon State,27,4,23,0.148,-2.33,9.01,,2.0,16.0,,3,9,,1,11,,1518,1818,,,,0.354,0.308,0.483,44.2,55.7,,4.9,0.452,22.4,,0.223
196,Pacific,27,15,12,0.556,3.98,-0.56,,11.0,7.0,,11,2,,4,7,,1965,1833,,,,0.355,0.404,0.541,51.5,64.4,,9.5,0.517,17.7,,0.23
197,Penn State NCAA,28,21,7,0.75,17.08,6.33,,12.0,6.0,,14,0,,5,6,,2095,1794,,,,0.413,0.31,0.563,54.3,65.0,,11.7,0.532,18.9,,0.284
198,Pennsylvania,27,17,10,0.63,0.7,-4.86,,12.0,2.0,,9,2,,7,3,,1854,1704,,,,0.403,0.333,0.499,52.0,54.4,,8.8,0.464,13.5,,0.261
199,Pepperdine,28,10,18,0.357,-6.58,-0.84,,2.0,12.0,,2,8,,6,7,,1952,2093,,,,0.377,0.192,0.52,49.2,46.8,,7.7,0.49,19.7,,0.247
200,Pittsburgh,27,10,17,0.37,10.97,9.6,,5.0,13.0,,8,9,,2,7,,1948,1911,,,,0.344,0.351,0.511,48.7,61.2,,9.8,0.477,18.8,,0.234
201,Portland NCAA,30,19,11,0.633,1.75,-0.18,,7.0,7.0,,11,2,,4,8,,2287,2165,,,,0.322,0.24,0.515,47.6,57.7,,5.1,0.481,16.0,,0.226
202,Prairie View,27,4,23,0.148,-31.97,-5.97,,0.0,14.0,,4,7,,0,15,,2214,2696,,,,0.319,0.29,0.486,46.8,43.4,,3.2,0.464,20.0,,0.191
203,Princeton NCAA,29,22,7,0.759,2.53,-4.15,,12.0,2.0,,9,2,,8,4,,1714,1498,,,,0.346,0.481,0.577,48.9,58.1,,6.4,0.553,18.1,,0.238
204,Providence,30,18,12,0.6,12.84,9.44,,9.0,9.0,,11,5,,6,6,,2347,2245,,,,0.372,0.302,0.525,54.1,57.8,,8.3,0.485,17.3,,0.266
205,Purdue NCAA,32,26,6,0.813,17.25,8.5,,15.0,3.0,,13,1,,9,2,,2338,2058,,,,0.471,0.254,0.551,51.5,63.8,,8.4,0.516,18.8,,0.317
206,Radford,27,14,13,0.519,-7.36,-7.56,,8.0,6.0,,10,3,,4,9,,2016,1938,,,,0.288,0.251,0.551,50.1,47.7,,8.1,0.521,20.7,,0.211
207,Rhode Island,34,20,14,0.588,8.85,3.53,,8.0,8.0,,10,5,,8,8,,2599,2418,,,,0.372,0.292,0.521,48.8,57.0,,11.3,0.486,15.6,,0.253
208,Rice,28,14,14,0.5,0.76,1.76,,5.0,9.0,,7,5,,3,8,,1911,1939,,,,0.436,0.221,0.513,49.7,49.6,,7.2,0.477,17.4,,0.286
209,Richmond,28,8,20,0.286,-5.7,0.27,,3.0,13.0,,4,8,,2,12,,1925,2092,,,,0.345,0.306,0.537,50.3,51.8,,7.5,0.506,20.7,,0.237
210,Rider,30,19,11,0.633,-0.57,-5.27,,12.0,6.0,,11,2,,8,8,,2238,2097,,,,0.382,0.291,0.547,48.4,65.7,,10.9,0.508,17.1,,0.278
211,Robert Morris,28,5,23,0.179,-17.71,-7.08,,2.0,16.0,,3,9,,2,14,,1811,2064,,,,0.314,0.316,0.495,48.9,51.9,,2.9,0.461,20.4,,0.217
212,Rutgers,27,9,18,0.333,5.31,10.62,,6.0,12.0,,7,7,,1,10,,1926,2012,,,,0.37,0.325,0.507,47.5,54.8,,9.2,0.463,16.6,,0.267
213,Sacramento State,27,7,20,0.259,-14.28,-2.04,,2.0,4.0,,6,8,,1,11,,1817,2112,,,,0.346,0.357,0.483,49.0,51.9,,9.6,0.454,22.4,,0.219
214,Saint Francis (PA),27,13,14,0.481,-11.62,-5.99,,11.0,7.0,,7,4,,6,10,,1773,1925,,,,0.359,0.309,0.512,49.0,58.8,,7.6,0.473,21.8,,0.253
215,Saint Joseph's,32,19,13,0.594,7.38,4.16,,9.0,7.0,,10,2,,6,9,,2355,2252,,,,0.411,0.319,0.525,52.0,51.5,,5.7,0.481,16.8,,0.293
216,Saint Louis,30,16,14,0.533,4.89,4.53,,4.0,10.0,,13,3,,1,10,,1937,1924,,,,0.454,0.32,0.505,50.4,60.1,,3.8,0.461,17.3,,0.305
217,Saint Mary's (CA),27,12,15,0.444,-1.24,0.02,,5.0,9.0,,6,7,,5,7,,1938,1972,,,,0.44,0.444,0.55,49.1,69.4,,6.7,0.521,20.6,,0.287
218,Saint Peter's,27,15,12,0.556,0.26,-4.63,,5.0,9.0,,8,4,,6,7,,1834,1702,,,,0.336,0.204,0.53,54.0,57.8,,8.6,0.497,19.4,,0.235
219,Sam Houston,27,11,16,0.407,-7.63,-5.95,,9.0,9.0,,6,7,,5,8,,1977,2027,,,,0.445,0.332,0.55,49.2,72.7,,9.2,0.512,19.5,,0.308
220,Samford,27,16,11,0.593,-6.62,-7.74,,11.0,5.0,,10,2,,4,8,,1854,1770,,,,0.505,0.477,0.564,49.5,53.1,,5.0,0.511,16.6,,0.377
221,San Diego,28,14,14,0.5,-1.53,0.06,,6.0,8.0,,9,6,,4,7,,1906,1930,,,,0.444,0.311,0.547,47.4,61.7,,6.2,0.513,19.2,,0.3
222,San Diego State,29,15,14,0.517,4.01,3.05,,8.0,10.0,,11,4,,3,10,,2200,2154,,,,0.358,0.258,0.53,49.6,57.4,,5.5,0.491,18.0,,0.258
223,San Francisco,27,15,12,0.556,0.33,0.73,,8.0,6.0,,10,5,,3,6,,1758,1727,,,,0.445,0.281,0.529,51.6,55.9,,3.4,0.485,19.6,,0.312
224,San Jose State NCAA,30,13,17,0.433,-3.16,1.2,,9.0,9.0,,8,5,,2,8,,2161,2292,,,,0.435,0.215,0.51,49.9,54.0,,7.1,0.474,20.0,,0.284
225,Santa Clara NCAA,29,20,9,0.69,8.81,4.09,,10.0,4.0,,10,3,,6,4,,2054,1917,,,,0.429,0.327,0.523,51.4,58.7,,6.1,0.48,17.8,,0.299
226,Seton Hall,28,12,16,0.429,7.06,10.88,,7.0,11.0,,10,5,,1,9,,2054,2161,,,,0.399,0.236,0.495,47.5,50.1,,8.2,0.462,17.8,,0.255
227,Siena,27,5,22,0.185,-11.34,-2.38,,1.0,13.0,,4,10,,1,10,,1681,1923,,,,0.335,0.33,0.464,47.8,61.6,,5.0,0.428,18.7,,0.219
228,South Alabama,27,12,15,0.444,-2.91,-1.19,,7.0,11.0,,10,3,,0,10,,1547,1571,,,,0.363,0.21,0.502,51.9,58.3,,7.1,0.471,20.7,,0.236
229,South Carolina,31,19,12,0.613,11.0,6.23,,8.0,8.0,,16,2,,1,8,,2428,2280,,,,0.435,0.286,0.563,51.7,49.5,,8.4,0.527,18.2,,0.303
230,South Carolina State NCAA,30,22,8,0.733,-5.23,-13.09,,14.0,2.0,,13,0,,7,6,,2160,1927,,,,0.419,0.253,0.525,54.6,48.7,,11.2,0.495,17.9,,0.269
231,South Florida,28,12,16,0.429,3.62,3.4,,2.0,12.0,,7,5,,4,9,,1831,1824,,,,0.417,0.326,0.506,52.7,68.9,,9.9,0.47,19.5,,0.272
232,Southeast Missouri State,27,8,19,0.296,-12.22,-4.11,,5.0,11.0,,5,8,,2,11,,1905,2112,,,,0.282,0.28,0.504,47.8,51.3,,8.7,0.484,20.9,,0.173
233,Southeastern Louisiana,27,15,12,0.556,-8.17,-8.13,,11.0,5.0,,10,3,,5,8,,2296,2249,,,,0.344,0.354,0.519,51.3,50.1,,9.1,0.492,16.7,,0.223
234,Southern,28,17,11,0.607,-7.76,-11.76,,9.0,5.0,,9,2,,7,7,,2521,2375,,,,0.34,0.347,0.546,45.6,41.5,,4.4,0.52,15.4,,0.228
235,Southern California,30,11,19,0.367,2.31,7.98,,4.0,14.0,,7,7,,3,10,,2184,2354,,,,0.396,0.229,0.507,46.9,48.8,,9.8,0.467,17.8,,0.27
236,Southern Illinois,29,11,18,0.379,-2.04,1.63,,4.0,14.0,,5,8,,5,10,,2081,2181,,,,0.254,0.41,0.489,47.7,56.9,,6.4,0.466,15.2,,0.164
237,Southern Methodist,28,8,20,0.286,-2.38,5.12,,3.0,11.0,,6,6,,0,13,,1821,1945,,,,0.379,0.357,0.509,51.8,58.0,,5.9,0.485,20.0,,0.232
238,Southern Mississippi,27,12,15,0.444,3.9,5.79,,6.0,8.0,,7,7,,4,7,,1846,1881,,,,0.292,0.365,0.468,48.3,44.1,,7.5,0.436,14.3,,0.194
239,Southern Utah,28,15,13,0.536,-5.02,-3.89,,3.0,3.0,,10,3,,4,10,,2088,1965,,,,0.355,0.331,0.549,49.8,48.7,,4.1,0.521,16.0,,0.242
240,St. Bonaventure,28,10,18,0.357,-0.36,3.36,,4.0,12.0,,5,6,,4,10,,1774,1877,,,,0.35,0.278,0.442,51.5,42.5,,11.6,0.404,16.2,,0.225
241,St. Francis (NY),27,9,18,0.333,-16.79,-10.72,,3.0,15.0,,4,7,,4,11,,1807,1971,,,,0.368,0.283,0.522,50.9,49.2,,6.8,0.496,20.6,,0.234
242,St. John's (NY),27,11,16,0.407,7.51,9.96,,5.0,13.0,,7,8,,4,8,,2055,2121,,,,0.417,0.242,0.521,51.1,55.8,,8.3,0.476,18.1,,0.296
243,Stanford NCAA,29,20,9,0.69,14.85,6.33,,12.0,6.0,,12,1,,5,6,,2181,1934,,,,0.446,0.27,0.545,52.7,63.4,,4.2,0.492,16.2,,0.338
244,Stephen F. Austin,28,17,11,0.607,-6.42,-6.73,,11.0,7.0,,9,3,,5,6,,2231,2181,,,,0.409,0.349,0.523,51.6,61.9,,4.4,0.489,16.6,,0.27
245,Stetson,27,10,17,0.37,-11.99,-5.79,,6.0,10.0,,7,7,,2,10,,1833,1945,,,,0.315,0.323,0.542,48.8,57.9,,7.4,0.505,20.5,,0.236
246,Syracuse NCAA,38,29,9,0.763,18.99,11.35,,12.0,6.0,,15,1,,5,5,,2897,2607,,,,0.414,0.251,0.549,50.7,63.7,,10.1,0.511,17.9,,0.292
247,TCU,30,15,15,0.5,0.1,2.89,,6.0,8.0,,12,3,,2,7,,2519,2552,,,,0.359,0.256,0.508,49.0,56.5,,10.4,0.469,15.7,,0.251
248,Temple NCAA,33,20,13,0.606,11.08,9.3,,12.0,4.0,,10,4,,6,6,,1981,1922,,,,0.345,0.34,0.47,52.5,46.4,,8.5,0.44,15.6,,0.215
249,Tennessee,29,14,15,0.483,8.7,9.19,,6.0,10.0,,11,6,,2,8,,1813,1827,,,,0.443,0.311,0.525,50.8,62.4,,8.0,0.491,20.5,,0.289
250,Tennessee State,28,15,13,0.536,-6.66,-4.4,,11.0,5.0,,6,4,,6,8,,2086,2149,,,,0.293,0.276,0.507,53.0,47.6,,6.7,0.473,18.1,,0.208
251,Tennessee Tech,28,13,15,0.464,-6.81,-5.23,,7.0,9.0,,7,5,,4,9,,2220,2135,,,,0.384,0.294,0.526,52.6,55.3,,11.6,0.499,18.3,,0.245
252,Tennessee-Martin,27,13,14,0.481,-8.8,-4.59,,9.0,7.0,,10,2,,3,11,,2023,2054,,,,0.375,0.288,0.556,47.2,62.4,,3.2,0.528,20.4,,0.252
253,Texas NCAA,31,21,10,0.677,12.44,5.05,,10.0,4.0,,10,4,,8,4,,2535,2306,,,,0.358,0.348,0.501,50.5,47.9,,7.2,0.468,15.1,,0.238
254,Texas A&M,27,11,16,0.407,-0.69,0.46,,3.0,11.0,,7,4,,1,10,,1815,1846,,,,0.349,0.336,0.527,47.4,64.6,,9.2,0.495,20.7,,0.239
255,Texas Southern,26,11,15,0.423,-15.71,-7.84,,7.0,7.0,,6,5,,4,7,,2052,2191,,,,0.429,0.304,0.515,48.8,43.3,,10.4,0.467,15.8,,0.306
256,Texas State,26,11,15,0.423,-11.44,-6.19,,7.0,11.0,,7,5,,3,10,,1602,1674,,,,0.389,0.215,0.489,53.1,55.6,,4.7,0.453,20.8,,0.254
257,Texas Tech NCAA,32,30,2,0.938,14.86,2.11,,14.0,0.0,,13,0,,11,0,,2629,2221,,,,0.429,0.36,0.551,53.9,61.7,,8.2,0.521,14.7,,0.283
258,Texas-Rio Grande Valley,28,9,19,0.321,-5.53,-1.19,,6.0,12.0,,8,4,,0,13,,1699,1789,,,,0.355,0.274,0.474,49.0,55.4,,5.6,0.445,20.6,,0.22
259,The Citadel,26,10,16,0.385,-16.89,-6.11,,5.0,9.0,,7,6,,3,7,,1796,1956,,,,0.363,0.287,0.518,48.1,45.4,,10.0,0.485,18.1,,0.244
260,Toledo,32,18,14,0.563,2.58,1.85,,9.0,9.0,,11,6,,7,6,,2356,2249,,,,0.452,0.233,0.581,50.7,60.3,,4.0,0.537,17.9,,0.337
261,Towson,28,16,12,0.571,-2.14,-2.81,,11.0,7.0,,7,4,,9,7,,2102,2065,,,,0.296,0.188,0.525,50.3,48.6,,6.5,0.497,16.5,,0.204
262,Troy,27,11,16,0.407,-19.16,-11.64,,8.0,10.0,,9,3,,2,12,,2551,2619,,,,0.306,0.423,0.533,46.0,46.6,,5.6,0.502,14.7,,0.217
263,Tulane,32,22,10,0.688,11.43,4.86,,9.0,5.0,,12,2,,8,5,,2478,2268,,,,0.393,0.279,0.534,50.2,58.7,,12.5,0.51,17.8,,0.248
264,Tulsa NCAA,30,22,8,0.733,12.92,1.52,,12.0,6.0,,11,3,,8,4,,2292,1950,,,,0.479,0.302,0.529,55.3,63.4,,11.1,0.491,18.8,,0.317
265,UAB,30,16,14,0.533,3.66,3.69,,6.0,8.0,,11,3,,5,9,,2070,2051,,,,0.342,0.321,0.494,51.0,49.7,,8.8,0.461,16.3,,0.227
266,UC Irvine,27,15,12,0.556,0.63,-1.45,,11.0,7.0,,10,2,,4,9,,2026,1970,,,,0.502,0.348,0.548,48.7,58.8,,5.3,0.517,17.7,,0.324
267,UC Santa Barbara,26,11,15,0.423,-1.99,-0.96,,8.0,10.0,,6,7,,5,8,,1811,1838,,,,0.336,0.351,0.539,47.0,63.4,,6.5,0.507,18.3,,0.236
268,UCF NCAA,30,11,19,0.367,-10.0,-3.83,,6.0,10.0,,3,10,,5,7,,2243,2395,,,,0.358,0.319,0.546,49.1,55.8,,7.9,0.511,21.2,,0.255
269,UCLA NCAA,31,23,8,0.742,14.15,7.34,,16.0,2.0,,12,1,,9,4,,2399,2188,,,,0.425,0.185,0.588,54.4,56.6,,12.2,0.563,21.3,,0.287
270,UNC Asheville,28,18,10,0.643,-8.56,-7.81,,9.0,5.0,,8,5,,9,5,,2035,1935,,,,0.4,0.308,0.555,50.3,63.3,,8.3,0.525,20.4,,0.271
271,UNC Greensboro NCAA,30,20,10,0.667,-1.95,-7.18,,11.0,3.0,,10,1,,7,8,,2129,1972,,,,0.411,0.311,0.551,51.8,60.7,,10.1,0.525,19.1,,0.269
272,UNC Wilmington,29,13,16,0.448,-0.02,0.95,,9.0,7.0,,7,5,,3,10,,1666,1694,,,,0.377,0.312,0.482,48.9,56.6,,4.9,0.451,17.8,,0.235
273,UT Arlington,26,11,15,0.423,-11.09,-6.77,,7.0,11.0,,6,6,,3,9,,1868,1962,,,,0.447,0.277,0.535,49.8,61.3,,5.8,0.503,18.6,,0.291
274,Utah NCAA,34,27,7,0.794,18.52,6.42,,15.0,3.0,,14,1,,9,4,,2609,2171,,,,0.449,0.27,0.583,56.9,60.3,,8.2,0.531,17.7,,0.352
275,Utah State,33,18,15,0.545,0.65,0.0,,10.0,8.0,,12,3,,5,8,,2346,2245,,,,0.515,0.225,0.549,57.3,60.6,,5.1,0.511,20.3,,0.344
276,UTEP,28,13,15,0.464,3.63,4.59,,4.0,14.0,,10,6,,2,9,,2037,1992,,,,0.415,0.303,0.555,51.3,50.4,,6.0,0.517,15.5,,0.294
277,UTSA,28,14,14,0.5,-6.04,-4.69,,12.0,6.0,,8,5,,5,8,,2149,2187,,,,0.41,0.305,0.54,50.9,56.6,,8.1,0.505,20.0,,0.281
278,Valparaiso NCAA,32,21,11,0.656,-5.13,-9.2,,13.0,5.0,,10,2,,6,7,,2503,2346,,,,0.371,0.28,0.557,54.0,57.0,,4.9,0.532,17.6,,0.247
279,Vanderbilt,32,18,14,0.563,7.94,7.13,,7.0,9.0,,14,4,,3,8,,2421,2371,,,,0.377,0.289,0.538,49.3,52.4,,5.7,0.502,15.5,,0.263
280,Vermont,27,12,15,0.444,-9.95,-4.75,,10.0,8.0,,7,4,,5,10,,2012,2123,,,,0.365,0.365,0.515,46.2,53.2,,9.4,0.473,16.4,,0.263
281,Villanova NCAA,33,26,7,0.788,20.34,11.47,,14.0,4.0,,13,1,,7,3,,2492,2199,,,,0.398,0.32,0.553,51.5,62.7,,13.4,0.519,16.7,,0.278
282,Virginia,27,12,15,0.444,12.3,11.64,,6.0,10.0,,9,5,,3,8,,1875,1857,,,,0.351,0.33,0.509,50.9,46.3,,11.6,0.472,16.0,,0.244
283,Virginia Commonwealth NCAA,33,24,9,0.727,7.42,-0.09,,14.0,2.0,,14,1,,6,6,,2438,2190,,,,0.407,0.253,0.535,55.7,57.6,,9.7,0.507,19.7,,0.265
284,VMI,28,18,10,0.643,-3.4,-4.6,,10.0,4.0,,12,1,,5,8,,2358,2228,,,,0.321,0.335,0.527,49.7,48.5,,5.8,0.486,17.5,,0.242
285,Virginia Tech NCAA,29,23,6,0.793,11.52,4.25,,13.0,3.0,,13,1,,7,2,,2036,1825,,,,0.333,0.239,0.536,51.9,61.9,,8.2,0.505,15.4,,0.232
286,Wagner,27,10,17,0.37,-9.82,-7.78,,7.0,11.0,,4,6,,5,9,,1994,2049,,,,0.375,0.337,0.52,48.6,53.4,,10.7,0.476,17.7,,0.274
287,Wake Forest NCAA,32,26,6,0.813,18.26,10.72,,12.0,4.0,,16,0,,5,5,,2204,1963,,,,0.375,0.38,0.574,53.6,56.7,,13.6,0.545,19.0,,0.264
288,Washington,28,16,12,0.571,7.81,5.27,,9.0,9.0,,12,3,,4,9,,1960,1889,,,,0.382,0.257,0.507,49.7,59.0,,8.7,0.48,20.4,,0.238
289,Washington State,29,17,12,0.586,10.14,5.86,,8.0,10.0,,8,5,,8,7,,2192,2068,,,,0.382,0.278,0.556,50.3,57.7,,6.5,0.519,19.1,,0.277
