Rk,School,G,W,L,W-L%,SRS,SOS,Conf_W,Conf_L,Home_W,Home_L,Away_W,Away_L,Tm.,Opp.,MP,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
118,Illinois,33,12,21,0.364,8.95,11.53,7,13,9,6,1,9,72.7,75.2,40.5,25.7,55.5,0.463,6.48,19.7,0.33,17.3,23.5,0.735,10.5,36.5,13.7,5.85,3.67,15.6,18.5
119,Illinois State,33,17,16,0.515,-2.06,0.25,9,9,12,4,2,10,68.4,70.1,40.3,24.7,56.0,0.441,7.73,22.8,0.339,13.0,18.3,0.71,8.73,35.2,13.8,5.91,2.58,12.3,15.7
120,Illinois-Chicago,32,16,16,0.5,-3.15,-1.99,10,8,12,4,4,12,74.7,74.5,40.5,24.7,59.0,0.419,7.59,22.3,0.341,17.6,24.4,0.72,11.2,36.9,13.3,6.47,2.94,12.9,17.1
121,Incarnate Word,31,6,25,0.194,-18.93,-5.11,1,17,5,9,0,14,65.9,76.0,40.5,26.7,54.3,0.492,7.77,21.5,0.361,14.8,20.0,0.738,9.77,31.1,14.2,7.71,2.87,13.5,17.5
122,Indiana,35,19,16,0.543,13.82,10.1,8,12,15,6,3,9,71.5,67.8,40.6,24.6,58.8,0.419,7.43,22.4,0.331,11.1,17.2,0.649,10.4,35.3,13.5,5.83,3.86,12.5,18.4
123,Indiana State,31,15,16,0.484,-2.72,0.62,7,11,9,5,4,9,69.2,71.5,40.3,24.8,55.1,0.451,7.03,20.6,0.341,14.8,20.5,0.724,8.81,34.6,13.1,5.87,3.29,13.6,18.5
124,Iona NCAA,33,17,16,0.515,-4.78,-5.5,12,6,8,3,5,9,76.7,76.0,40.0,27.3,61.2,0.445,9.52,26.0,0.366,11.9,17.5,0.684,11.2,37.8,15.1,5.39,3.58,13.2,18.7
125,Iowa NCAA,35,23,12,0.657,14.27,9.84,10,10,14,4,4,6,78.3,73.9,40.4,26.9,60.1,0.448,8.03,24.7,0.324,11.9,17.3,0.69,10.4,34.8,15.6,6.57,2.77,13.1,20.6
126,Iowa State NCAA,35,23,12,0.657,18.07,9.3,9,9,12,4,5,6,76.9,68.1,40.0,25.1,59.9,0.418,7.89,23.5,0.336,10.1,14.1,0.717,11.1,34.7,12.5,5.23,2.63,12.6,16.3
127,IU Indy,33,16,17,0.485,-2.72,-3.04,8,10,11,4,3,13,76.0,73.6,40.0,26.1,58.3,0.448,8.36,23.0,0.364,13.0,18.5,0.701,9.45,32.8,13.7,7.0,4.21,13.9,18.8
128,Jackson State,32,13,19,0.406,-14.6,-9.33,10,8,9,4,3,14,61.7,65.8,40.2,21.7,51.6,0.42,6.66,19.1,0.349,15.8,22.7,0.698,8.66,34.6,11.8,7.47,3.72,13.9,17.2
129,Jacksonville,32,12,20,0.375,-8.27,-4.74,5,11,5,8,6,11,74.5,75.1,40.2,27.6,61.2,0.451,7.66,21.3,0.36,12.2,17.5,0.698,9.59,35.7,12.6,7.19,3.56,13.5,17.1
130,Jacksonville State,33,24,9,0.727,1.59,-5.47,15,3,11,1,10,7,78.0,69.2,40.8,24.2,58.5,0.413,8.18,24.2,0.338,12.6,17.2,0.733,9.24,33.4,11.8,6.58,2.55,15.0,18.2
131,James Madison,33,14,19,0.424,-8.52,-4.07,6,12,8,6,4,11,70.4,73.0,40.9,26.2,56.9,0.46,6.97,19.9,0.35,13.6,19.1,0.714,9.73,33.2,14.0,5.76,3.18,11.3,16.9
132,Kansas NCAA,36,26,10,0.722,18.35,12.79,12,6,16,0,3,8,75.7,70.1,40.4,24.9,61.1,0.408,8.58,25.6,0.336,11.7,17.0,0.686,10.7,35.1,13.1,6.58,3.42,12.6,17.2
133,Kansas City,32,11,21,0.344,-6.61,-1.55,6,10,8,5,3,13,69.4,73.2,40.3,25.8,55.4,0.465,7.31,20.1,0.363,14.3,20.3,0.704,10.2,36.4,13.3,5.38,3.28,14.6,17.6
134,Kansas State NCAA,34,25,9,0.735,15.39,9.18,14,4,13,2,7,5,65.8,59.6,40.0,21.1,50.8,0.415,6.85,21.8,0.314,10.5,15.6,0.674,8.21,32.3,11.5,6.26,2.79,14.8,16.5
135,Kennesaw State,32,6,26,0.188,-16.17,-1.04,3,13,6,8,0,15,63.4,76.7,40.2,28.3,60.8,0.466,8.03,22.7,0.354,12.0,17.1,0.703,10.3,38.2,15.9,7.22,3.84,12.3,16.5
136,Kent State,33,22,11,0.667,1.26,0.61,11,7,14,3,8,7,75.2,73.2,40.3,26.1,57.0,0.459,7.39,21.6,0.343,13.6,19.7,0.691,9.91,34.5,13.4,5.82,3.21,13.7,17.2
137,Kentucky NCAA,37,30,7,0.811,21.43,10.29,15,3,17,1,8,2,75.8,64.7,40.3,23.1,57.7,0.4,7.65,22.3,0.343,10.9,15.5,0.705,9.11,29.3,11.1,5.81,3.03,12.1,19.6
138,La Salle,31,10,21,0.323,-3.61,1.29,8,10,5,9,3,8,67.5,72.4,40.0,25.0,54.8,0.456,6.23,18.2,0.342,16.2,22.6,0.715,9.58,35.8,13.2,6.42,3.16,13.8,16.2
139,Lafayette,30,10,20,0.333,-11.17,-4.93,7,11,4,11,6,9,73.6,78.3,40.7,28.5,60.3,0.472,8.2,21.5,0.381,13.2,18.5,0.712,9.17,35.8,12.7,6.3,2.27,11.2,15.6
140,Lamar,33,20,13,0.606,-5.94,-7.22,12,6,13,2,6,10,78.7,70.4,40.6,24.8,56.5,0.44,7.24,21.3,0.339,13.5,19.2,0.704,9.09,31.9,14.9,6.36,3.58,15.8,20.5
141,Lehigh,31,20,11,0.645,-2.34,-4.46,12,6,11,3,9,8,80.0,77.8,40.3,27.3,63.5,0.43,9.1,26.9,0.338,14.2,19.3,0.733,10.6,34.9,15.6,7.03,3.65,11.4,18.1
142,Liberty NCAA,36,29,7,0.806,5.27,-3.88,14,2,16,1,11,3,73.7,61.4,40.0,21.9,52.6,0.417,6.42,19.8,0.324,11.1,16.3,0.677,8.33,30.7,10.1,5.39,2.69,13.4,15.6
143,Lipscomb,37,29,8,0.784,9.21,-1.2,14,2,14,3,14,4,83.1,70.2,40.0,25.1,60.2,0.417,7.54,23.6,0.319,12.4,16.6,0.749,8.19,33.2,12.4,6.51,3.76,15.1,19.7
144,Little Rock,31,10,21,0.323,-4.87,-2.07,5,13,7,9,3,12,74.2,75.9,40.3,25.5,58.0,0.44,8.97,25.4,0.353,15.8,22.3,0.71,9.71,34.5,14.0,5.65,2.55,14.2,20.9
145,Long Beach State,34,15,19,0.441,-4.57,-0.44,8,8,9,5,4,12,74.9,76.0,40.4,27.9,62.7,0.444,7.29,22.3,0.328,12.9,18.8,0.688,12.2,39.1,13.5,7.71,3.44,14.4,21.2
146,Long Island University,32,16,16,0.5,-8.99,-9.08,9,9,8,5,7,9,74.2,73.0,40.2,25.7,60.8,0.423,6.53,19.8,0.33,15.1,21.3,0.709,11.1,37.2,12.6,6.91,3.72,13.6,18.5
147,Longwood,34,16,18,0.471,-8.43,-6.62,5,11,10,5,5,12,70.8,70.8,40.4,23.7,56.8,0.417,9.41,27.9,0.337,13.9,18.4,0.757,8.53,34.1,13.2,5.76,3.24,12.6,17.3
148,Louisiana,32,19,13,0.594,-2.07,-1.51,10,8,10,4,7,7,81.6,80.5,40.3,28.2,61.0,0.463,8.0,21.7,0.368,16.0,21.8,0.734,11.3,38.0,12.8,6.31,2.97,15.2,19.5
149,Louisiana State NCAA,35,28,7,0.8,16.5,9.16,16,2,15,2,9,1,80.4,73.1,41.0,25.7,59.6,0.432,8.03,23.8,0.337,13.6,19.7,0.69,11.1,34.3,11.6,6.43,3.23,14.5,19.1
150,Louisiana Tech,33,20,13,0.606,0.95,-2.31,9,9,15,1,4,10,72.3,67.7,40.5,24.4,57.0,0.427,7.42,22.3,0.332,11.6,16.8,0.688,9.76,35.6,13.7,5.61,3.45,13.3,18.5
151,Louisiana-Monroe,35,19,16,0.543,0.81,-1.96,9,9,14,3,4,12,79.2,75.3,40.7,27.5,60.5,0.455,8.34,23.6,0.353,12.0,16.8,0.715,10.2,34.4,13.5,5.57,3.6,12.4,18.1
152,Louisville NCAA,34,20,14,0.588,17.28,11.04,10,8,14,4,5,6,74.6,68.4,40.6,24.1,59.0,0.408,7.03,21.9,0.32,13.1,18.9,0.695,9.71,34.6,11.5,5.74,3.44,11.2,19.2
153,Loyola (IL),34,20,14,0.588,3.99,-0.16,12,6,13,4,5,7,65.6,60.8,40.0,22.5,51.4,0.437,7.29,20.1,0.363,8.53,12.0,0.709,6.56,29.2,11.6,5.71,4.12,13.2,15.4
154,Loyola (MD),32,11,21,0.344,-9.13,-4.6,7,11,7,5,3,16,72.9,77.4,40.5,27.7,56.8,0.487,7.94,20.2,0.393,14.2,18.4,0.77,9.09,33.4,15.5,7.25,4.38,14.6,17.8
155,Loyola Marymount,34,22,12,0.647,2.93,0.9,8,8,12,4,8,7,67.0,62.5,40.0,21.0,50.1,0.42,6.76,21.4,0.316,13.7,17.9,0.762,7.79,29.6,13.8,5.76,3.62,14.4,18.5
156,Maine,32,5,27,0.156,-15.11,-4.21,3,13,3,9,2,18,62.1,71.0,40.9,23.7,51.9,0.456,9.47,24.8,0.383,14.2,20.0,0.71,8.56,33.3,15.3,7.19,2.41,13.1,15.4
157,Manhattan,32,11,21,0.344,-12.89,-7.32,8,10,4,9,4,11,57.3,62.8,40.2,20.3,46.8,0.434,7.09,19.6,0.362,15.1,21.3,0.709,8.97,33.3,12.1,6.28,3.56,14.8,17.6
158,Marist,31,12,19,0.387,-9.49,-7.53,7,11,4,7,6,11,67.3,69.3,40.3,23.5,52.8,0.445,8.97,25.2,0.355,13.3,19.0,0.702,8.35,32.7,13.2,5.65,3.19,12.7,17.5
159,Marquette NCAA,34,24,10,0.706,14.78,6.96,12,6,16,3,6,4,77.3,69.5,40.4,24.1,59.4,0.405,6.85,21.2,0.324,14.5,21.3,0.679,10.0,33.7,12.3,6.94,3.0,11.8,18.9
160,Marshall,37,23,14,0.622,-0.64,-0.61,11,7,16,3,6,10,80.5,80.5,40.4,28.9,63.2,0.458,7.92,22.3,0.355,14.7,20.5,0.718,11.7,41.9,12.9,6.46,2.59,16.0,17.3
161,Maryland NCAA,34,23,11,0.676,16.01,10.09,13,7,15,3,6,5,71.4,65.5,40.0,23.4,59.0,0.397,7.41,23.2,0.319,11.4,15.7,0.723,9.26,30.9,12.1,6.94,3.47,9.35,17.5
162,Maryland-Baltimore County,34,21,13,0.618,-5.85,-5.85,11,5,13,4,6,8,67.5,64.0,41.2,21.8,52.2,0.418,8.5,25.7,0.331,11.9,16.6,0.714,7.82,33.3,11.8,5.71,2.59,15.6,17.8
163,Maryland-Eastern Shore,32,7,25,0.219,-24.21,-7.91,5,11,5,7,2,17,57.3,71.6,40.2,24.6,53.9,0.456,8.88,23.9,0.371,13.6,19.9,0.684,10.3,37.1,14.7,6.44,3.19,12.7,16.0
164,Massachusetts,32,11,21,0.344,-3.02,-0.18,4,14,9,8,1,11,70.7,73.6,40.3,25.0,55.4,0.451,6.75,19.3,0.35,16.8,22.9,0.733,9.0,32.4,15.0,6.66,3.56,11.6,17.7
165,Massachusetts-Lowell,32,15,17,0.469,-8.28,-6.95,7,9,8,5,5,12,76.8,75.6,40.3,27.5,60.8,0.452,6.72,21.6,0.311,14.0,19.8,0.707,10.6,35.2,12.8,7.19,3.47,13.1,19.2
166,McNeese State,31,9,22,0.29,-14.41,-6.15,5,13,7,8,2,14,69.3,74.3,40.2,27.1,59.3,0.456,8.52,23.7,0.359,11.6,15.9,0.732,10.3,33.2,15.2,7.0,2.81,12.2,18.5
167,Memphis,36,22,14,0.611,10.7,5.09,11,7,17,2,3,8,80.1,74.4,40.3,25.5,60.3,0.423,7.64,23.8,0.322,15.9,22.6,0.701,11.2,35.9,14.8,7.83,4.53,16.2,21.0
168,Mercer,31,11,20,0.355,-2.86,-0.24,6,12,9,6,2,12,72.5,72.5,40.2,25.1,57.2,0.44,9.32,26.8,0.347,12.9,19.1,0.675,11.1,35.3,13.7,6.61,3.87,14.3,18.9
169,Miami (FL),32,14,18,0.438,9.39,8.7,5,13,11,5,0,10,71.8,71.1,40.2,26.6,59.0,0.451,8.13,23.3,0.349,9.72,13.4,0.727,10.2,36.3,14.2,5.69,2.84,13.6,17.0
170,Miami (OH),32,15,17,0.469,0.77,2.31,7,11,10,5,4,10,70.8,69.8,40.2,24.5,56.7,0.432,7.75,23.3,0.333,13.0,18.8,0.692,8.41,34.3,12.1,6.13,3.22,12.0,17.8
171,Michigan NCAA,37,30,7,0.811,21.82,10.55,15,5,17,1,7,4,69.6,58.3,40.0,22.2,56.0,0.397,4.89,16.8,0.291,8.95,13.5,0.663,8.65,34.4,10.2,3.97,3.27,11.7,15.1
172,Michigan State NCAA,39,32,7,0.821,24.93,12.34,16,4,15,1,8,4,77.6,65.0,40.3,23.2,61.0,0.381,7.18,22.7,0.316,11.4,16.8,0.679,10.4,31.7,12.1,6.23,3.0,10.2,17.8
173,Middle Tennessee,32,11,21,0.344,-6.09,1.44,8,10,9,5,2,11,66.9,72.3,40.0,25.2,58.4,0.432,8.09,23.6,0.343,13.8,19.4,0.709,9.72,34.9,13.3,7.66,3.25,12.3,15.9
174,Milwaukee,31,9,22,0.29,-8.9,-2.5,4,14,6,8,3,12,69.2,74.7,40.2,25.7,58.5,0.439,8.9,26.4,0.338,14.4,20.6,0.701,9.84,36.3,13.7,5.77,3.45,10.5,15.5
175,Minnesota NCAA,36,22,14,0.611,12.52,11.27,9,11,14,3,2,9,70.6,69.4,40.1,25.6,58.5,0.438,6.75,19.8,0.34,11.4,16.5,0.692,9.81,34.8,13.0,5.81,4.33,11.4,19.3
176,Mississippi NCAA,33,20,13,0.606,12.32,8.13,10,8,11,5,6,5,75.3,71.1,40.2,25.2,56.6,0.445,7.3,19.5,0.374,13.4,19.0,0.705,10.1,32.7,13.9,6.15,3.39,14.3,17.1
177,Mississippi State NCAA,34,23,11,0.676,15.96,9.07,10,8,14,3,5,5,77.3,70.4,40.3,24.9,57.0,0.438,7.44,20.8,0.357,13.1,18.3,0.715,10.1,31.9,12.6,5.85,3.59,13.5,16.4
178,Mississippi Valley State,32,6,26,0.188,-22.47,-6.99,4,14,6,6,0,20,64.3,78.1,40.2,28.0,60.5,0.464,8.78,22.8,0.385,13.2,19.1,0.692,11.0,40.0,15.1,5.97,4.13,12.3,18.9
179,Missouri,32,15,17,0.469,8.6,9.16,5,13,9,7,2,8,67.2,67.8,40.3,23.1,53.7,0.429,6.97,21.9,0.319,14.7,20.4,0.717,8.47,31.6,11.6,6.03,3.66,12.1,17.8
180,Missouri State,32,16,16,0.5,-1.2,-1.03,10,8,11,4,5,9,68.9,67.4,40.2,23.4,51.8,0.452,7.5,19.1,0.393,13.1,18.3,0.716,7.72,31.7,12.2,5.72,3.0,14.4,18.6
181,Monmouth,35,14,21,0.4,-10.66,-4.83,10,8,6,6,5,11,65.3,71.1,40.6,22.5,53.7,0.419,9.89,27.6,0.358,16.2,23.2,0.7,9.8,34.9,13.2,6.94,3.74,14.7,19.5
182,Montana NCAA,35,26,9,0.743,1.5,-5.05,16,4,12,2,9,5,76.1,68.5,40.1,23.5,54.5,0.432,6.74,19.9,0.339,14.7,19.6,0.75,8.17,31.3,10.7,5.57,2.77,13.5,17.5
183,Montana State,32,15,17,0.469,-7.91,-5.81,11,9,9,4,4,12,78.2,79.8,40.0,28.8,59.6,0.484,9.94,26.5,0.375,12.1,17.3,0.703,8.53,34.3,15.4,5.91,2.34,12.3,19.8
184,Morehead State,33,13,20,0.394,-7.73,-1.76,8,10,7,7,4,11,73.7,77.1,40.5,28.0,61.5,0.455,8.27,23.0,0.36,12.8,17.2,0.742,10.9,37.5,14.0,5.94,4.76,12.8,19.5
185,Morgan State,30,9,21,0.3,-15.98,-10.7,4,12,6,7,2,13,72.0,76.8,40.3,26.8,57.5,0.466,7.77,21.4,0.363,15.4,22.8,0.676,11.8,40.3,14.3,5.73,5.37,17.7,19.1
186,Mount St. Mary's,31,9,22,0.29,-14.57,-6.02,6,12,4,9,5,13,67.5,73.7,40.0,25.9,58.2,0.445,7.97,22.6,0.352,14.0,19.5,0.72,10.7,37.0,14.1,6.19,3.16,12.7,17.8
187,Murray State NCAA,33,28,5,0.848,8.96,-3.11,16,2,15,1,10,3,82.6,68.3,40.0,25.1,61.0,0.411,6.18,21.6,0.286,12.0,16.7,0.719,11.4,34.7,11.3,6.03,3.55,14.1,17.7
188,Navy,31,12,19,0.387,-10.09,-4.0,8,10,8,6,4,13,66.5,72.6,40.0,25.8,57.5,0.449,8.32,24.6,0.338,12.6,17.1,0.74,8.77,34.0,16.0,7.39,4.32,11.4,17.2
189,NC State,36,24,12,0.667,14.94,6.22,9,9,17,5,4,6,80.1,71.3,40.3,24.9,56.6,0.441,6.0,19.4,0.309,15.4,21.9,0.704,10.1,34.2,13.0,6.22,4.19,15.5,17.4
190,Nebraska,36,19,17,0.528,14.85,11.31,6,14,13,5,2,10,71.8,67.3,40.1,24.3,57.8,0.421,6.58,19.8,0.332,12.1,17.0,0.708,11.5,37.7,11.8,4.81,3.67,13.1,17.5
191,Nevada NCAA,34,29,5,0.853,16.0,2.68,15,3,15,0,9,3,80.1,66.8,40.0,24.0,58.4,0.411,7.74,23.3,0.332,11.0,16.3,0.676,9.18,34.9,12.4,4.65,2.5,13.6,21.1
192,Nevada-Las Vegas,31,17,14,0.548,1.58,0.48,11,7,10,6,6,5,73.4,72.3,40.3,26.2,58.4,0.449,7.1,19.9,0.357,12.8,18.5,0.692,9.65,34.0,13.0,6.32,2.45,12.3,18.8
193,New Hampshire,29,5,24,0.172,-18.66,-6.03,3,13,4,10,1,14,60.1,68.6,40.0,23.7,53.5,0.443,6.83,20.5,0.333,14.3,20.6,0.698,7.48,37.2,9.93,5.38,2.62,11.7,15.6
194,New Mexico,32,14,18,0.438,-0.55,1.61,7,11,9,7,4,9,76.3,76.7,40.0,27.2,60.2,0.451,7.19,20.3,0.355,15.2,22.1,0.686,9.97,37.2,15.3,6.97,3.28,13.7,20.4
195,New Mexico State NCAA,35,30,5,0.857,10.05,-2.38,15,1,16,1,10,1,78.1,64.5,40.1,22.5,53.8,0.419,7.2,21.6,0.334,12.3,17.5,0.702,6.74,28.7,8.83,4.97,1.89,13.1,20.4
196,New Orleans,33,19,14,0.576,-8.88,-6.47,12,6,12,4,5,9,72.2,70.5,40.8,24.7,56.4,0.438,6.12,19.1,0.32,14.9,21.2,0.705,11.4,35.8,13.4,7.94,4.21,17.5,18.2
197,Niagara,32,13,19,0.406,-11.33,-7.77,6,12,8,8,5,10,72.4,76.0,40.2,28.2,60.8,0.464,8.63,22.7,0.38,11.0,15.4,0.715,8.91,36.1,14.3,5.66,3.09,11.4,18.0
198,Nicholls State,31,14,17,0.452,-11.87,-6.98,7,11,9,4,3,13,72.9,74.3,40.3,26.7,60.4,0.443,6.39,20.5,0.311,14.4,20.5,0.703,11.9,40.0,14.8,4.84,3.26,13.7,14.0
199,NJIT,35,22,13,0.629,-3.63,-4.74,8,8,11,5,11,8,70.6,68.6,40.3,24.9,58.3,0.427,7.2,21.9,0.329,11.6,17.1,0.675,9.31,35.6,12.5,5.57,3.43,12.7,18.5
200,Norfolk State,36,22,14,0.611,-8.04,-8.74,14,2,11,2,9,8,73.7,69.5,40.6,23.1,56.5,0.409,7.75,23.6,0.329,15.6,23.3,0.671,10.3,36.3,13.2,4.86,3.28,15.6,19.0
201,North Alabama,32,10,22,0.313,-11.0,-1.69,7,9,8,4,2,18,67.0,73.7,40.2,25.6,56.4,0.453,7.25,20.9,0.347,15.3,21.8,0.702,8.53,37.5,13.2,6.44,4.56,12.8,16.8
202,North Carolina NCAA,36,29,7,0.806,23.94,11.35,16,2,14,2,11,1,85.8,73.2,40.1,26.0,62.4,0.416,9.17,27.4,0.335,12.1,17.8,0.679,8.92,33.8,14.1,6.72,4.72,13.9,17.5
203,North Carolina A&T,32,19,13,0.594,-11.24,-9.88,13,3,11,2,7,10,70.0,69.0,40.3,24.7,58.0,0.426,6.88,21.5,0.32,12.8,18.1,0.706,12.1,36.2,13.6,5.94,3.44,14.2,16.6
204,North Carolina Central NCAA,34,18,16,0.529,-11.53,-11.24,10,6,10,2,4,12,71.4,66.6,40.1,24.4,56.2,0.435,6.26,19.8,0.317,11.5,17.1,0.672,9.06,30.7,13.0,5.82,3.62,13.2,16.2
205,North Dakota,30,12,18,0.4,-8.78,-3.55,6,10,8,6,4,11,74.0,73.2,40.0,26.9,59.4,0.452,6.8,20.0,0.341,12.7,16.3,0.777,8.47,35.1,11.6,7.03,2.17,12.7,16.5
206,North Dakota State NCAA,35,19,16,0.543,-4.01,-2.07,9,7,10,3,4,9,73.0,72.6,40.3,26.9,58.4,0.461,7.46,20.6,0.362,11.3,15.1,0.749,8.11,33.3,12.2,5.17,2.71,9.8,16.6
207,North Florida,33,16,17,0.485,-3.47,-0.7,9,7,10,3,5,13,75.3,76.7,40.2,28.5,65.5,0.435,6.48,19.1,0.339,13.3,19.0,0.699,12.9,38.2,15.9,9.21,3.18,13.0,15.8
208,North Texas,33,21,12,0.636,-0.25,-3.48,8,10,12,4,6,7,69.8,62.9,40.2,21.8,53.5,0.407,6.21,19.8,0.313,13.2,19.8,0.668,8.94,33.2,10.7,6.52,4.0,13.7,16.1
209,Northeastern NCAA,34,23,11,0.676,3.95,-0.7,14,4,11,2,8,6,75.4,70.8,40.7,26.1,56.8,0.46,6.88,20.4,0.337,11.6,15.8,0.735,8.0,32.1,11.9,5.44,2.15,11.3,17.5
210,Northern Arizona,31,10,21,0.323,-10.75,-6.23,8,12,5,7,5,13,73.0,77.5,40.3,27.9,59.3,0.471,9.26,25.8,0.358,12.4,17.6,0.703,8.87,35.9,15.1,5.52,2.87,11.7,17.5
211,Northern Colorado,32,21,11,0.656,-3.92,-6.76,15,5,10,3,11,5,76.6,69.7,40.5,25.9,57.6,0.45,6.56,17.9,0.367,11.3,15.7,0.719,8.31,32.4,11.5,6.38,3.09,12.8,18.6
212,Northern Illinois,34,17,17,0.5,2.58,1.11,8,10,10,6,5,9,73.7,71.0,40.4,23.9,55.2,0.433,8.85,24.8,0.357,14.3,21.1,0.677,8.85,33.5,13.4,5.03,2.91,12.8,16.4
213,Northern Iowa,34,16,18,0.471,-1.54,0.62,9,9,9,5,3,9,65.1,65.6,40.0,23.3,53.0,0.44,6.85,20.3,0.337,12.1,16.8,0.72,7.18,32.8,11.4,6.5,2.41,12.1,16.1
214,Northern Kentucky NCAA,35,26,9,0.743,4.67,-2.39,13,5,17,1,7,7,78.5,68.9,40.3,23.8,56.8,0.42,6.97,22.2,0.314,14.2,19.8,0.72,9.06,32.6,12.2,5.89,3.8,13.3,18.0
215,Northwestern,32,13,19,0.406,9.97,9.16,4,16,10,8,1,9,65.9,65.1,40.3,23.2,55.3,0.42,5.19,17.7,0.293,13.4,18.8,0.714,9.03,36.2,13.1,5.75,3.25,12.0,17.1
216,Northwestern State,31,11,20,0.355,-17.06,-5.99,6,12,8,7,3,13,66.2,73.5,40.3,25.5,58.9,0.433,8.0,22.1,0.363,14.5,21.0,0.687,12.2,38.8,14.4,7.87,3.81,14.2,17.9
217,Notre Dame,33,14,19,0.424,7.97,8.28,3,15,11,8,1,9,68.7,69.0,40.0,26.1,60.8,0.429,7.39,22.3,0.331,9.39,13.3,0.708,11.5,39.0,12.8,4.94,2.88,10.9,16.1
218,Oakland,33,16,17,0.485,-2.27,-1.48,11,7,10,6,6,10,76.8,76.2,40.2,28.1,60.9,0.461,7.82,22.4,0.349,12.2,16.8,0.729,11.1,35.8,15.6,6.42,2.94,12.2,19.0
219,Ohio,31,14,17,0.452,-1.84,3.16,6,12,11,5,3,10,70.1,73.8,40.5,26.2,60.0,0.436,8.39,23.5,0.358,13.0,18.5,0.706,9.68,35.9,13.5,7.68,2.35,13.4,18.0
220,Ohio State NCAA,35,20,15,0.571,13.89,11.0,8,12,12,6,4,7,69.1,66.2,40.1,23.3,55.1,0.422,6.74,20.6,0.327,13.0,17.5,0.741,8.8,33.4,11.7,6.23,3.06,12.1,18.6
221,Oklahoma NCAA,34,20,14,0.588,15.3,12.21,7,11,11,4,5,7,71.3,68.2,40.1,25.1,61.6,0.406,8.47,25.4,0.333,9.59,14.3,0.672,10.8,36.9,12.5,6.62,3.68,12.0,17.2
222,Oklahoma State,32,12,20,0.375,8.09,11.53,5,13,8,7,2,10,68.1,71.5,40.2,24.7,57.6,0.428,8.63,24.4,0.354,13.6,18.1,0.748,10.4,36.1,13.6,5.88,3.38,11.8,16.4
223,Old Dominion NCAA,35,26,9,0.743,3.74,-1.18,13,5,14,2,8,4,65.7,60.8,40.0,21.1,53.9,0.391,7.09,21.9,0.324,11.7,17.5,0.667,8.71,34.3,11.1,4.83,2.46,12.1,16.4
224,Omaha,32,21,11,0.656,-2.32,-3.39,13,3,10,2,9,8,78.8,76.7,40.3,27.8,59.3,0.469,9.44,26.1,0.362,11.6,15.6,0.745,8.09,33.8,13.5,4.63,3.44,12.2,15.4
225,Oral Roberts,32,11,21,0.344,-9.34,-1.91,7,9,7,6,3,13,72.3,77.6,40.2,27.1,58.9,0.46,8.91,23.4,0.381,14.4,19.3,0.749,8.91,33.0,15.3,6.81,2.81,10.2,14.9
226,Oregon NCAA,38,25,13,0.658,13.95,6.13,10,8,13,4,5,7,70.0,62.2,40.3,21.2,53.3,0.398,7.03,24.2,0.29,12.7,18.1,0.702,9.76,32.9,11.7,5.18,2.71,13.8,16.6
227,Oregon State,31,18,13,0.581,7.84,4.29,10,8,10,5,6,5,73.4,69.8,40.3,24.6,56.9,0.432,7.94,21.3,0.373,12.7,19.1,0.668,10.2,32.9,12.8,6.06,2.71,11.9,19.4
228,Pacific,32,14,18,0.438,-2.46,1.97,4,12,9,7,5,10,66.8,70.0,40.3,23.7,51.0,0.464,7.94,22.1,0.359,14.8,21.1,0.702,6.97,31.0,11.6,5.94,3.84,13.2,20.0
229,Penn State,32,14,18,0.438,12.55,11.51,7,13,9,6,3,9,69.7,68.6,40.5,24.3,55.2,0.441,6.5,18.4,0.354,13.5,18.8,0.718,8.66,34.4,12.1,6.75,3.47,13.5,18.1
230,Pennsylvania,31,19,12,0.613,2.04,-0.76,7,7,10,4,8,5,72.6,68.3,40.8,25.7,59.4,0.432,6.52,19.5,0.335,10.4,15.2,0.684,9.26,35.8,10.4,6.45,2.81,13.5,17.5
231,Pepperdine,34,16,18,0.471,0.9,0.63,6,10,9,5,2,11,75.6,74.4,40.3,26.3,56.4,0.465,7.71,22.4,0.344,14.1,20.1,0.702,9.71,35.4,14.6,6.21,3.21,14.9,20.4
232,Pittsburgh,33,14,19,0.424,7.88,6.69,3,15,11,7,0,11,69.9,68.7,40.3,23.6,57.7,0.409,7.88,23.4,0.336,13.6,19.0,0.716,12.2,36.8,13.9,6.58,5.3,14.7,19.9
233,Portland,32,7,25,0.219,-10.8,0.51,0,16,6,11,1,12,64.9,74.7,40.3,25.9,58.3,0.445,8.75,23.7,0.369,14.0,19.7,0.714,10.2,37.4,15.8,6.44,3.41,11.2,19.5
234,Portland State,32,16,16,0.5,-8.95,-5.78,11,9,12,4,3,10,77.3,75.1,40.3,25.6,55.3,0.463,6.91,19.9,0.347,17.0,24.0,0.709,8.94,33.2,13.9,5.94,3.38,14.9,20.0
235,Prairie View NCAA,35,22,13,0.629,-7.29,-9.17,17,1,11,0,9,12,75.1,72.8,40.0,24.7,53.9,0.457,6.14,19.4,0.317,17.3,25.0,0.693,11.2,37.6,12.7,4.97,4.34,18.2,21.7
