Rk,School,G,W,L,W-L%,SRS,SOS,Conf_W,Conf_L,Home_W,Home_L,Away_W,Away_L,Tm.,Opp.,MP,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
118,Idaho State,30,7,23,0.233,-14.96,-5.28,5,15,5,8,2,14,64.4,71.5,40.2,25.5,54.5,0.468,6.67,19.8,0.336,13.8,18.8,0.734,8.47,32.9,11.5,6.8,2.63,11.2,19.4
119,Illinois NCAA,33,23,10,0.697,16.69,9.48,15,5,13,3,7,4,74.4,67.2,40.3,24.7,59.9,0.413,5.67,17.7,0.32,12.1,16.9,0.715,9.79,33.0,10.2,6.61,2.91,10.6,18.1
120,Illinois State,33,13,20,0.394,-0.78,0.74,5,13,11,6,1,11,74.2,74.7,41.1,26.5,60.2,0.441,7.73,22.5,0.343,13.9,18.6,0.748,10.5,34.8,13.3,7.27,2.52,12.4,16.4
121,Illinois-Chicago,30,14,16,0.467,-8.78,-6.37,9,10,6,6,8,8,72.0,72.9,40.5,26.6,57.9,0.459,5.8,15.7,0.369,13.9,19.3,0.721,8.93,35.5,11.5,6.77,2.1,12.0,14.6
122,Incarnate Word,32,7,25,0.219,-17.03,-4.34,3,11,5,10,1,11,67.0,76.4,40.0,28.4,57.4,0.496,7.47,20.5,0.364,12.1,17.0,0.71,9.78,35.4,13.9,6.63,2.38,12.7,16.5
123,Indiana NCAA,35,21,14,0.6,12.71,8.08,9,11,14,4,3,8,70.8,66.2,40.4,22.7,57.3,0.396,7.57,22.9,0.33,13.3,17.6,0.756,9.06,33.6,10.8,6.6,2.69,12.1,17.2
124,Indiana State,31,11,20,0.355,-3.49,1.94,4,14,8,6,2,11,70.5,71.9,40.8,26.4,60.2,0.439,7.77,21.9,0.354,11.3,15.1,0.752,7.84,34.9,12.5,6.45,3.32,11.4,15.1
125,Iona,33,25,8,0.758,5.47,-1.14,17,3,13,0,7,5,75.2,68.6,40.3,24.4,58.6,0.416,5.88,19.5,0.302,14.0,19.8,0.706,10.8,35.3,11.5,7.09,3.18,13.4,19.0
126,Iowa NCAA,36,26,10,0.722,18.9,6.87,12,8,15,3,6,6,83.2,71.2,40.3,26.4,60.3,0.437,7.19,21.9,0.329,11.3,15.8,0.711,10.8,35.9,14.4,5.25,2.89,13.6,17.8
127,Iowa State NCAA,35,22,13,0.629,12.38,9.33,7,11,14,5,4,6,65.6,62.5,40.3,21.7,51.1,0.425,5.63,19.5,0.289,13.5,18.8,0.718,8.97,33.3,11.6,7.29,4.03,16.6,17.0
128,IU Indy,29,3,26,0.103,-23.61,-6.5,1,16,2,11,1,13,52.4,67.1,40.0,23.0,51.5,0.446,7.48,21.2,0.353,13.7,18.5,0.743,9.83,32.8,12.1,7.62,3.0,13.2,14.6
129,Jackson State,30,11,19,0.367,-10.1,-5.6,9,9,6,3,5,15,61.0,65.5,40.2,23.3,54.2,0.43,5.17,16.0,0.322,13.7,19.8,0.691,9.27,33.7,11.3,6.6,3.47,12.1,14.5
130,Jacksonville,31,21,10,0.677,-2.06,-5.21,11,5,15,0,6,10,67.1,59.3,40.2,20.7,52.2,0.396,6.94,23.5,0.295,11.0,15.3,0.72,7.52,29.0,10.1,5.35,3.32,11.5,14.5
131,Jacksonville State NCAA,32,21,11,0.656,-0.19,-3.79,13,3,11,4,9,5,73.5,67.2,40.2,24.3,59.4,0.409,8.81,26.6,0.332,9.78,12.8,0.762,9.72,32.7,13.2,6.31,2.69,11.8,15.6
132,James Madison,29,15,14,0.517,-4.13,-1.1,6,12,9,6,5,6,75.1,73.2,40.5,26.3,59.4,0.443,8.93,27.2,0.328,11.7,15.7,0.741,10.8,36.0,15.3,6.17,2.79,15.4,17.2
133,Kansas NCAA,40,34,6,0.85,22.28,11.3,14,4,16,1,6,4,78.2,67.3,40.4,24.5,60.3,0.406,6.25,20.9,0.298,12.0,16.7,0.719,10.7,33.1,11.8,6.53,3.2,12.7,17.4
134,Kansas City,31,19,12,0.613,-5.49,-5.23,12,6,11,3,8,7,74.5,67.3,40.0,22.7,51.5,0.441,5.77,18.1,0.319,16.1,21.6,0.746,6.81,33.2,10.9,4.9,3.42,15.6,17.2
135,Kansas State,31,14,17,0.452,10.61,9.06,6,12,9,7,5,7,69.0,67.5,40.3,24.2,55.6,0.434,6.74,22.4,0.302,12.4,17.8,0.697,9.61,35.9,13.3,5.71,3.48,13.5,15.6
136,Kennesaw State,31,13,18,0.419,-4.51,-2.62,7,9,10,6,3,12,74.8,71.2,40.6,24.9,56.5,0.442,8.26,22.9,0.361,13.0,18.6,0.699,9.23,33.2,13.2,6.35,2.61,13.6,17.4
137,Kent State,34,23,11,0.676,-0.13,-3.07,16,4,11,4,8,5,71.3,65.2,40.0,22.2,53.9,0.412,7.38,23.6,0.312,13.4,19.2,0.697,8.82,31.7,11.7,6.38,2.38,13.5,17.1
138,Kentucky NCAA,34,26,8,0.765,20.9,8.02,14,4,18,0,6,5,79.4,66.6,40.3,24.6,59.4,0.414,6.56,21.3,0.308,10.9,15.1,0.721,9.0,30.4,11.5,6.0,2.94,12.2,16.1
139,La Salle,30,11,19,0.367,-3.5,0.54,5,13,8,7,2,10,67.5,71.5,40.5,25.5,58.7,0.434,7.73,21.5,0.36,12.9,18.2,0.707,9.77,36.4,14.4,6.57,2.9,11.6,15.6
140,Lafayette,30,10,20,0.333,-12.6,-6.67,7,11,6,9,4,11,67.8,72.8,40.8,27.1,58.8,0.462,7.93,21.4,0.371,10.6,15.4,0.692,10.2,37.2,14.0,5.63,2.4,11.5,13.7
141,Lamar,29,2,27,0.069,-15.86,-2.6,0,16,2,9,0,18,61.3,73.0,40.0,24.9,55.9,0.445,8.14,23.4,0.347,15.0,21.3,0.706,10.6,36.0,16.7,7.41,2.97,12.0,15.9
142,Lehigh,32,13,19,0.406,-10.82,-7.56,10,8,9,7,4,12,68.4,71.4,40.2,26.2,59.3,0.442,5.44,15.3,0.355,13.5,18.7,0.721,9.13,35.0,10.7,7.53,4.03,10.2,14.9
143,Liberty,33,22,11,0.667,1.86,-4.01,12,4,13,3,6,3,73.4,63.5,40.3,22.1,54.8,0.403,7.27,22.3,0.326,12.0,16.7,0.72,7.64,31.4,10.5,6.33,2.15,11.6,15.1
144,Lipscomb,33,14,19,0.424,-8.42,-3.29,6,10,9,6,3,13,74.0,76.8,40.0,28.2,65.2,0.433,9.76,26.6,0.367,10.6,14.7,0.723,10.8,36.2,14.6,7.06,4.15,10.0,16.9
145,Little Rock,28,9,19,0.321,-12.05,-0.73,3,11,6,7,1,10,66.7,73.1,40.7,26.5,56.4,0.471,8.25,22.2,0.371,11.8,16.8,0.701,9.5,35.1,15.2,6.21,2.61,14.4,17.1
146,Long Beach State,33,20,13,0.606,-0.65,0.35,14,3,11,3,6,7,73.8,73.0,40.5,26.4,59.4,0.445,8.06,23.4,0.345,12.1,16.3,0.743,9.12,34.7,14.1,6.39,2.82,14.5,19.4
147,Long Island University,30,16,14,0.533,-7.62,-7.03,12,6,12,1,4,13,74.8,73.5,40.3,25.9,62.8,0.412,8.27,26.2,0.316,13.4,18.7,0.717,11.5,38.4,13.3,7.07,2.73,13.7,16.5
148,Longwood NCAA,33,26,7,0.788,-0.35,-6.11,15,1,16,1,7,5,75.7,65.8,40.3,23.9,55.1,0.434,7.67,23.9,0.32,10.3,14.0,0.738,7.58,30.4,11.9,5.79,3.73,14.2,18.2
149,Louisiana,31,16,15,0.516,-2.71,-2.91,8,9,7,6,6,8,71.1,69.4,40.3,24.1,58.7,0.41,6.26,19.4,0.322,14.9,20.1,0.743,10.0,33.9,12.1,8.29,3.16,13.1,18.6
150,Louisiana State NCAA,34,22,12,0.647,17.45,8.3,9,9,15,2,3,8,72.6,63.4,40.3,21.0,54.5,0.386,7.15,25.4,0.282,14.2,20.6,0.69,11.1,34.8,11.4,7.18,3.44,17.8,16.7
151,Louisiana Tech,34,24,10,0.706,5.23,0.11,12,6,13,3,8,5,75.2,68.0,40.0,24.4,59.1,0.413,7.65,23.1,0.332,11.5,15.8,0.731,10.0,35.7,12.4,6.41,3.03,13.6,17.2
152,Louisiana-Monroe,31,13,18,0.419,-8.7,-2.59,5,13,8,7,5,10,72.5,74.3,40.5,26.3,58.5,0.45,8.39,23.6,0.356,13.4,19.3,0.691,11.4,37.0,15.1,7.35,3.87,14.1,15.5
153,Louisville,32,13,19,0.406,4.23,7.01,6,14,8,8,2,10,67.3,70.1,40.3,25.2,57.6,0.437,7.66,21.9,0.349,12.1,17.3,0.703,8.75,35.3,13.2,6.41,3.16,11.1,15.1
154,Loyola (IL) NCAA,33,25,8,0.758,13.39,2.93,13,5,12,2,8,3,72.8,61.5,40.6,22.0,53.6,0.41,6.36,20.6,0.309,11.2,15.3,0.732,7.94,31.2,9.18,5.76,3.55,13.5,17.1
155,Loyola (MD),30,14,16,0.467,-8.4,-7.95,8,10,10,3,3,12,66.1,65.7,40.3,23.6,53.5,0.441,6.87,20.2,0.34,11.5,16.0,0.719,8.37,33.4,12.9,6.47,2.8,14.0,14.6
156,Loyola Marymount,29,11,18,0.379,-1.93,3.25,3,12,6,7,3,9,69.3,74.1,40.3,26.6,55.3,0.48,7.34,20.4,0.36,13.6,17.5,0.779,8.21,32.3,14.7,6.45,3.45,12.6,18.6
157,Maine,29,6,23,0.207,-18.38,-5.34,3,15,5,9,1,14,62.4,71.1,40.0,25.4,54.4,0.468,7.21,19.3,0.374,13.0,17.9,0.73,9.14,35.6,12.6,6.55,2.55,12.9,13.4
158,Manhattan,30,15,15,0.5,-7.64,-3.85,8,12,8,5,4,9,70.9,72.6,40.5,26.2,56.7,0.462,6.33,18.9,0.336,13.9,19.7,0.707,10.3,33.7,14.7,7.6,2.6,14.5,19.4
159,Marist,30,14,16,0.467,-4.26,-4.86,9,11,7,6,7,9,68.8,68.2,40.5,24.1,58.1,0.415,7.93,23.8,0.334,12.0,16.5,0.728,9.73,35.1,13.2,5.97,3.2,11.4,15.7
160,Marquette NCAA,32,19,13,0.594,11.36,8.96,11,8,13,3,4,7,74.0,71.6,40.3,25.8,62.5,0.412,7.19,22.5,0.32,12.9,18.4,0.703,12.5,39.4,14.5,7.0,3.19,13.7,15.1
161,Marshall,33,12,21,0.364,-4.57,0.14,4,14,8,9,3,11,74.0,76.5,40.0,28.0,62.2,0.451,7.33,21.5,0.342,13.1,16.8,0.777,10.2,38.2,12.7,7.67,2.48,13.3,14.5
162,Maryland,32,15,17,0.469,9.34,9.12,7,13,10,8,3,7,70.9,70.7,40.3,25.8,59.7,0.433,8.25,23.2,0.355,10.8,14.7,0.738,9.81,35.1,13.5,5.63,3.31,10.9,18.1
163,Maryland-Baltimore County,32,18,14,0.563,-6.06,-6.51,11,7,11,4,6,10,73.7,72.1,40.2,28.2,61.7,0.457,7.84,22.6,0.347,7.88,12.0,0.658,9.81,36.2,12.9,5.63,2.44,11.5,16.9
164,Maryland-Eastern Shore,27,11,16,0.407,-13.1,-7.14,6,8,6,4,5,11,65.9,66.4,40.4,23.3,53.8,0.432,6.85,20.8,0.33,13.0,19.0,0.686,9.56,35.5,12.7,6.96,3.15,17.4,16.1
165,Massachusetts,32,15,17,0.469,-0.67,1.7,7,11,10,5,3,8,75.7,78.1,40.5,28.8,59.3,0.485,7.94,21.2,0.374,12.6,17.3,0.728,9.84,35.1,16.5,5.94,2.66,12.6,17.3
166,Massachusetts-Lowell,31,15,16,0.484,-7.08,-6.65,7,11,8,6,6,9,70.7,65.8,40.3,23.3,56.8,0.41,6.81,19.0,0.358,12.4,17.2,0.72,9.77,34.8,10.2,6.03,3.71,13.9,15.2
167,McNeese State,33,11,22,0.333,-11.76,-5.04,4,10,6,5,2,13,78.2,77.4,40.9,26.9,60.1,0.448,7.15,20.9,0.343,16.4,22.6,0.724,10.0,34.6,13.9,8.33,3.0,14.8,18.6
168,Memphis NCAA,33,22,11,0.667,14.67,7.86,13,5,13,2,5,6,75.2,68.3,40.0,23.4,58.8,0.397,8.06,25.2,0.32,13.5,19.5,0.694,11.7,32.7,13.3,9.18,3.55,14.5,18.5
169,Mercer,33,16,17,0.485,-3.41,-1.15,8,10,10,4,4,11,70.5,70.5,40.3,25.4,56.9,0.447,8.18,23.7,0.346,11.5,15.8,0.729,8.91,32.2,13.2,7.03,2.64,11.1,15.0
170,Merrimack,30,14,16,0.467,-10.86,-6.82,9,8,7,7,7,9,61.4,64.4,40.3,22.9,53.3,0.429,6.0,18.2,0.33,12.6,17.7,0.711,11.8,37.9,13.7,6.03,2.97,14.9,14.4
171,Miami (FL) NCAA,37,26,11,0.703,11.22,7.62,14,6,10,5,10,2,73.9,70.4,40.1,26.5,57.7,0.459,7.7,22.3,0.345,9.73,14.3,0.679,10.2,35.4,15.2,5.14,3.38,13.9,15.4
172,Miami (OH),32,14,18,0.438,-6.35,-4.14,8,12,9,8,5,9,75.3,73.5,40.3,26.2,58.8,0.446,8.38,24.1,0.348,12.7,17.4,0.728,10.2,36.4,13.2,6.22,2.94,12.5,16.4
173,Michigan NCAA,34,19,15,0.559,14.26,11.02,11,9,10,5,5,7,72.6,69.4,40.0,25.9,58.7,0.441,6.62,20.4,0.324,11.0,15.0,0.734,8.18,30.3,11.1,5.44,3.24,9.94,15.9
174,Michigan State NCAA,36,23,13,0.639,13.18,9.96,11,9,12,3,5,6,72.3,69.0,40.0,25.0,59.4,0.421,7.06,22.3,0.316,11.9,16.8,0.708,9.97,32.8,12.9,6.33,3.36,10.4,16.9
175,Middle Tennessee,37,26,11,0.703,4.5,-1.16,13,5,15,0,5,9,74.9,67.2,40.8,23.0,55.6,0.413,6.38,20.6,0.309,14.8,19.8,0.747,10.2,33.9,10.2,6.35,3.19,14.7,17.4
176,Milwaukee,32,10,22,0.313,-13.19,-6.32,8,14,6,10,4,10,64.8,70.8,40.0,24.4,60.9,0.401,8.41,25.1,0.335,13.5,17.6,0.764,11.4,36.9,13.0,6.66,3.13,10.2,14.8
177,Minnesota,30,13,17,0.433,5.93,8.13,4,16,8,7,3,9,67.0,69.2,40.3,26.4,58.2,0.454,6.8,20.2,0.337,9.53,13.6,0.703,9.3,37.5,13.4,4.83,3.7,10.4,14.8
178,Mississippi,32,13,19,0.406,6.72,7.25,4,14,10,8,2,7,68.1,68.7,40.5,25.5,56.0,0.455,6.53,20.3,0.323,11.1,15.7,0.709,8.75,34.2,15.2,6.88,3.28,13.1,15.9
179,Mississippi State,34,18,16,0.529,11.83,7.6,8,10,14,3,1,10,70.5,66.2,40.4,23.8,55.3,0.43,7.35,23.1,0.319,11.4,15.6,0.726,8.65,30.5,13.8,7.09,3.24,13.1,16.8
180,Mississippi Valley State,28,2,26,0.071,-22.15,-6.4,2,16,0,11,2,15,67.2,83.0,40.9,30.0,59.7,0.503,7.43,18.6,0.399,15.5,21.7,0.712,11.3,43.0,15.6,6.82,3.64,15.3,16.9
181,Missouri,33,12,21,0.364,2.94,9.1,5,13,8,8,2,10,65.5,70.5,40.2,24.8,56.0,0.443,7.0,19.8,0.353,13.8,19.8,0.696,10.2,33.4,12.0,7.3,3.61,12.3,16.1
182,Missouri State,34,23,11,0.676,8.29,1.05,13,5,12,4,8,5,77.3,68.9,40.3,24.6,58.6,0.42,7.41,22.4,0.332,12.2,16.2,0.755,8.21,32.3,10.8,5.24,2.91,10.7,17.0
183,Monmouth,34,21,13,0.618,-0.39,-1.68,11,9,9,5,10,7,68.6,67.3,40.3,23.1,56.7,0.407,7.47,23.1,0.323,13.6,19.1,0.713,10.1,35.1,11.6,5.44,3.18,12.0,18.7
184,Montana,32,18,14,0.563,-6.48,-6.21,11,9,14,3,4,10,72.2,66.9,40.2,23.2,52.6,0.44,5.66,15.9,0.356,14.9,20.6,0.726,8.13,33.9,10.1,4.13,2.78,13.2,18.0
185,Montana State NCAA,35,27,8,0.771,-0.26,-5.54,16,4,13,1,9,6,76.5,69.3,40.4,24.0,56.1,0.428,6.51,19.8,0.329,14.7,19.6,0.752,7.8,31.0,9.6,6.46,2.8,12.9,19.9
186,Morehead State,34,23,11,0.676,0.79,-3.43,13,5,12,2,8,8,70.0,63.5,40.1,23.9,58.6,0.408,6.32,19.4,0.327,9.32,13.6,0.688,10.2,33.0,12.1,7.53,3.18,12.1,15.9
187,Morgan State,28,13,15,0.464,-12.62,-8.12,7,6,8,3,3,10,75.0,72.3,40.2,24.4,55.8,0.436,7.32,21.2,0.345,16.3,23.2,0.702,9.96,36.2,12.1,7.57,3.93,19.2,17.8
188,Mount St. Mary's,30,14,16,0.467,-8.2,-7.2,9,7,8,5,6,11,66.1,65.3,40.3,24.1,56.2,0.429,6.2,18.7,0.331,10.9,14.6,0.744,9.6,33.0,11.1,7.0,2.7,12.3,16.0
189,Murray State NCAA,34,31,3,0.912,9.87,-3.07,18,0,15,0,11,1,79.1,63.2,40.1,23.2,56.2,0.412,6.82,22.8,0.3,10.1,14.8,0.679,8.88,31.3,10.3,5.38,3.94,13.9,16.8
190,Navy,32,21,11,0.656,-2.94,-6.36,12,6,9,6,11,5,65.0,60.1,40.3,21.2,52.1,0.406,6.53,19.9,0.328,11.2,16.4,0.685,8.19,31.4,12.0,6.97,3.38,13.5,16.8
191,NC State,32,11,21,0.344,3.77,6.37,4,16,7,10,3,7,73.0,75.6,40.8,27.7,58.7,0.472,7.31,20.3,0.359,12.8,17.3,0.743,10.4,37.6,14.6,5.59,4.19,12.7,16.8
192,Nebraska,32,10,22,0.313,3.0,8.25,4,16,7,12,3,8,73.3,78.5,40.8,28.1,63.2,0.445,8.84,25.5,0.347,13.4,18.6,0.723,11.7,40.1,14.3,7.09,3.75,13.4,18.2
193,Nevada,31,13,18,0.419,3.71,6.07,6,12,7,7,3,9,72.5,73.7,40.0,26.0,59.0,0.441,9.26,25.9,0.357,12.3,17.0,0.722,8.9,34.4,14.5,6.0,2.68,13.0,18.2
194,Nevada-Las Vegas,32,18,14,0.563,7.2,4.58,10,8,14,4,4,7,69.9,65.6,40.0,23.0,56.1,0.409,7.34,23.4,0.314,12.3,17.1,0.719,9.06,35.0,12.3,5.06,2.88,11.5,16.9
195,New Hampshire,28,15,13,0.536,-6.32,-7.21,10,8,10,4,5,9,68.8,65.0,40.0,23.6,54.8,0.431,7.36,21.6,0.34,10.3,13.8,0.751,7.0,31.6,9.71,4.93,2.61,9.46,15.3
196,New Mexico,32,13,19,0.406,1.25,4.32,5,12,11,7,2,9,74.3,75.3,40.3,27.0,59.2,0.456,6.59,20.3,0.325,14.8,20.2,0.733,9.91,37.7,14.0,6.0,3.19,13.2,17.8
197,New Mexico State NCAA,34,27,7,0.794,7.11,1.24,13,4,13,2,9,3,72.5,64.6,40.1,22.6,58.1,0.389,7.47,24.8,0.301,12.0,16.0,0.747,9.12,31.1,11.2,6.88,2.06,11.9,18.8
198,New Orleans,32,18,14,0.563,-7.88,-7.16,10,4,12,2,3,10,77.2,74.5,40.3,26.6,62.2,0.428,7.56,24.6,0.307,13.8,19.9,0.693,11.8,37.6,15.0,7.06,3.75,15.4,19.7
199,Niagara,30,14,16,0.467,-3.09,-2.98,9,11,7,4,5,10,67.4,65.5,40.5,23.5,56.5,0.416,6.9,20.8,0.332,11.7,15.6,0.746,8.9,34.1,12.3,5.1,2.83,11.5,16.1
200,Nicholls State,33,21,12,0.636,-3.62,-5.9,11,3,11,1,7,8,78.5,71.3,40.3,24.7,59.5,0.416,7.42,22.2,0.335,14.4,20.2,0.713,11.2,36.8,13.4,5.64,2.52,15.3,14.8
201,NJIT,29,11,18,0.379,-14.63,-6.17,6,12,6,8,5,10,63.0,70.0,40.5,25.6,59.0,0.433,8.03,24.0,0.335,10.9,15.6,0.695,9.69,37.3,13.8,6.79,3.28,11.6,16.9
202,Norfolk State NCAA,31,24,7,0.774,-3.91,-9.3,12,2,11,0,7,6,74.3,64.4,40.0,22.2,58.3,0.38,7.68,26.3,0.292,12.4,19.3,0.644,10.4,33.6,12.2,5.77,3.26,13.7,18.2
203,North Alabama,30,9,21,0.3,-11.33,-3.21,2,14,6,7,3,12,69.4,68.5,40.3,23.6,55.8,0.423,6.1,18.8,0.324,15.3,22.0,0.694,10.0,38.9,10.6,6.07,3.83,14.9,14.2
204,North Carolina NCAA,39,29,10,0.744,15.5,8.89,15,5,15,2,8,3,77.9,71.3,40.4,26.9,63.2,0.425,7.72,22.9,0.337,9.82,13.5,0.725,8.18,32.7,12.8,6.64,3.56,9.69,16.5
205,North Carolina A&T,32,12,20,0.375,-9.91,-4.46,6,10,7,4,3,13,67.7,70.3,40.3,24.0,56.0,0.429,7.88,23.0,0.342,14.4,20.4,0.703,10.5,36.5,13.9,6.81,2.38,13.9,15.6
206,North Carolina Central,31,16,15,0.516,-11.39,-7.47,8,5,9,2,5,11,72.8,68.4,40.5,22.7,53.6,0.423,7.19,22.5,0.319,15.8,22.4,0.709,9.81,33.0,12.5,6.97,4.45,16.8,19.1
207,North Dakota,31,6,25,0.194,-16.57,-5.26,2,16,4,11,1,13,70.3,78.8,40.2,29.3,60.0,0.488,7.97,21.5,0.37,12.3,17.7,0.694,8.71,36.3,13.6,6.35,3.06,9.94,18.7
208,North Dakota State,33,23,10,0.697,-1.6,-4.66,13,5,12,3,9,6,74.8,68.7,40.6,25.6,61.0,0.42,6.36,19.9,0.32,11.1,14.9,0.744,8.12,32.7,9.73,5.42,2.21,9.15,17.6
209,North Florida,31,11,20,0.355,-8.35,0.08,7,9,7,5,4,15,68.5,71.2,40.3,26.8,63.4,0.423,6.06,19.0,0.319,11.5,16.9,0.685,13.9,39.5,14.1,8.26,2.87,12.0,16.2
210,North Texas,32,25,7,0.781,8.98,1.28,16,2,13,3,9,1,65.1,55.7,40.3,20.4,49.4,0.414,4.19,14.7,0.285,10.7,15.7,0.678,7.75,29.5,8.19,5.81,2.5,12.1,17.1
211,Northeastern,31,9,22,0.29,-6.0,-1.19,2,16,6,8,0,12,64.3,69.1,40.3,25.5,56.3,0.454,7.13,20.8,0.343,10.9,14.4,0.756,7.42,30.0,11.8,7.32,2.23,10.3,16.1
212,Northern Arizona,32,9,23,0.281,-13.5,-4.1,5,15,5,11,3,11,67.5,73.3,40.3,25.9,57.0,0.455,7.41,20.5,0.361,14.1,19.4,0.727,7.66,33.7,11.8,5.91,3.03,9.72,16.4
213,Northern Colorado,38,22,16,0.579,-4.53,-3.67,13,7,9,4,8,9,77.9,76.9,40.4,28.2,61.3,0.459,7.53,20.3,0.37,13.1,17.9,0.731,8.16,33.6,10.9,6.16,2.24,9.84,17.5
214,Northern Illinois,30,9,21,0.3,-10.5,-3.07,6,14,3,8,6,11,64.1,71.5,40.2,24.5,54.8,0.447,6.47,20.0,0.323,16.1,22.3,0.725,9.93,36.3,13.3,6.43,4.63,13.6,17.2
215,Northern Iowa,32,20,12,0.625,5.79,3.43,14,4,10,4,9,5,74.5,71.0,40.8,25.9,57.5,0.45,9.84,28.0,0.352,9.44,13.0,0.728,7.19,32.5,13.2,6.31,2.28,12.3,16.3
216,Northern Kentucky,32,20,12,0.625,-3.19,-6.19,14,6,12,4,7,7,69.9,65.1,40.6,23.8,55.8,0.427,7.03,21.9,0.321,10.4,14.0,0.747,10.1,32.9,13.4,6.41,2.69,14.3,14.4
217,Northwestern,31,15,16,0.484,8.91,7.11,7,13,10,6,3,8,73.0,69.9,40.6,23.8,55.7,0.428,8.48,23.0,0.369,13.8,19.2,0.719,8.52,36.4,14.6,5.06,3.58,13.5,17.0
218,Northwestern State,32,9,23,0.281,-14.06,-3.2,5,9,6,6,2,14,73.8,80.4,40.0,29.1,62.8,0.463,7.63,22.2,0.343,14.7,19.8,0.74,11.5,38.0,14.6,7.97,3.28,12.6,15.8
219,Notre Dame NCAA,35,24,11,0.686,11.87,7.01,15,5,14,1,7,5,72.6,67.1,40.6,25.7,59.5,0.431,6.74,21.0,0.322,9.06,13.1,0.694,8.86,33.7,11.6,5.97,3.03,10.1,15.0
220,Oakland,32,20,12,0.625,-1.52,-4.06,12,7,10,3,7,8,74.4,68.6,40.2,26.0,60.4,0.431,7.72,25.3,0.305,8.78,12.5,0.704,11.8,35.4,16.3,6.03,3.06,14.7,16.8
221,Ohio,35,25,10,0.714,1.5,-4.17,14,6,15,2,8,6,74.0,67.9,40.0,24.8,55.9,0.443,6.6,21.0,0.315,11.7,15.4,0.761,8.43,35.0,11.3,5.69,3.26,14.2,18.3
222,Ohio State NCAA,32,20,12,0.625,14.17,9.08,12,8,13,3,5,6,72.8,67.7,40.3,24.1,58.1,0.415,7.06,20.9,0.338,12.4,16.9,0.731,10.3,32.0,11.5,6.19,2.5,10.2,17.2
223,Oklahoma,35,19,16,0.543,14.12,10.1,7,11,12,6,3,8,69.1,65.0,40.6,24.2,55.1,0.439,6.03,19.0,0.318,10.7,14.5,0.734,8.57,30.6,10.7,7.66,2.74,13.6,15.2
224,Oklahoma State,30,15,15,0.5,13.28,10.58,8,10,10,6,3,8,68.4,65.7,41.0,22.6,57.7,0.391,7.5,23.1,0.324,13.0,18.0,0.725,11.7,36.0,11.5,8.23,3.43,16.1,16.8
225,Old Dominion,32,13,19,0.406,-1.32,-0.09,8,10,10,4,3,11,66.5,67.0,40.2,23.7,56.6,0.419,8.72,25.6,0.341,10.9,16.1,0.678,9.78,33.8,13.0,5.56,2.69,11.3,15.7
226,Omaha,30,5,25,0.167,-16.99,-2.27,4,14,5,9,0,15,69.6,83.5,40.0,29.0,60.3,0.48,9.2,23.3,0.395,16.4,22.3,0.734,9.87,37.2,13.9,6.43,2.83,10.6,16.9
227,Oral Roberts,31,19,12,0.613,-0.84,-4.49,12,6,10,5,8,6,83.3,74.4,40.3,28.0,64.0,0.437,7.55,22.7,0.332,10.9,15.5,0.703,9.0,36.0,10.9,5.48,3.35,10.5,15.5
228,Oregon,35,20,15,0.571,10.05,8.05,11,9,12,5,6,6,72.3,69.7,40.3,25.3,58.6,0.432,6.97,21.6,0.322,12.1,17.2,0.705,11.0,35.5,12.7,5.8,2.69,13.3,17.2
229,Oregon State,31,3,28,0.097,-1.44,8.4,1,19,3,13,0,12,68.3,78.1,40.6,28.6,59.7,0.479,8.55,23.8,0.359,12.4,17.4,0.716,11.2,36.6,15.1,6.74,3.0,12.1,16.4
230,Pacific,30,8,22,0.267,-8.02,0.41,3,11,7,7,0,13,65.9,72.7,40.2,25.9,56.4,0.459,9.17,23.8,0.386,11.8,15.4,0.766,7.03,34.5,12.8,5.6,2.3,13.1,16.9
231,Penn State,31,14,17,0.452,8.72,9.1,7,13,10,5,1,10,64.6,65.0,40.5,23.4,56.2,0.416,7.48,21.3,0.352,10.7,14.7,0.729,8.26,31.4,12.9,6.0,3.16,8.74,14.2
232,Pennsylvania,28,12,16,0.429,-3.93,-0.5,9,5,6,3,5,10,72.0,75.5,40.4,27.5,60.5,0.455,8.0,23.1,0.347,12.4,17.5,0.71,9.96,36.1,12.2,5.86,3.18,10.7,14.6
233,Pepperdine,32,7,25,0.219,-7.04,3.42,1,15,7,9,0,13,68.2,77.5,40.3,28.3,61.0,0.464,7.41,22.4,0.33,13.5,18.9,0.714,10.8,38.0,15.5,7.41,2.66,13.2,17.0
234,Pittsburgh,32,11,21,0.344,0.45,6.98,6,14,8,11,3,9,61.5,68.1,40.0,24.0,54.5,0.441,8.63,23.4,0.368,11.4,16.0,0.71,8.47,31.1,14.5,6.59,3.09,10.6,17.2
235,Portland,34,19,15,0.559,-1.71,-1.11,7,7,11,4,6,9,74.2,72.2,40.1,26.0,62.0,0.42,8.47,25.1,0.338,11.6,15.8,0.736,9.74,35.9,12.3,6.15,2.53,12.5,20.6
